LETTRE	lettre	NC	_
mobiles	mobile	ADJ	_
les	le	DET	_
uns	un	NC	_
sur	sur	P	_
les	le	DET	_
autres	autre	NC	_
.	.	PONCT	_
c	c	NC	_
dans	dans	P	_
les	le	DET	_
reptiles	reptile	NC	_
.	.	PONCT	_
les	le	DET	_
muscles	muscle	NC	_
de	de	P	_
la	le	DET	_
main	main	NC	_
de	de	P	_
la	le	DET	_
grenouille	grenouille	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
salamandre	salamandre	NC	_
sont	être	V	_
à-peu-près	à-peu-près	NC	_
les	le	DET	_
mêmes	même	NC	_
que	que	CS	_
ceux	celui	PRO	_
de	de	P	_
l'	le	DET	_
homme	homme	NC	_
.	.	PONCT	_
Ceux	celui	PRO	_
du	de_le	P+D	_
pouce	pouce	NC	_
manquent	manquer	V	_
,	,	PONCT	_
excepté	excepté	P	_
l'	le	DET	_
extenseur	extenseur	NC	_
.	.	PONCT	_
Il	il	CLS	_
vient	venir	V	_
du	de_le	P+D	_
condyle	condyle	NC	_
externe	externe	ADJ	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
insère	insérer	V	_
aux	à_le	P+D	_
dernières	dernier	ADJ	_
phalanges	phalange	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
extenseur	extenseur	NC	_
des	de_le	P+D	_
deux	deux	ADJ	_
derniers	dernier	ADJ	_
doigts	doigt	NC	_
qui	qui	PROREL	_
naît	naître	V	_
aussi	aussi	ADV	_
du	de_le	P+D	_
condyle	condyle	NC	_
externe	externe	ADJ	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
s'	se	CLO	_
insère	insérer	V	_
à	à	P	_
leurs	leur	DET	_
dernières	dernier	ADJ	_
phalanges	phalange	NC	_
.	.	PONCT	_
Les	le	DET	_
autres	autre	ADJ	_
muscles	muscle	NC	_
varient	varier	V	_
peu	peu	ADV	_
.	.	PONCT	_
Dans	dans	P	_
les	le	DET	_
tortues	tortue	NC	_
de	de	P	_
mer	mer	NC	_
,	,	PONCT	_
les	le	DET	_
muscles	muscle	NC	_
de	de	P	_
la	le	DET	_
main	main	NC	_
sont	être	V	_
remplacés	remplacer	VPP	_
par	par	P	_
des	un	DET	_
trousseaux	trousseau	NC	_
de	de	P	_
fibres	fibre	NC	_
aponévrotiques	aponévrotique	ADJ	_
et	et	CC	_
tendineuses	tendineux	ADJ	_
qui	qui	PROREL	_
affermissent	affermir	V	_
les	le	DET	_
articulations	articulation	NC	_
dans	dans	P	_
l'	le	DET	_
action	action	NC	_
de	de	P	_
nager	nager	VINF	_
.	.	PONCT	_
Nous	nous	CLS	_
n'	ne	ADV	_
avons	avoir	V	_
pas	pas	ADV	_
eu	avoir	VPP	_
encore	encore	ADV	_
occasion	occasion	NC	_
de	de	P	_
les	il	CLO	_
étudier	étudier	VINF	_
dans	dans	P	_
les	le	DET	_
autres	autre	ADJ	_
reptiles	reptile	NC	_
.	.	PONCT	_
Article	article	NC	_
ix	ix	ADJ	_
.	.	PONCT	_
de	de	P	_
l'	le	DET	_
extrémité	extrémité	NC	_
antérieure	antérieur	ADJ	_
dans	dans	P	_
les	le	DET	_
poissons	poisson	NC	_
.	.	PONCT	_
1	1	X	_
des	un	DET	_
os	os	NC	_
.	.	PONCT	_
L'	le	DET	_
extrémité	extrémité	NC	_
antérieure	antérieur	ADJ	_
des	de_le	P+D	_
poissons	poisson	NC	_
est	être	V	_
leur	leur	DET	_
nageoire	nageoire	NC	_
pectorale	pectoral	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
est	être	V	_
composée	composer	VPP	_
,	,	PONCT	_
comme	comme	P	_
toutes	tout	ADJ	_
leurs	leur	DET	_
nageoires	nageoire	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
certain	certain	ADJ	_
nombre	nombre	NC	_
de	de	P	_
rayons	rayon	NC	_
ou	ou	CC	_
de	de	P	_
filamens	filament	NC	_
osseux	osseux	ADJ	_
,	,	PONCT	_
formés	former	VPP	_
chacun	chacun	PRO	_
d'	de	P	_
une	un	DET	_
multitude	multitude	NC	_
d'	de	P	_
articulations	articulation	NC	_
,	,	PONCT	_
et	et	CC	_
soutenant	soutenir	VPR	_
une	un	DET	_
membrane	membrane	NC	_
commune	commun	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
quelquefois	quelquefois	ADV	_
un	un	DET	_
ou	ou	CC	_
deux	deux	NC	_
de	de	P	_
ces	ce	DET	_
rayons	rayon	NC	_
qui	qui	PROREL	_
sont	être	V	_
d'	de	P	_
une	un	DET	_
seule	seul	ADJ	_
pièce	pièce	NC	_
osseuse	osseux	ADJ	_
.	.	PONCT	_
On	on	CLS	_
les	il	CLO	_
nomme	nommer	V	_
épineux	épineux	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
poissons	poisson	NC	_
,	,	PONCT	_
cette	ce	DET	_
nageoire	nageoire	NC	_
se	se	CLO	_
meut	mouvoir	V	_
dans	dans	P	_
un	un	DET	_
plan	plan	NC	_
horizontal	horizontal	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
est	être	V	_
à-peu-près	à-peu-près	NC	_
perpendiculaire	perpendiculaire	ADJ	_
à	à	P	_
son	son	DET	_
propre	propre	ADJ	_
plan	plan	NC	_
;	;	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
,	,	PONCT	_
que	que	CS	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
de	de	P	_
repos	repos	NC	_
,	,	PONCT	_
elle	il	CLS	_
est	être	V	_
collée	coller	VPP	_
contre	contre	P	_
le	le	DET	_
côté	côté	NC	_
du	de_le	P+D	_
corps	corps	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
elle	il	CLS	_
peut	pouvoir	V	_
s'	se	CLO	_
en	en	CLO	_
écarter	écarter	VINF	_
plus	plus	ADV	_
ou	ou	CC	_
moins	moins	ADV	_
jusqu'	jusque	P	_
à	à	P	_
faire	faire	VINF	_
avec	avec	P	_
lui	il	PRO	_
un	un	DET	_
angle	angle	NC	_
droit	droit	ADJ	_
ou	ou	CC	_
plus	plus	ADV	_
que	que	CS	_
droit	droit	NC	_
.	.	PONCT	_
Mais	mais	CC	_
dans	dans	P	_
quelques-uns	quelqu'un	PRO	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
raies	raie	NC	_
,	,	PONCT	_
les	le	DET	_
squales	squale	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Les	le	DET	_
deux	deux	ADJ	_
nageoires	nageoire	NC	_
sont	être	V	_
dans	dans	P	_
un	un	DET	_
même	même	ADJ	_
plan	plan	NC	_
horizontal	horizontal	ADJ	_
,	,	PONCT	_
et	et	CC	_
lorsqu'	lorsque	CS	_
elles	il	CLS	_
se	se	CLO	_
meuvent	mouvoir	V	_
,	,	PONCT	_
elles	il	CLS	_
frappent	frapper	V	_
de	de	P	_
haut	haut	NC	_
en	en	P	_
bas	bas	NC	_
,	,	PONCT	_
ou	ou	CC	_
de	de	P	_
bas	bas	NC	_
en	en	P	_
haut	haut	NC	_
,	,	PONCT	_
suivant	suivre	VPR	_
une	un	DET	_
direction	direction	NC	_
verticale	vertical	ADJ	_
.	.	PONCT	_
La	le	DET	_
nageoire	nageoire	NC	_
pectorale	pectoral	ADJ	_
ne	ne	ADV	_
manque	manquer	V	_
qu'	qu'	ADV	_
à	à	P	_
un	un	DET	_
très	très	ADV	_
-	-	PONCT	_
petit	petit	ADJ	_
nombre	nombre	NC	_
de	de	P	_
poissons	poisson	NC	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
murènes	murène	NC	_
,	,	PONCT	_
les	le	DET	_
cécilies	cécilie	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Dans	Dans	NP	_
ceux	celui	PRO	_
qui	qui	PROREL	_
l'	il	CLO	_
ont	avoir	V	_
,	,	PONCT	_
elle	il	CLS	_
est	être	V	_
généralement	généralement	ADV	_
articulée	articuler	VPP	_
et	et	CC	_
attachée	attacher	VPP	_
fixement	fixement	ADV	_
avec	avec	P	_
la	le	DET	_
tête	tête	NC	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
poissons	poisson	NC	_
osseux	osseux	ADJ	_
,	,	PONCT	_
ou	ou	CC	_
avec	avec	P	_
l'	le	DET	_
épine	épine	NC	_
dans	dans	P	_
les	le	DET	_
raies	raie	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Dans	dans	P	_
les	le	DET	_
raies	raie	NC	_
,	,	PONCT	_
les	le	DET	_
nageoires	nageoire	NC	_
pectorales	pectoral	ADJ	_
forment	former	V	_
les	le	DET	_
grandes	grand	ADJ	_
ailes	aile	NC	_
qui	qui	PROREL	_
donnent	donner	V	_
au	à_le	P+D	_
corps	corps	NC	_
une	un	DET	_
forme	forme	NC	_
rhomboïdale	rhomboïdal	ADJ	_
.	.	PONCT	_
Elles	il	CLS	_
sont	être	V	_
formées	former	VPP	_
d'	de	P	_
une	un	DET	_
quantité	quantité	NC	_
immense	immense	ADJ	_
de	de	P	_
rayons	rayon	NC	_
,	,	PONCT	_
rès	rès	ADV	_
-	-	PONCT	_
rapprochés	rapprocher	VPP	_
,	,	PONCT	_
à	à	P	_
beaucoup	beaucoup	PRO	_
d'	de	P	_
articles	article	NC	_
;	;	PONCT	_
ils	il	CLS	_
tiennent	tenir	V	_
tous	tous	PRO	_
à	à	P	_
un	un	DET	_
cartilage	cartilage	NC	_
parallèle	parallèle	ADJ	_
à	à	P	_
l'	le	DET	_
épine	épine	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
peut	pouvoir	V	_
se	se	CLO	_
subdiviser	subdiviser	VINF	_
en	en	P	_
deux	deux	DET	_
ou	ou	CC	_
trois	trois	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
s'	se	CLO	_
articule	articuler	V	_
lui	il	PRO	_
-même	même	ADJ	_
par	par	P	_
le	le	DET	_
haut	haut	NC	_
,	,	PONCT	_
à	à	P	_
un	un	DET	_
autre	autre	NC	_
qui	qui	PROREL	_
tient	tenir	V	_
fixement	fixement	ADV	_
à	à	P	_
l'	le	DET	_
épine	épine	NC	_
.	.	PONCT	_
En	en	P	_
dessous	dessous	NC	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
une	un	DET	_
forte	fort	ADJ	_
barre	barre	NC	_
transversale	transversal	ADJ	_
,	,	PONCT	_
commune	commun	ADJ	_
aux	à_le	P+D	_
cartilages	cartilage	NC	_
des	de_le	P+D	_
deux	deux	ADJ	_
nageoires	nageoire	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
sert	servir	V	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
de	de	P	_
sternum	sternum	NC	_
et	et	CC	_
de	de	P	_
clavicule	clavicule	NC	_
.	.	PONCT	_
Cette	ce	DET	_
barre	barre	NC	_
inférieure	inférieur	ADJ	_
existe	exister	V	_
aussi	aussi	ADV	_
dans	dans	P	_
les	le	DET	_
squales	squale	NC	_
;	;	PONCT	_
mais	mais	CC	_
on	on	CLS	_
n'	ne	ADV	_
y	y	CLO	_
voit	voir	V	_
pas	pas	ADV	_
d'	de	P	_
articulation	articulation	NC	_
avec	avec	P	_
l'	le	DET	_
épine	épine	NC	_
;	;	PONCT	_
leurs	leur	DET	_
nageoires	nageoire	NC	_
pectorales	pectoral	ADJ	_
sont	être	V	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
petites	petit	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
les	le	DET	_
poissons	poisson	NC	_
osseux	osseux	ADJ	_
,	,	PONCT	_
et	et	CC	_
dans	dans	P	_
plusieurs	plusieurs	PRO	_
qui	qui	PROREL	_
doivent	devoir	V	_
être	être	VINF	_
regardés	regarder	VPP	_
comme	comme	P	_
tels	tel	ADJ	_
,	,	PONCT	_
quoique	quoique	CS	_
les	le	DET	_
ichtiologistes	ichtiologistes	NC	_
les	il	CLO	_
aient	avoir	V	_
rangés	ranger	VPP	_
parmi	parmi	P	_
les	le	DET	_
cartilagineux	cartilagineux	ADJ	_
;	;	PONCT	_
(	(	PONCT	_
tels	tel	ADJ	_
sont	être	V	_
les	le	DET	_
balistes	baliste	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
)	)	PONCT	_
les	le	DET	_
nageoires	nageoire	NC	_
pectorales	pectoral	ADJ	_
sont	être	V	_
attachées	attacher	VPP	_
à	à	P	_
une	un	DET	_
ceinture	ceinture	NC	_
osseuse	osseux	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
entoure	entourer	V	_
le	le	DET	_
corps	corps	NC	_
derrière	derrière	P	_
les	le	DET	_
branchies	branchie	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
soutient	soutenir	V	_
le	le	DET	_
bord	bord	NC	_
postérieur	postérieur	ADJ	_
de	de	P	_
leur	leur	DET	_
ouverture	ouverture	NC	_
.	.	PONCT	_
Cette	ce	DET	_
ceinture	ceinture	NC	_
est	être	V	_
formée	former	VPP	_
d'	de	P	_
un	un	DET	_
os	os	NC	_
de	de	P	_
chaque	chaque	DET	_
côté	côté	NC	_
,	,	PONCT	_
articulé	articuler	VPP	_
à	à	P	_
l'	le	DET	_
angle	angle	NC	_
postérieur	postérieur	ADJ	_
supérieur	supérieur	ADJ	_
du	de_le	P+D	_
crâne	crâne	NC	_
,	,	PONCT	_
et	et	CC	_
descendant	descendre	VPR	_
sous	sous	P	_
la	le	DET	_
gorge	gorge	NC	_
pour	pour	P	_
s'	se	CLO	_
unir	unir	VINF	_
à	à	P	_
son	son	DET	_
correspondant	correspondant	NC	_
.	.	PONCT	_
Ces	ce	DET	_
os	os	NC	_
peuvent	pouvoir	V	_
être	être	VINF	_
regardés	regarder	VPP	_
comme	comme	P	_
des	un	DET	_
omoplates	omoplate	NC	_
.	.	PONCT	_
La	le	DET	_
portion	portion	NC	_
située	situer	VPP	_
au-dessus	au-dessus	ADV	_
de	de	P	_
la	le	DET	_
nageoire	nageoire	NC	_
est	être	V	_
simple	simple	ADJ	_
,	,	PONCT	_
mince	mince	ADJ	_
;	;	PONCT	_
celle	celui	PRO	_
qui	qui	PROREL	_
est	être	V	_
au-dessous	au-dessous	ADV	_
,	,	PONCT	_
a	avoir	V	_
en	en	P	_
avant	avant	NC	_
une	un	DET	_
lame	lame	NC	_
saillante	saillant	ADJ	_
qui	qui	PROREL	_
tient	tenir	V	_
lieu	lieu	NC	_
d'	de	P	_
épine	épine	NC	_
,	,	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
dans	dans	P	_
l'	le	DET	_
angle	angle	NC	_
que	que	CS	_
cette	ce	DET	_
lame	lame	NC	_
forme	former	V	_
avec	avec	P	_
le	le	DET	_
corps	corps	NC	_
de	de	P	_
l'	le	DET	_
os	os	NC	_
,	,	PONCT	_
que	que	PROREL	_
sont	être	V	_
logés	loger	VPP	_
les	le	DET	_
muscles	muscle	NC	_
abducteurs	abducteurs	ADJ	_
,	,	PONCT	_
etc.	etc.	ADV	_
La	le	DET	_
portion	portion	NC	_
du	de_le	P+D	_
corps	corps	NC	_
de	de	P	_
l'	le	DET	_
os	os	NC	_
,	,	PONCT	_
située	situer	VPP	_
derrière	derrière	P	_
cette	ce	DET	_
lame	lame	NC	_
,	,	PONCT	_
est	être	V	_
plus	plus	ADV	_
ou	ou	CC	_
moins	moins	ADV	_
large	large	ADJ	_
,	,	PONCT	_
selon	selon	P	_
l'	le	DET	_
étendue	étendue	NC	_
que	que	CS	_
ces	ce	DET	_
muscles	muscle	NC	_
ont	avoir	V	_
dû	devoir	VPP	_
avoir	avoir	VINF	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
quelquefois	quelquefois	ADV	_
à	à	P	_
cet	ce	DET	_
endroit	endroit	NC	_
un	un	DET	_
intervalle	intervalle	NC	_
non	non	ADV	_
ossifié	ossifier	VPP	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
cas	cas	NC	_
du	de_le	P+D	_
trigle	trigle	NC	_
volant	volant	ADJ	_
,	,	PONCT	_
des	un	DET	_
zées	zée	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
La	le	DET	_
vive	vive	NC	_
en	en	CLO	_
a	avoir	V	_
deux	il	PRO	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
le	le	DET	_
merlan	merlan	NC	_
.	.	PONCT	_
Cette	ce	DET	_
lame	lame	NC	_
est	être	V	_
extrémement	extrêmement	ADV	_
large	large	ADJ	_
dans	dans	P	_
les	le	DET	_
chétodons	chétodon	NC	_
,	,	PONCT	_
les	le	DET	_
zées	zée	NC	_
,	,	PONCT	_
les	le	DET	_
anarrhiques	anarrhique	NC	_
.	.	PONCT	_
La	le	DET	_
figure	figure	NC	_
de	de	P	_
cet	ce	DET	_
os	os	NC	_
,	,	PONCT	_
l'	le	DET	_
angle	angle	NC	_
sous	sous	P	_
lequel	lequel	PROREL	_
il	il	CLS	_
se	se	CLO	_
joint	joindre	V	_
à	à	P	_
son	son	DET	_
correspondant	correspondant	NC	_
,	,	PONCT	_
ceux	celui	PRO	_
qui	qui	PROREL	_
le	il	CLO	_
découpent	découper	V	_
,	,	PONCT	_
varient	varier	V	_
selon	selon	P	_
les	le	DET	_
espèces	espèce	NC	_
.	.	PONCT	_
Dans	dans	P	_
les	le	DET	_
poissons	poisson	NC	_
,	,	PONCT	_
comprimés	comprimer	VPP	_
verticalement	verticalement	ADV	_
,	,	PONCT	_
ils	il	CLS	_
s'	se	CLO	_
unissent	unir	V	_
par	par	P	_
un	un	DET	_
angle	angle	NC	_
aigu	aigu	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
sont	être	V	_
déprimés	déprimer	VPP	_
,	,	PONCT	_
ils	il	CLS	_
se	se	CLO	_
contournent	contourner	V	_
en	en	P	_
dedans	dedans	NC	_
,	,	PONCT	_
ensorte	en_sorte	P#NC	_
que	que	CS	_
leur	leur	DET	_
union	union	NC	_
fait	faire	V	_
presque	presque	ADV	_
une	un	DET	_
ligne	ligne	NC	_
droite	droit	ADJ	_
.	.	PONCT	_
Dans	dans	P	_
beaucoup	beaucoup	PRO	_
de	de	P	_
poissons	poisson	NC	_
,	,	PONCT	_
sur-tout	sur-tout	ADV	_
dans	dans	P	_
ceux	celui	PRO	_
de	de	P	_
la	le	DET	_
famille	famille	NC	_
des	de_le	P+D	_
thorachiques	thorachiques	NC	_
,	,	PONCT	_
comme	comme	P	_
pleuronectes	pleuronecte	NC	_
,	,	PONCT	_
cottes	cotte	NC	_
,	,	PONCT	_
zées	zée	NC	_
,	,	PONCT	_
choetodons	choetodons	NC	_
,	,	PONCT	_
perches	perche	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Dans	dans	P	_
les	le	DET	_
balistes	baliste	NC	_
et	et	CC	_
plusieurs	plusieurs	DET	_
autres	autre	NC	_
,	,	PONCT	_
la	le	DET	_
partie	partie	NC	_
supérieure	supérieur	ADJ	_
produit	produire	V	_
une	un	DET	_
grande	grand	ADJ	_
épine	épine	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
descend	descendre	V	_
directement	directement	ADV	_
derrière	derrière	P	_
la	le	DET	_
nageoire	nageoire	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
sert	servir	V	_
d'	de	P	_
attache	attache	NC	_
aux	à_le	P+D	_
adducteurs	adducteur	NC	_
.	.	PONCT	_
Cette	ce	DET	_
épine	épine	NC	_
est	être	V	_
mobile	mobile	ADJ	_
,	,	PONCT	_
et	et	CC	_
a	avoir	V	_
reçu	recevoir	VPP	_
le	le	DET	_
nom	nom	NC	_
impropre	impropre	ADJ	_
de	de	P	_
clavicule	clavicule	NC	_
par	par	P	_
quelques	quelque	DET	_
anatomistes	anatomiste	NC	_
.	.	PONCT	_
Les	le	DET	_
rayons	rayon	NC	_
qui	qui	PROREL	_
soutiennent	soutenir	V	_
la	le	DET	_
membrane	membrane	NC	_
ne	ne	ADV	_
s'	se	CLO	_
articulent	articuler	V	_
pas	pas	ADV	_
immédiatement	immédiatement	ADV	_
à	à	P	_
cette	ce	DET	_
ceinture	ceinture	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
entre	entre	P	_
elle	il	PRO	_
et	et	CC	_
eux	il	PRO	_
un	un	DET	_
rang	rang	NC	_
de	de	P	_
petits	petit	ADJ	_
os	os	NC	_
plats	plat	ADJ	_
,	,	PONCT	_
séparés	séparer	VPP	_
par	par	P	_
des	un	DET	_
intervalles	intervalle	NC	_
cartilagineux	cartilagineux	ADJ	_
qu'	que	PROREL	_
on	on	CLS	_
pourroit	pouvoir	V	_
comparer	comparer	VINF	_
aux	à_le	P+D	_
os	os	NC	_
du	de_le	P+D	_
carpe	carpe	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
en	en	CLO	_
a	avoir	V	_
quatre	quatre	PRO	_
très	très	ADV	_
-	-	PONCT	_
grands	grand	ADJ	_
dans	dans	P	_
l'	le	DET	_
anarrhique	anarrhique	NC	_
,	,	PONCT	_
le	le	DET	_
rouget	rouget	NC	_
trigla	trigla	ADJ	_
cucullus	cucullus	ADV	_
le	le	DET	_
malarmat	malarmat	NC	_
,	,	PONCT	_
le	le	DET	_
trigle	trigle	NC	_
volant	volant	ADJ	_
;	;	PONCT	_
quatre	quatre	DET	_
petits	petit	NC	_
dans	dans	P	_
le	le	DET	_
merlan	merlan	NC	_
,	,	PONCT	_
le	le	DET	_
pleuronecte	pleuronecte	NC	_
;	;	PONCT	_
huit	huit	NC	_
en	en	P	_
deux	deux	DET	_
rangées	rangée	NC	_
dans	dans	P	_
la	le	DET	_
dorée	dorée	NC	_
,	,	PONCT	_
zeus	zeus	NC	_
faber	faber	ADJ	_
.	.	PONCT	_
trois	trois	DET	_
grêles	grêle	NC	_
et	et	CC	_
cylindriques	cylindrique	ADJ	_
dans	dans	P	_
le	le	DET	_
silure	silure	NC	_
,	,	PONCT	_
cinq	cinq	NC	_
dans	dans	P	_
les	le	DET	_
choetodons	choetodons	NC	_
,	,	PONCT	_
les	le	DET	_
perches	perche	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Lorsque	Lorsque	NP	_
le	le	DET	_
premier	premier	ADJ	_
rayon	rayon	NC	_
de	de	P	_
la	le	DET	_
nageoire	nageoire	NC	_
pectorale	pectoral	ADJ	_
est	être	V	_
épineux	épineux	ADJ	_
,	,	PONCT	_
comme	comme	P	_
dans	dans	P	_
la	le	DET	_
loricaire	loricaire	NC	_
,	,	PONCT	_
quelques	quelque	DET	_
silures	silure	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Il	il	CLS	_
s'	se	CLO	_
articule	articuler	V	_
immédiatement	immédiatement	ADV	_
avec	avec	P	_
l'	le	DET	_
os	os	NC	_
en	en	P	_
ceinture	ceinture	NC	_
.	.	PONCT	_
Cette	ce	DET	_
articulation	articulation	NC	_
est	être	V	_
remarquable	remarquable	ADJ	_
dans	dans	P	_
quelques	quelque	DET	_
silures	silure	NC	_
,	,	PONCT	_
et	et	CC	_
quelques	quelque	DET	_
épinoches	épinoche	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
à	à	P	_
volonté	volonté	NC	_
tenir	tenir	VINF	_
cet	ce	DET	_
aiguillon	aiguillon	NC	_
couché	coucher	VPP	_
contre	contre	P	_
le	le	DET	_
corps	corps	NC	_
,	,	PONCT	_
ou	ou	CC	_
perpendiculaire	perpendiculaire	ADJ	_
et	et	CC	_
fixement	fixement	ADV	_
arrêté	arrêter	VPP	_
;	;	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
leur	il	CLO	_
sert	servir	V	_
d'	de	P	_
un	un	DET	_
très	très	ADV	_
-	-	PONCT	_
bon	bon	ADJ	_
moyen	moyen	NC	_
de	de	P	_
défense	défense	NC	_
.	.	PONCT	_
L'	le	DET	_
os	os	NC	_
en	en	P	_
ceinture	ceinture	NC	_
a	avoir	V	_
pour	pour	P	_
cet	ce	DET	_
objet	objet	NC	_
un	un	DET	_
tubercule	tubercule	NC	_
en	en	P	_
forme	forme	NC	_
de	de	P	_
cylindre	cylindre	NC	_
,	,	PONCT	_
en	en	P	_
avant	avant	NC	_
duquel	duquel	PROREL	_
est	être	V	_
un	un	DET	_
trou	trou	NC	_
.	.	PONCT	_
L'	le	DET	_
épine	épine	NC	_
de	de	P	_
la	le	DET	_
nageoire	nageoire	NC	_
s'	se	CLO	_
articule	articuler	V	_
sur	sur	P	_
ce	ce	DET	_
cylindre	cylindre	NC	_
par	par	P	_
un	un	DET	_
creux	creux	NC	_
,	,	PONCT	_
en	en	P	_
avant	avant	NC	_
et	et	CC	_
en	en	P	_
arrière	arrière	NC	_
duquel	duquel	PROREL	_
est	être	V	_
une	un	DET	_
apophyse	apophyse	NC	_
saillante	saillant	ADJ	_
.	.	PONCT	_
Lorsque	lorsque	CS	_
cette	ce	DET	_
épine	épine	NC	_
est	être	V	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
d'	de	P	_
extension	extension	NC	_
,	,	PONCT	_
l'	le	DET	_
apophyse	apophyse	NC	_
antérieure	antérieur	ADJ	_
qui	qui	PROREL	_
est	être	V	_
en	en	P	_
forme	forme	NC	_
de	de	P	_
crochet	crochet	NC	_
entre	entrer	V	_
dans	dans	P	_
le	le	DET	_
trou	trou	NC	_
que	que	PROREL	_
nous	nous	CLS	_
venons	venir	V	_
d'	de	P	_
indiquer	indiquer	VINF	_
;	;	PONCT	_
et	et	CC	_
l'	le	DET	_
épine	épine	NC	_
se	se	CLO	_
tournant	tourner	VPR	_
un	un	DET	_
peu	peu	NC	_
sur	sur	P	_
son	son	DET	_
axe	axe	NC	_
,	,	PONCT	_
cette	ce	DET	_
apophyse	apophyse	NC	_
s'	se	CLO	_
accroche	accrocher	V	_
contre	contre	P	_
le	le	DET	_
bord	bord	NC	_
du	de_le	P+D	_
trou	trou	NC	_
,	,	PONCT	_
de	de	P	_
manière	manière	NC	_
que	que	CS	_
l'	le	DET	_
épine	épine	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
plus	plus	ADV	_
être	être	VINF	_
fléchie	fléchir	VPP	_
à	à	P	_
moins	moins	ADV	_
que	que	CS	_
de	de	P	_
refaire	refaire	VINF	_
sur	sur	P	_
son	son	DET	_
axe	axe	NC	_
un	un	DET	_
tour	tour	NC	_
en	en	P	_
sens	sens	NC	_
contraire	contraire	ADJ	_
du	de_le	P+D	_
premier	premier	NC	_
.	.	PONCT	_
Cette	ce	DET	_
épine	épine	NC	_
est	être	V	_
armée	armer	VPP	_
de	de	P	_
dentelures	dentelure	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
font	faire	V	_
partie	partie	NC	_
de	de	P	_
la	le	DET	_
substance	substance	NC	_
même	même	ADJ	_
de	de	P	_
l'	le	DET	_
os	os	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
en	en	CLO	_
a	avoir	V	_
de	de	P	_
directions	direction	NC	_
opposées	opposer	VPP	_
sur	sur	P	_
les	le	DET	_
deux	deux	ADJ	_
côtés	côté	NC	_
de	de	P	_
l'	le	DET	_
épine	épine	NC	_
du	de_le	P+D	_
silure	silure	NC	_
asprède	asprède	ADJ	_
,	,	PONCT	_
et	et	CC	_
d'	de	P	_
un	un	DET	_
seul	seul	ADJ	_
