DéDICACE	dédicace	NC	_
sont	être	V	_
les	le	DET	_
seuls	seul	ADJ	_
grecs	grec	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
manquent	manquer	V	_
jamais	jamais	ADV	_
à	à	P	_
leur	leur	DET	_
parole	parole	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
comprenez	comprendre	V	_
que	que	CS	_
s'	si	CS	_
il	il	CLS	_
leur	il	CLO	_
arrivait	arriver	V	_
une	un	DET	_
fois	fois	NC	_
de	de	P	_
garder	garder	VINF	_
les	le	DET	_
prisonniers	prisonnier	NC	_
après	après	P	_
avoir	avoir	VINF	_
touché	toucher	VPP	_
la	le	DET	_
rançon	rançon	NC	_
,	,	PONCT	_
personne	personne	PRO	_
ne	ne	ADV	_
se	se	CLO	_
rachèterait	racheter	V	_
plus	plus	ADV	_
.	.	PONCT	_
-	-	X	_
il	il	CLS	_
est	être	V	_
vrai	vrai	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
quel	quel	DET	_
singulier	singulier	NC	_
allemand	allemand	ADJ	_
vous	vous	CLO	_
faites	faire	V	_
,	,	PONCT	_
de	de	P	_
n'	ne	ADV	_
avoir	avoir	VINF	_
pas	pas	ADV	_
parlé	parler	VPP	_
plus	plus	ADV	_
tôt	tôt	ADV	_
!	!	PONCT	_
-	-	X	_
vous	vous	CLS	_
m'	je	CLO	_
avez	avoir	V	_
toujours	toujours	ADV	_
coupé	couper	VPP	_
la	le	DET	_
parole	parole	NC	_
.	.	PONCT	_
-	-	X	_
il	il	CLS	_
fallait	falloir	V	_
parler	parler	VINF	_
quand	quand	CS	_
même	même	ADV	_
!	!	PONCT	_
-	-	X	_
mais	mais	CC	_
,	,	PONCT	_
madame	madame	NC	_
...	…	PONCT	_
-	-	X	_
taisez	taire	V	_
-vous	vous	CLS	_
!	!	PONCT	_
Et	et	CC	_
conduisez	conduire	V	_
-nous	nous	CLS	_
à	à	P	_
ce	ce	DET	_
maudit	maudit	NC	_
Stavros	Stavros	NP	_
.	.	PONCT	_
"	"	PONCT	_
le	le	DET	_
roi	roi	NC	_
déjeunait	déjeuner	V	_
d'	de	P	_
un	un	DET	_
rôti	rôti	NC	_
de	de	P	_
tourterelles	tourterelle	NC	_
,	,	PONCT	_
sous	sous	P	_
son	son	DET	_
arbre	arbre	NC	_
de	de	P	_
justice	justice	NC	_
,	,	PONCT	_
avec	avec	P	_
les	le	DET	_
officiers	officier	NC	_
valides	valide	ADJ	_
qui	qui	PROREL	_
lui	il	CLO	_
restaient	rester	V	_
encore	encore	ADV	_
.	.	PONCT	_
Sa	son	DET	_
toilette	toilette	NC	_
était	être	V	_
faite	faire	VPP	_
:	:	PONCT	_
il	il	CLS	_
avait	avoir	V	_
lavé	laver	VPP	_
le	le	DET	_
sang	sang	NC	_
de	de	P	_
ses	son	DET	_
mains	main	NC	_
et	et	CC	_
changé	changer	VPP	_
d'	de	P	_
habit	habit	NC	_
.	.	PONCT	_
Il	il	CLS	_
cherchait	chercher	V	_
avec	avec	P	_
ses	son	DET	_
convives	convive	NC	_
le	le	DET	_
moyen	moyen	NC	_
le	le	DET	_
plus	plus	ADV	_
expéditif	expéditif	ADJ	_
de	de	P	_
combler	combler	VINF	_
les	le	DET	_
vides	vide	NC	_
que	que	CS	_
la	le	DET	_
mort	mort	NC	_
avait	avoir	V	_
faits	faire	VPP	_
dans	dans	P	_
ses	son	DET	_
rangs	rang	NC	_
.	.	PONCT	_
Vasile	Vasile	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
était	être	V	_
de	de	P	_
Janina	Janina	NP	_
,	,	PONCT	_
offrait	offrir	V	_
d'	de	P	_
aller	aller	VINF	_
lever	lever	VINF	_
trente	trente	DET	_
hommes	homme	NC	_
en	en	P	_
épire	épire	NC	_
,	,	PONCT	_
où	où	PROREL	_
la	le	DET	_
surveillance	surveillance	NC	_
des	de_le	P+D	_
autorités	autorité	NC	_
turques	turc	ADJ	_
a	avoir	V	_
mis	mettre	VPP	_
plus	plus	ADV	_
de	de	P	_
mille	mille	DET	_
brigands	brigand	NC	_
en	en	P	_
retrait	retrait	NC	_
d'	de	P	_
emploi	emploi	NC	_
.	.	PONCT	_
Un	un	DET	_
laconien	laconien	NC	_
voulait	vouloir	V	_
qu'	que	CS	_
on	on	CLS	_
acquît	acquérir	V	_
à	à	P	_
beaux	beau	ADJ	_
deniers	denier	NC	_
comptants	comptant	ADJ	_
la	le	DET	_
petite	petit	ADJ	_
bande	bande	NC	_
du	de_le	P+D	_
Spartiate	Spartiate	NC	_
Pavlos	Pavlos	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
exploitait	exploiter	V	_
la	le	DET	_
province	province	NC	_
du	de_le	P+D	_
Magne	Magne	NC	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
voisinage	voisinage	NC	_
de	de	P	_
Calamata	Calamata	NP	_
.	.	PONCT	_
Le	le	DET	_
roi	roi	NC	_
,	,	PONCT	_
toujours	toujours	ADV	_
imbu	imboire	VPP	_
des	de_le	P+D	_
idées	idée	NC	_
anglaises	anglais	ADJ	_
,	,	PONCT	_
pensait	penser	V	_
à	à	P	_
organiser	organiser	VINF	_
le	le	DET	_
recrutement	recrutement	NC	_
par	par	P	_
force	force	NC	_
et	et	CC	_
à	à	P	_
enlever	enlever	VINF	_
tous	tout	ADJ	_
les	le	DET	_
bergers	berger	NC	_
de	de	P	_
l'	le	DET	_
Attique	Attique	NP	_
.	.	PONCT	_
Ce	ce	DET	_
système	système	NC	_
semblait	sembler	V	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
avantageux	avantageux	ADJ	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
entraînait	entraîner	V	_
aucun	aucun	DET	_
débours	débours	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	PROREL	_
on	on	CLS	_
gagnait	gagner	V	_
les	le	DET	_
troupeaux	troupeau	NC	_
par-dessus	par-dessus	P	_
le	le	DET	_
marché	marché	NC	_
.	.	PONCT	_
Interrompu	interrompre	VPP	_
au	à_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
la	le	DET	_
délibération	délibération	NC	_
,	,	PONCT	_
Hadgi	Hadgi	NP	_
-	-	PONCT	_
Stavros	Stavros	NP	_
fit	faire	V	_
à	à	P	_
ses	son	DET	_
prisonnières	prisonnière	NC	_
un	un	DET	_
accueil	accueil	NC	_
glacial	glacial	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
offrit	offrir	V	_
pas	pas	ADV	_
même	même	ADV	_
un	un	DET	_
verre	verre	NC	_
d'	de	P	_
eau	eau	NC	_
à	à	P	_
Mme	Mme	NC	_
Simons	Simons	NP	_
,	,	PONCT	_
et	et	CC	_
comme	comme	CS	_
elle	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
point	point	ADV	_
déjeuné	déjeuner	VPP	_
,	,	PONCT	_
elle	il	CLS	_
fut	être	V	_
sensible	sensible	ADJ	_
à	à	P	_
cet	ce	DET	_
oubli	oubli	NC	_
des	de_le	P+D	_
convenances	convenance	NC	_
.	.	PONCT	_
Je	je	CLS	_
pris	prendre	V	_
la	le	DET	_
parole	parole	NC	_
au	à_le	P+D	_
nom	nom	NC	_
des	de_le	P+D	_
anglaises	anglaise	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
en	en	P	_
l'	le	DET	_
absence	absence	NC	_
du	de_le	P+D	_
Corfiote	Corfiote	NP	_
,	,	PONCT	_
le	le	DET	_
roi	roi	NC	_
fut	être	V	_
bien	bien	ADV	_
forcé	forcer	VPP	_
de	de	P	_
m'	je	CLO	_
accepter	accepter	VINF	_
pour	pour	P	_
intermédiaire	intermédiaire	NC	_
.	.	PONCT	_
Je	je	CLS	_
lui	il	CLO	_
dis	dire	V	_
qu'	que	CS	_
après	après	P	_
le	le	DET	_
désastre	désastre	NC	_
de	de	P	_
la	le	DET	_
veille	veille	NC	_
,	,	PONCT	_
il	il	CLS	_
serait	être	V	_
content	content	ADJ	_
d'	de	P	_
apprendre	apprendre	VINF	_
la	le	DET	_
détermination	détermination	NC	_
de	de	P	_
Mme	Mme	NC	_
Simons	Simons	NP	_
;	;	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
avait	avoir	V	_
résolu	résoudre	VPP	_
de	de	P	_
payer	payer	VINF	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
plus	plus	ADV	_
bref	bref	ADJ	_
délai	délai	NC	_
,	,	PONCT	_
sa	son	DET	_
rançon	rançon	NC	_
et	et	CC	_
la	le	DET	_
mienne	mien	NC	_
;	;	PONCT	_
que	que	CS	_
les	le	DET	_
fonds	fond	NC	_
seraient	être	V	_
versés	verser	VPP	_
le	le	DET	_
lendemain	lendemain	NC	_
,	,	PONCT	_
soit	soit	CC	_
à	à	P	_
la	le	DET	_
banque	banque	NC	_
d'	de	P	_
Athènes	Athènes	NP	_
,	,	PONCT	_
soit	soit	CC	_
en	en	P	_
tout	tout	ADV	_
autre	autre	ADJ	_
lieu	lieu	NC	_
qu'	que	PROREL	_
il	il	CLS	_
lui	il	CLO	_
plairait	plaire	V	_
de	de	P	_
désigner	désigner	VINF	_
,	,	PONCT	_
contre	contre	P	_
son	son	DET	_
reçu	reçu	NC	_
.	.	PONCT	_
"	"	PONCT	_
je	je	CLS	_
suis	être	V	_
bien	bien	ADV	_
aise	aise	ADJ	_
,	,	PONCT	_
dit	dire	V	_
-il	il	CLS	_
,	,	PONCT	_
que	que	CS	_
ces	ce	DET	_
femmes	femme	NC	_
aient	avoir	V	_
renoncé	renoncer	VPP	_
à	à	P	_
convoquer	convoquer	VINF	_
l'	le	DET	_
armée	armée	NC	_
grecque	grec	ADJ	_
à	à	P	_
leur	leur	DET	_
secours	secours	NC	_
.	.	PONCT	_
Dites	dire	V	_
-leur	il	CLO	_
qu'	que	CS	_
on	on	CLS	_
leur	il	CLO	_
remettra	remettre	V	_
,	,	PONCT	_
pour	pour	P	_
la	le	DET	_
seconde	second	ADJ	_
fois	fois	NC	_
,	,	PONCT	_
tout	tout	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
faut	falloir	V	_
pour	pour	P	_
écrire	écrire	VINF	_
;	;	PONCT	_
mais	mais	CC	_
qu'	que	CS	_
elles	il	CLS	_
n'	ne	ADV	_
abusent	abuser	V	_
plus	plus	ADV	_
de	de	P	_
ma	mon	DET	_
confiance	confiance	NC	_
!	!	PONCT	_
Qu'	que	CS	_
elles	il	CLS	_
ne	ne	ADV	_
m'	je	CLO	_
attirent	attirer	V	_
pas	pas	ADV	_
les	le	DET	_
soldats	soldat	NC	_
ici	ici	ADV	_
!	!	PONCT	_
Au	à_le	P+D	_
premier	premier	ADJ	_
pompon	pompon	NC	_
qui	qui	PROREL	_
paraît	paraître	V	_
dans	dans	P	_
la	le	DET	_
montagne	montagne	NC	_
,	,	PONCT	_
je	je	CLS	_
leur	il	CLO	_
fais	faire	V	_
couper	couper	VINF	_
la	le	DET	_
tête	tête	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
jure	jurer	V	_
par	par	P	_
la	le	DET	_
vierge	vierge	NC	_
du	de_le	P+D	_
Mégaspiléon	Mégaspiléon	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
fut	être	V	_
sculptée	sculpter	VPP	_
de	de	P	_
la	le	DET	_
propre	propre	ADJ	_
main	main	NC	_
de	de	P	_
saint	saint	NC	_
Luc	Luc	NP	_
!	!	PONCT	_
-	-	X	_
n'	ne	ADV	_
ayez	avoir	V	_
aucun	aucun	DET	_
doute	doute	NC	_
.	.	PONCT	_
J'	je	CLS	_
engage	engager	V	_
la	le	DET	_
parole	parole	NC	_
de	de	P	_
ces	ce	DET	_
dames	dame	NC	_
et	et	CC	_
la	le	DET	_
mienne	mien	NC	_
.	.	PONCT	_
Où	où	PROWH	_
voulez	vouloir	V	_
-vous	vous	CLS	_
que	que	CS	_
les	le	DET	_
fonds	fond	NC	_
soient	être	V	_
déposés	déposer	VPP	_
?	?	PONCT	_
-	-	X	_
à	à	P	_
la	le	DET	_
banque	banque	NC	_
nationale	national	ADJ	_
de	de	P	_
Grèce	Grèce	NP	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
la	le	DET	_
seule	seul	ADJ	_
qui	qui	PROREL	_
n'	ne	ADV	_
ait	avoir	V	_
pas	pas	ADV	_
encore	encore	ADV	_
fait	faire	VPP	_
banqueroute	banqueroute	NC	_
.	.	PONCT	_
-	-	X	_
avez	avoir	V	_
-vous	vous	CLS	_
un	un	DET	_
homme	homme	NC	_
sûr	sûr	ADJ	_
pour	pour	P	_
porter	porter	VINF	_
la	le	DET	_
lettre	lettre	NC	_
?	?	PONCT	_
-	-	X	_
j'	je	CLS	_
ai	avoir	V	_
le	le	DET	_
bon	bon	ADJ	_
vieillard	vieillard	NC	_
.	.	PONCT	_
On	on	CLS	_
va	aller	V	_
le	il	CLO	_
faire	faire	VINF	_
appeler	appeler	VINF	_
.	.	PONCT	_
Quelle	quel	DET	_
heure	heure	NC	_
est	être	V	_
-il	il	CLS	_
?	?	PONCT	_
Neuf	neuf	DET	_
heures	heure	NC	_
du	de_le	P+D	_
matin	matin	NC	_
.	.	PONCT	_
Le	le	DET	_
révérend	révérend	NC	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
encore	encore	ADV	_
assez	assez	ADV	_
bu	boire	VPP	_
pour	pour	P	_
être	être	VINF	_
gris	gris	ADJ	_
.	.	PONCT	_
-	-	X	_
va	aller	V	_
pour	pour	P	_
le	le	DET	_
moine	moine	NC	_
!	!	PONCT	_
Lorsque	lorsque	CS	_
le	le	DET	_
frère	frère	NC	_
de	de	P	_
Mme	Mme	NC	_
Simons	Simons	NP	_
aura	avoir	V	_
versé	verser	VPP	_
la	le	DET	_
somme	somme	NC	_
et	et	CC	_
pris	prendre	VPP	_
votre	votre	DET	_
reçu	reçu	NC	_
,	,	PONCT	_
le	le	DET	_
moine	moine	NC	_
viendra	venir	V	_
nous	nous	CLO	_
en	en	CLO	_
porter	porter	VINF	_
la	le	DET	_
nouvelle	nouvelle	NC	_
.	.	PONCT	_
-	-	X	_
quel	quel	DET	_
reçu	reçu	NC	_
?	?	PONCT	_
Pourquoi	pourquoi	PROWH	_
un	un	DET	_
reçu	reçu	NC	_
?	?	PONCT	_
Je	je	CLS	_
n'	ne	ADV	_
en	en	CLO	_
ai	avoir	V	_
jamais	jamais	ADV	_
donné	donner	VPP	_
.	.	PONCT	_
Quand	quand	CS	_
vous	vous	CLS	_
serez	être	V	_
tous	tous	PRO	_
en	en	P	_
liberté	liberté	NC	_
,	,	PONCT	_
on	on	CLS	_
verra	voir	V	_
bien	bien	ADV	_
que	que	CS	_
vous	vous	CLS	_
m'	je	CLO	_
avez	avoir	V	_
payé	payer	VPP	_
ce	ce	PRO	_
qui	qui	PROREL	_
m'	je	CLO	_
était	être	V	_
dû	devoir	VPP	_
.	.	PONCT	_
-	-	X	_
je	je	CLS	_
croyais	croire	V	_
qu'	que	CS	_
un	un	DET	_
homme	homme	NC	_
comme	comme	P	_
vous	vous	CLS	_
devait	devoir	V	_
traiter	traiter	VINF	_
les	le	DET	_
affaires	affaire	NC	_
à	à	P	_
la	le	DET	_
mode	mode	NC	_
d'	de	P	_
Europe	Europe	NP	_
.	.	PONCT	_
En	en	P	_
bonne	bon	ADJ	_
administration	administration	NC	_
...	…	PONCT	_
-	-	X	_
je	je	CLS	_
traite	traiter	V	_
les	le	DET	_
affaires	affaire	NC	_
à	à	P	_
ma	mon	DET	_
guise	guise	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
suis	être	V	_
trop	trop	ADV	_
vieux	vieux	ADJ	_
pour	pour	P	_
changer	changer	VINF	_
de	de	P	_
méthode	méthode	NC	_
.	.	PONCT	_
-	-	X	_
comme	comme	CS	_
il	il	CLS	_
vous	vous	CLO	_
plaira	plaire	V	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
demandais	demander	V	_
cela	cela	PRO	_
dans	dans	P	_
l'	le	DET	_
intérêt	intérêt	NC	_
de	de	P	_
Mme	Mme	NC	_
Simons	Simons	NP	_
.	.	PONCT	_
Elle	il	CLS	_
est	être	V	_
tutrice	tutrice	NC	_
de	de	P	_
sa	son	DET	_
fille	fille	NC	_
mineure	mineur	ADJ	_
,	,	PONCT	_
et	et	CC	_
elle	il	CLS	_
lui	il	CLO	_
devra	devoir	V	_
compte	compte	NC	_
de	de	P	_
la	le	DET	_
totalité	totalité	NC	_
de	de	P	_
sa	son	DET	_
fortune	fortune	NC	_
.	.	PONCT	_
-	-	X	_
qu'	que	CS	_
elle	il	CLS	_
s'	se	CLO	_
arrange	arranger	V	_
!	!	PONCT	_
Je	je	CLS	_
me	je	CLO	_
soucie	soucier	V	_
de	de	P	_
ses	son	DET	_
intérêts	intérêt	NC	_
comme	comme	CS	_
elle	il	CLS	_
des	de_le	P+D	_
miens	mien	NC	_
.	.	PONCT	_
Quand	quand	CS	_
elle	il	CLS	_
payerait	payer	V	_
pour	pour	P	_
sa	son	DET	_
fille	fille	NC	_
,	,	PONCT	_
le	le	DET	_
grand	grand	ADJ	_
malheur	malheur	NC	_
!	!	PONCT	_
Je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
jamais	jamais	ADV	_
regretté	regretter	VPP	_
ce	ce	PRO	_
que	que	PROREL	_
je	je	CLS	_
débourse	débourser	V	_
pour	pour	P	_
Photini	Photini	NP	_
.	.	PONCT	_
Voici	voici	V	_
du	de_le	P+D	_
papier	papier	NC	_
,	,	PONCT	_
de	de	P	_
l'	le	DET	_
encre	encre	NC	_
et	et	CC	_
des	un	DET	_
roseaux	roseau	NC	_
.	.	PONCT	_
Soyez	être	V	_
assez	assez	ADV	_
bon	bon	ADJ	_
pour	pour	P	_
surveiller	surveiller	VINF	_
la	le	DET	_
rédaction	rédaction	NC	_
de	de	P	_
la	le	DET	_
lettre	lettre	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
va	aller	V	_
de	de	P	_
votre	votre	DET	_
tête	tête	NC	_
aussi	aussi	ADV	_
.	.	PONCT	_
"	"	PONCT	_
je	je	CLS	_
me	je	CLO	_
levai	lever	V	_
tout	tout	ADV	_
penaud	penaud	ADJ	_
et	et	CC	_
je	je	CLS	_
suivis	suivre	V	_
ces	ce	DET	_
dames	dame	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
devinaient	deviner	V	_
ma	mon	DET	_
confusion	confusion	NC	_
sans	sans	P	_
en	en	CLO	_
pénétrer	pénétrer	VINF	_
la	le	DET	_
cause	cause	NC	_
.	.	PONCT	_
Mais	mais	CC	_
une	un	DET	_
inspiration	inspiration	NC	_
soudaine	soudain	ADJ	_
me	je	CLO	_
fit	faire	V	_
revenir	revenir	VINF	_
sur	sur	P	_
mes	mon	DET	_
pas	pas	NC	_
.	.	PONCT	_
Je	je	CLS	_
dis	dire	V	_
au	à_le	P+D	_
roi	roi	NC	_
:	:	PONCT	_
"	"	PONCT	_
décidément	décidément	ADV	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
bien	bien	ADV	_
fait	faire	VPP	_
de	de	P	_
refuser	refuser	VINF	_
le	le	DET	_
reçu	reçu	NC	_
,	,	PONCT	_
et	et	CC	_
j'	je	CLS	_
ai	avoir	V	_
eu	avoir	VPP	_
tort	tort	NC	_
de	de	P	_
le	il	CLO	_
demander	demander	VINF	_
.	.	PONCT	_
Vous	vous	CLS	_
êtes	être	V	_
plus	plus	ADV	_
sage	sage	ADJ	_
que	que	CS	_
moi	je	PRO	_
;	;	PONCT	_
la	le	DET	_
jeunesse	jeunesse	NC	_
est	être	V	_
imprudente	imprudent	ADJ	_
.	.	PONCT	_
-	-	X	_
qu'	que	PROWH	_
est	être	V	_
-ce	ce	CLS	_
à	à	P	_
dire	dire	VINF	_
?	?	PONCT	_
-	-	X	_
vous	vous	CLS	_
avez	avoir	V	_
raison	raison	NC	_
,	,	PONCT	_
vous	vous	CLS	_
dis	dire	V	_
-je	je	CLS	_
.	.	PONCT	_
Il	il	CLS	_
faut	falloir	V	_
s'	se	CLO	_
attendre	attendre	VINF	_
à	à	P	_
tout	tout	PRO	_
.	.	PONCT	_
Qui	qui	PROWH	_
sait	savoir	V	_
si	si	CS	_
vous	vous	CLS	_
n'	ne	ADV	_
essuierez	essuyer	V	_
pas	pas	ADV	_
une	un	DET	_
seconde	seconde	NC	_
défaite	défaire	VPP	_
plus	plus	ADV	_
terrible	terrible	ADJ	_
que	que	CS	_
la	le	DET	_
première	première	NC	_
?	?	PONCT	_
Comme	comme	CS	_
vous	vous	CLS	_
n'	ne	ADV	_
aurez	avoir	V	_
pas	pas	ADV	_
toujours	toujours	ADV	_
vos	votre	DET	_
jambes	jambe	NC	_
de	de	P	_
vingt	vingt	DET	_
ans	an	NC	_
,	,	PONCT	_
vous	vous	CLS	_
pourriez	pouvoir	V	_
tomber	tomber	VINF	_
vivant	vivre	VPR	_
aux	à_le	P+D	_
mains	main	NC	_
des	de_le	P+D	_
soldats	soldat	NC	_
.	.	PONCT	_
-	-	X	_
moi	je	PRO	_
!	!	PONCT	_
-	-	X	_
on	on	CLS	_
vous	vous	CLO	_
ferait	faire	V	_
votre	votre	DET	_
procès	procès	NC	_
comme	comme	P	_
à	à	P	_
un	un	DET	_
simple	simple	ADJ	_
malfaiteur	malfaiteur	NC	_
;	;	PONCT	_
les	le	DET	_
magistrats	magistrat	NC	_
ne	ne	ADV	_
vous	vous	CLO	_
craindraient	craindre	V	_
plus	plus	ADV	_
.	.	PONCT	_
En	en	P	_
pareille	pareil	ADJ	_
circonstance	circonstance	NC	_
,	,	PONCT	_
un	un	DET	_
reçu	reçu	NC	_
de	de	P	_
cent_quinze_mille	cent_quinze_mille	DET	_
francs	franc	NC	_
serait	être	V	_
une	un	DET	_
preuve	preuve	NC	_
accablante	accablant	ADJ	_
.	.	PONCT	_
Ne	ne	ADV	_
donnez	donner	V	_
pas	pas	ADV	_
d'	de	P	_
armes	arme	NC	_
à	à	P	_
la	le	DET	_
justice	justice	NC	_
contre	contre	P	_
vous	vous	PRO	_
.	.	PONCT	_
Peut-être	peut-être	ADV	_
même	même	ADV	_
Mme	Mme	NC	_
Simons	Simons	NP	_
ou	ou	CC	_
ses	son	DET	_
héritiers	héritier	NC	_
se	se	CLO	_
porteraient	porter	V	_
-ils	il	CLS	_
parties	partir	VPP	_
civiles	civil	ADJ	_
pour	pour	P	_
revendiquer	revendiquer	VINF	_
ce	ce	PRO	_
qui	qui	PROREL	_
leur	il	CLO	_
a	avoir	V	_
été	être	VPP	_
pris	prendre	VPP	_
.	.	PONCT	_
Ne	ne	ADV	_
signez	signer	V	_
jamais	jamais	ADV	_
de	de	P	_
reçus	reçu	NC	_
!	!	PONCT	_
"	"	PONCT	_
il	il	CLS	_
répondit	répondre	V	_
d'	de	P	_
une	un	DET	_
voix	voix	NC	_
tonnante	tonnant	ADJ	_
:	:	PONCT	_
"	"	PONCT	_
j'	je	CLS	_
en	en	CLO	_
signerai	signer	V	_
!	!	PONCT	_
Et	et	CC	_
plutôt	plutôt	ADV	_
deux	deux	ADJ	_
qu'	que	CS	_
un	un	DET	_
!	!	PONCT	_
J'	je	CLS	_
en	en	CLO	_
signerai	signer	V	_
tant	tant	ADV	_
qu'	que	CS	_
on	on	CLS	_
en	en	CLO	_
voudra	vouloir	V	_
!	!	PONCT	_
J'	je	CLS	_
en	en	CLO	_
signerai	signer	V	_
toujours	toujours	ADV	_
,	,	PONCT	_
et	et	CC	_
à	à	P	_
tout	tout	ADJ	_
le	le	DET	_
monde	monde	NC	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Les	le	DET	_
soldats	soldat	NC	_
s'	se	CLO	_
imaginent	imaginer	V	_
qu'	que	CS	_
ils	il	CLS	_
auront	avoir	V	_
bon	bon	ADJ	_
marché	marché	NC	_
de	de	P	_
moi	je	PRO	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
une	un	DET	_
fois	fois	NC	_
le	le	DET	_
hasard	hasard	NC	_
et	et	CC	_
le	le	DET	_
nombre	nombre	NC	_
leur	il	CLO	_
ont	avoir	V	_
donné	donner	VPP	_
l'	le	DET	_
avantage	avantage	NC	_
!	!	PONCT	_
Je	je	CLS	_
tomberais	tomber	V	_
vivant	vivre	VPR	_
entre	entre	P	_
leurs	leur	DET	_
mains	main	NC	_
,	,	PONCT	_
moi	je	PRO	_
dont	dont	PROREL	_
le	le	DET	_
bras	bras	NC	_
est	être	V	_
à	à	P	_
l'	le	DET	_
épreuve	épreuve	NC	_
de	de	P	_
la	le	DET	_
fatigue	fatigue	NC	_
et	et	CC	_
la	le	DET	_
tête	tête	NC	_
à	à	P	_
l'	le	DET	_
épreuve	épreuve	NC	_
des	de_le	P+D	_
balles	balle	NC	_
!	!	PONCT	_
J'	je	CLS	_
irais	aller	V	_
m'	je	CLO	_
asseoir	asseoir	VINF	_
sur	sur	P	_
un	un	DET	_
banc	banc	NC	_
,	,	PONCT	_
devant	devant	P	_
un	un	DET	_
juge	juge	NC	_
,	,	PONCT	_
comme	comme	P	_
un	un	DET	_
paysan	paysan	NC	_
qui	qui	PROREL	_
a	avoir	V	_
volé	voler	VPP	_
des	un	DET	_
choux	chou	NC	_
!	!	PONCT	_
Jeune	jeune	ADJ	_
homme	homme	NC	_
,	,	PONCT	_
vous	vous	CLS	_
ne	ne	ADV	_
connaissez	connaître	V	_
pas	pas	ADV	_
encore	encore	ADV	_
Hadgi	Hadgi	NP	_
-	-	PONCT	_
Stavros	Stavros	NP	_
.	.	PONCT	_
Il	il	CLS	_
serait	être	V	_
plus	plus	ADV	_
facile	facile	ADJ	_
de	de	P	_
déraciner	déraciner	VINF	_
le	le	DET	_
Parnès	Parnès	NC	_
et	et	CC	_
de	de	P	_
le	il	CLO	_
planter	planter	VINF	_
sur	sur	P	_
la	le	DET	_
cime	cime	NC	_
du	de_le	P+D	_
Taygète	Taygète	NC	_
,	,	PONCT	_
que	que	CS	_
de	de	P	_
m'	je	CLO	_
arracher	arracher	VINF	_
de	de	P	_
mes	mon	DET	_
montagnes	montagne	NC	_
pour	pour	P	_
me	je	CLO	_
jeter	jeter	VINF	_
sur	sur	P	_
le	le	DET	_
banc	banc	NC	_
d'	de	P	_
un	un	DET	_
tribunal	tribunal	NC	_
!	!	PONCT	_
écrivez	écrire	V	_
-moi	je	CLO	_
en	en	P	_
grec	grec	NC	_
le	le	DET	_
nom	nom	NC	_
de	de	P	_
Mme	Mme	NC	_
Simons	Simons	NP	_
!	!	PONCT	_
Bien	bien	ADV	_
.	.	PONCT	_
Le	le	DET	_
vôtre	vôtre	NC	_
aussi	aussi	ADV	_
!	!	PONCT	_
-	-	X	_
il	il	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
nécessaire	nécessaire	ADJ	_
,	,	PONCT	_
et	et	CC	_
...	…	PONCT	_
-	-	X	_
écrivez	écrire	V	_
toujours	toujours	ADV	_
.	.	PONCT	_
Vous	vous	CLS	_
savez	savoir	V	_
mon	mon	DET	_
nom	nom	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
suis	être	V	_
sûr	sûr	ADJ	_
que	que	CS	_
vous	vous	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
oublierez	oublier	V	_
pas	pas	ADV	_
.	.	PONCT	_
Je	je	CLS	_
veux	vouloir	V	_
avoir	avoir	VINF	_
le	le	DET	_
vôtre	vôtre	NC	_
,	,	PONCT	_
pour	pour	P	_
m'	je	CLO	_
en	en	CLO	_
souvenir	souvenir	VINF	_
