PERSONNAGES	personnage	NC	_
.	.	PONCT	_
Tremblez	trembler	V	_
de	de	P	_
l'	il	CLO	_
apprendre	apprendre	VINF	_
ce	ce	DET	_
terrible	terrible	ADJ	_
secret	secret	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Expliquez	expliquer	V	_
vous	vous	PRO	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Parlez	parler	V	_
,	,	PONCT	_
madame	madame	NC	_
...	…	PONCT	_
quel	quel	PROWH	_
est	être	V	_
ce	ce	DET	_
brigand	brigand	NC	_
?...	?...	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
vous	vous	PRO	_
qui	qui	PROREL	_
m'	je	CLO	_
y	y	CLO	_
forcez	forcer	V	_
...	…	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
veux	vouloir	V	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Je	je	CLS	_
l'	il	CLO	_
exige	exiger	V	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
,	,	PONCT	_
(	(	PONCT	_
à	à	P	_
Victor	Victor	NP	_
.	.	PONCT	_
)	)	PONCT	_
Eh	Eh	V	_
malheureux	malheureux	ADJ	_
!	!	PONCT	_
c'	ce	CLS	_
est	être	V	_
ton	ton	DET	_
pere	père	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Son	son	DET	_
pere	père	NC	_
!	!	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
,	,	PONCT	_
*	*	PONCT	_
VALENTIN	VALENTIN	NC	_
.	.	PONCT	_
*	*	X	_
Roger	Roger	NP	_
!	!	PONCT	_
son	son	DET	_
pere	père	NC	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
,	,	PONCT	_
(	(	PONCT	_
tombant	tomber	VPR	_
dans	dans	P	_
les	le	DET	_
bras	bras	NC	_
de	de	P	_
Valentin	Valentin	NP	_
.	.	PONCT	_
)	)	PONCT	_
Lui	il	V	_
!	!	PONCT	_
mon	mon	DET	_
pere	père	NC	_
!...	!...	PONCT	_
oh	oh	I	_
mon	mon	DET	_
dieu	dieu	NC	_
!	!	PONCT	_
(	(	PONCT	_
tous	tous	PRO	_
sont	être	V	_
consternés	consterner	VPP	_
.	.	PONCT	_
)	)	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Oui	oui	I	_
,	,	PONCT	_
Roger	Roger	NP	_
est	être	V	_
son	son	DET	_
pere	père	NC	_
...	…	PONCT	_
Je	je	CLS	_
fus	être	V	_
l'	le	DET	_
amie	ami	NC	_
de	de	P	_
la	le	DET	_
malheureuse	malheureuse	NC	_
Adèle	Adèle	NP	_
sa	son	DET	_
mere	mère	NC	_
que	que	PROREL	_
ce	ce	DET	_
monstre	monstre	NC	_
avoit	avoir	V	_
enlevée	enlever	VPP	_
à	à	P	_
ses	son	DET	_
parens	parent	NC	_
et	et	CC	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
voulus	vouloir	V	_
jamais	jamais	ADV	_
abandonner	abandonner	VINF	_
.	.	PONCT	_
Cette	ce	DET	_
infortunée	infortunée	NC	_
affoiblie	affaiblir	VPP	_
par	par	P	_
la	le	DET	_
douleur	douleur	NC	_
et	et	CC	_
sentant	sentir	VPR	_
sa	son	DET	_
fin	fin	NC	_
approcher	approcher	VINF	_
,	,	PONCT	_
me	je	CLO	_
conjura	conjurer	V	_
de	de	P	_
soustraire	soustraire	VINF	_
cet	ce	DET	_
enfant	enfant	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
chérissoit	chérir	V	_
à	à	P	_
l'	le	DET	_
infâme	infâme	ADJ	_
métier	métier	NC	_
auquel	auquel	PROREL	_
le	il	CLO	_
destinoit	destiner	V	_
son	son	DET	_
pere	père	NC	_
.	.	PONCT	_
"	"	PONCT	_
Oh	oh	I	_
mon	mon	DET	_
amie	ami	NC	_
,	,	PONCT	_
me	je	CLO	_
dit	dire	V	_
-elle	il	CLS	_
,	,	PONCT	_
dérobons	dérober	V	_
cette	ce	DET	_
innocente	innocent	ADJ	_
créature	créature	NC	_
"	"	PONCT	_
au	à_le	P+D	_
crime	crime	NC	_
qui	qui	PROREL	_
l'	il	CLO	_
entoure	entourer	V	_
et	et	CC	_
qui	qui	PROREL	_
l'	il	CLO	_
attend	attendre	V	_
;	;	PONCT	_
confions	confier	V	_
-le	il	CLO	_
aux	à_le	P+D	_
"	"	PONCT	_
soins	soin	NC	_
de	de	P	_
quelque	quelque	DET	_
étranger	étranger	NC	_
généreux	généreux	ADJ	_
et	et	CC	_
compatissant	compatissant	ADJ	_
;	;	PONCT	_
je	je	CLS	_
consens	consentir	V	_
"	"	PONCT	_
à	à	P	_
me	je	CLO	_
priver	priver	VINF	_
de	de	P	_
mon	mon	DET	_
fils	fils	NC	_
pourvu_qu'	pourvu_que	CS	_
il	il	CLS	_
soit	être	V	_
vertueux	vertueux	ADJ	_
.	.	PONCT	_
"	"	PONCT	_
Environnée	environner	VPP	_
de	de	P	_
brigands	brigand	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
surveilloient	surveilloient	V	_
,	,	PONCT	_
je	je	CLS	_
fus	être	V	_
long-	long-	X	_
tems	long-temps	ADV	_
sans	sans	P	_
trouver	trouver	VINF	_
l'	le	DET	_
occasion	occasion	NC	_
de	de	P	_
la	il	CLO	_
satisfaire	satisfaire	VINF	_
.	.	PONCT	_
Enfin	enfin	ADV	_
,	,	PONCT	_
elle	il	CLS	_
se	se	CLO	_
présenta	présenter	V	_
,	,	PONCT	_
j'	je	CLS	_
apperçus	apercevoir	V	_
un	un	DET	_
jour	jour	NC	_
un	un	DET	_
homme	homme	NC	_
endormi	endormir	VPP	_
à	à	P	_
l'	le	DET	_
entrée	entrée	NC	_
d'	de	P	_
une	un	PRO	_
des	de_le	P+D	_
cavernes	caverne	NC	_
que	que	PROREL	_
nous	nous	CLS	_
occupions	occuper	V	_
dans	dans	P	_
la	le	DET	_
forêt	forêt	NC	_
de	de	P	_
*	*	X	_
Kingratz	Kingratz	NP	_
.	.	PONCT	_
Cet	ce	DET	_
homme	homme	NC	_
c'	ce	CLS	_
étoit	être	V	_
vous	vous	PRO	_
,	,	PONCT	_
monsieur	monsieur	NC	_
le	le	DET	_
baron	baron	NC	_
.	.	PONCT	_
Vos	votre	DET	_
vêtemens	vêtement	NC	_
m'	je	CLO	_
annoncèrent	annoncer	V	_
que	que	CS	_
vous	vous	CLS	_
étiez	être	V	_
dans	dans	P	_
l'	le	DET	_
opulence	opulence	NC	_
,	,	PONCT	_
j'	je	CLS	_
examinai	examiner	V	_
vos	votre	DET	_
traits	trait	NC	_
,	,	PONCT	_
ils	il	CLS	_
portoient	porter	V	_
tous	tout	ADJ	_
l'	le	DET	_
empreinte	empreinte	NC	_
de	de	P	_
la	le	DET	_
probité	probité	NC	_
;	;	PONCT	_
oui	oui	I	_
,	,	PONCT	_
me	je	CLO	_
dis	dire	V	_
-je	je	CLS	_
,	,	PONCT	_
voilà	voilà	V	_
celui	celui	PRO	_
que	que	PROREL	_
je	je	CLS	_
cherche	chercher	V	_
;	;	PONCT	_
je	je	CLS	_
cours	courir	V	_
prendre	prendre	VINF	_
ce	ce	DET	_
dépot	dépôt	NC	_
précieux	précieux	ADJ	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
l'	il	CLO	_
apporte	apporter	V	_
à	à	P	_
vos	votre	DET	_
pieds	pied	NC	_
.	.	PONCT	_
Mais	mais	CC	_
,	,	PONCT	_
ô	ô	I	_
fatale	fatal	ADJ	_
précaution	précaution	NC	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Qu'	que	PROWH	_
allez	aller	V	_
vous	vous	CLS	_
encore	encore	ADV	_
m'	je	CLO	_
apprendre	apprendre	VINF	_
?	?	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
*	*	X	_
Roger	Roger	NP	_
,	,	PONCT	_
de	de	P	_
retour	retour	NC	_
d'	de	P	_
une	un	DET	_
expédition	expédition	NC	_
,	,	PONCT	_
demande	demander	V	_
à	à	P	_
embrasser	embrasser	VINF	_
son	son	DET	_
fils	fils	NC	_
.	.	PONCT	_
"	"	PONCT	_
Tu	tu	CLS	_
ne	ne	ADV	_
le	il	CLO	_
verras	voir	V	_
plus	plus	ADV	_
,	,	PONCT	_
lui	il	CLO	_
répond	répondre	V	_
ma	mon	DET	_
courageuse	courageux	ADJ	_
amie	ami	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
soustrait	soustraire	VPP	_
à	à	P	_
tes	ton	DET	_
infâmes	infâme	ADJ	_
projets	projet	NC	_
...	…	PONCT	_
-	-	PONCT	_
"	"	PONCT	_
Malheureuse	malheureux	ADJ	_
!	!	PONCT	_
poursuit	poursuivre	V	_
*	*	X	_
Roger	Roger	NP	_
.	.	PONCT	_
Où	où	PROWH	_
est	être	V	_
-il	il	CLS	_
?	?	PONCT	_
rends	rendre	V	_
-moi	je	CLO	_
mon	mon	DET	_
fils	fils	NC	_
.	.	PONCT	_
-	-	PONCT	_
"	"	PONCT	_
Non	non	I	_
,	,	PONCT	_
jamais	jamais	ADV	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
perdu	perdre	VPP	_
pour	pour	P	_
toi	tu	PRO	_
.	.	PONCT	_
"	"	PONCT	_
À	à	P	_
ces	ce	DET	_
mots	mot	NC	_
,	,	PONCT	_
le	le	DET	_
tigre	tigre	NC	_
se	se	CLO	_
précipite	précipiter	V	_
sur	sur	P	_
elle	il	PRO	_
et	et	CC	_
lui	il	CLO	_
perce	percer	V	_
le	le	DET	_
sein	sein	NC	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Ô	ô	I	_
jour	jour	NC	_
d'	de	P	_
horreur	horreur	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Ô	ô	I	_
crime	crime	NC	_
abominable	abominable	ADJ	_
!	!	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
L'	le	DET	_
infortunée	infortunée	NC	_
expira	expirer	V	_
dans	dans	P	_
mes	mon	DET	_
bras	bras	NC	_
après	après	P	_
avoir	avoir	VINF	_
exigé	exiger	VPP	_
de	de	P	_
moi	je	PRO	_
le	le	DET	_
serment	serment	NC	_
de	de	P	_
ne	ne	ADV	_
jamais	jamais	ADV	_
révéler	révéler	VINF	_
ses	son	DET	_
cruelles	cruel	ADJ	_
aventures	aventure	NC	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
ne	ne	ADV	_
point	point	ADV	_
apprendre	apprendre	VINF	_
à	à	P	_
son	son	DET	_
fils	fils	NC	_
le	le	DET	_
mystére	mystère	NC	_
de	de	P	_
sa	son	DET	_
naissance	naissance	NC	_
,	,	PONCT	_
si	si	CS	_
le	le	DET	_
hasard	hasard	NC	_
me	je	CLO	_
le	il	CLO	_
faisoit	faire	V	_
rencontrer	rencontrer	VINF	_
;	;	PONCT	_
je	je	CLS	_
sens	sentir	V	_
que	que	CS	_
je	je	CLS	_
vous	vous	CLO	_
déchire	déchirer	V	_
l'	le	DET	_
ame	âme	NC	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Qu'	que	PROWH	_
avez	avoir	V	_
-vous	vous	CLS	_
fait	faire	V	_
,	,	PONCT	_
femme	femme	NC	_
imprudente	imprudent	ADJ	_
!	!	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
dû	devoir	VPP	_
empêcher	empêcher	VINF	_
un	un	DET	_
parricide	parricide	NC	_
.	.	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Pauvre	pauvre	ADJ	_
Victor	Victor	NP	_
!	!	PONCT	_
que	que	CS	_
je	je	CLS	_
te	tu	CLO	_
plains	plaindre	V	_
!	!	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Malheureux	malheureux	ADJ	_
jeune	jeune	ADJ	_
homme	homme	NC	_
!	!	PONCT	_
il	il	CLS	_
est	être	V	_
donc	donc	ADV	_
vrai	vrai	ADJ	_
que	que	CS	_
la	le	DET	_
vertu	vertu	NC	_
peut	pouvoir	V	_
naître	naître	VINF	_
du	de_le	P+D	_
crime	crime	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Viens	venir	V	_
,	,	PONCT	_
ma	mon	DET	_
fille	fille	NC	_
,	,	PONCT	_
suis	être	V	_
moi	je	PRO	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
,	,	PONCT	_
(	(	PONCT	_
se	se	CLO	_
jettant	jeter	VPR	_
à	à	P	_
ses	son	DET	_
pieds	pied	NC	_
.	.	PONCT	_
)	)	PONCT	_
Ne	Ne	ADV	_
fuyez	fuir	V	_
pas	pas	ADV	_
l'	le	DET	_
infortuné	infortuné	NC	_
Victor	Victor	NP	_
...	…	PONCT	_
arrêtez	arrêter	VPP	_
mon	mon	DET	_
pe	pe	NC	_
...	…	PONCT	_
monsieur	monsieur	NC	_
...	…	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
je	je	CLS	_
le	il	CLO	_
vois	voir	V	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
pour	pour	P	_
vous	vous	PRO	_
qu'	qu'	ADV	_
un	un	DET	_
objet	objet	NC	_
d'	de	P	_
horreur	horreur	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Qu'	que	CS	_
un	un	DET	_
malheureux	malheureux	NC	_
...	…	PONCT	_
que	que	CS	_
je	je	CLS	_
plains	plaindre	V	_
...	…	PONCT	_
que	que	CS	_
j'	je	CLS	_
estime	estimer	V	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Est	être	V	_
-il	il	CLS	_
bien	bien	ADV	_
vrai	vrai	ADJ	_
que	que	CS	_
vous	vous	CLS	_
me	je	CLO	_
conservez	conserver	V	_
votre	votre	DET	_
estime	estime	NC	_
?	?	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Avez	avoir	V	_
-vous	vous	CLS	_
rien	rien	PRO	_
fait	faire	VPP	_
pour	pour	P	_
qu'	que	CS	_
on	on	CLS	_
vous	vous	CLO	_
en	en	CLO	_
prive	priver	V	_
?...	?...	PONCT	_
Je	je	CLS	_
réponds	répondre	V	_
,	,	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
que	que	CS	_
vous	vous	CLS	_
la	il	CLO	_
méritez	mériter	V	_
plus	plus	ADV	_
que	que	CS	_
jamais	jamais	ADV	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Mon	mon	DET	_
bonheur	bonheur	NC	_
seroit	être	V	_
...	…	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
,	,	PONCT	_
(	(	PONCT	_
le	il	CLO	_
fixant	fixer	VPR	_
.	.	PONCT	_
)	)	PONCT	_
*	*	X	_
Dieu	Dieu	NP	_
!...	!...	PONCT	_
ce	ce	CLS	_
sont	être	V	_
les	le	DET	_
traits	trait	NC	_
de	de	P	_
son	son	DET	_
pere	père	NC	_
...	…	PONCT	_
Viens	venir	V	_
Clémence	Clémence	NP	_
...	…	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Mais	mais	CC	_
songe	songer	V	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
son	son	DET	_
coeur	cœur	NC	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
a	avoir	V	_
votre	votre	DET	_
ame	âme	NC	_
toute	tout	ADV	_
entière	entier	ADJ	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Et	et	CC	_
qu'	que	PROREL	_
importe	importer	V	_
son	son	DET	_
pere	père	NC	_
?...	?...	PONCT	_
n'	ne	ADV	_
est	être	V	_
-il	il	CLS	_
pas	pas	ADV	_
bon	bon	ADJ	_
et	et	CC	_
vertueux	vertueux	ADJ	_
?	?	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
,	,	PONCT	_
(	(	PONCT	_
au	à_le	P+D	_
Baron	baron	NP	_
.	.	PONCT	_
)	)	PONCT	_
Toi	tu	V	_
-même	même	ADJ	_
te	tu	CLO	_
plaisois	plaire	V	_
souvent	souvent	ADV	_
à	à	P	_
le	il	CLO	_
dire	dire	VINF	_
...	…	PONCT	_
Comment	comment	PROWH	_
un	un	DET	_
seul	seul	ADJ	_
mot	mot	NC	_
a	avoir	V	_
-t-il	il	CLS	_
pu	pouvoir	VPP	_
changer	changer	VINF	_
les	le	DET	_
projets	projet	NC	_
que	que	PROREL	_
tu	tu	CLS	_
viens	venir	V	_
de	de	P	_
faire	faire	VINF	_
?...	?...	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Moi	je	PRO	_
!	!	PONCT	_
t'	tu	CLO	_
unir	unir	VINF	_
au	à_le	P+D	_
fils	fils	NC	_
de	de	P	_
Roger	Roger	NP	_
!...	!...	PONCT	_
que	que	PROREL	_
je	je	CLS	_
déshonore	déshonorer	V	_
ma	mon	DET	_
famille	famille	NC	_
par	par	P	_
cet	ce	DET	_
hymen	hymen	NC	_
honteux	honteux	ADJ	_
!...	!...	PONCT	_
cesse	cesse	NC	_
de	de	P	_
l'	il	CLO	_
espérer	espérer	VINF	_
...	…	PONCT	_
viens	venir	V	_
.	.	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Puis	puis	CC	_
-je	je	CLS	_
le	il	CLO	_
quitter	quitter	VINF	_
dans	dans	P	_
cet	ce	DET	_
affreux	affreux	ADJ	_
moment	moment	NC	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Viens	venir	V	_
,	,	PONCT	_
te	tu	CLO	_
dis	dire	V	_
-je	je	CLS	_
...	…	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Mon	mon	DET	_
pere	père	NC	_
...	…	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Je	je	CLS	_
l'	il	CLO	_
éxige	exiger	V	_
.	.	PONCT	_
(	(	PONCT	_
Il	il	CLS	_
l'	il	CLO	_
entraine	entraîner	V	_
.	.	PONCT	_
)	)	PONCT	_
*	*	X	_
VICTOR	VICTOR	NC	_
.	.	PONCT	_
*	*	X	_
Clémence	clémence	NC	_
!	!	PONCT	_
et	et	CC	_
toi	tu	PRO	_
aussi	aussi	ADV	_
tu	tu	CLS	_
me	je	CLO	_
fuis	fuir	V	_
!...	!...	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
,	,	PONCT	_
(	(	PONCT	_
échappe	échapper	V	_
à	à	P	_
son	son	DET	_
pere	père	NC	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
précipite	précipiter	V	_
dans	dans	P	_
les	le	DET	_
bras	bras	NC	_
de	de	P	_
*	*	X	_
Victor	Victor	NP	_
.	.	PONCT	_
)	)	PONCT	_
Non	non	I	_
,	,	PONCT	_
Victor	Victor	NP	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
te	tu	CLO	_
quitte	quitter	V	_
plus	plus	ADV	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
trop	trop	ADV	_
me	je	CLO	_
résister	résister	VINF	_
.	.	PONCT	_
(	(	PONCT	_
Il	il	CLS	_
l'	il	CLO	_
entraine	entraîner	V	_
de	de	P	_
nouveau	nouveau	ADJ	_
.	.	PONCT	_
)	)	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
,	,	PONCT	_
(	(	PONCT	_
jette	jeter	V	_
un	un	DET	_
cri	cri	NC	_
perçant	perçant	ADJ	_
,	,	PONCT	_
et	et	CC	_
tombe	tomber	V	_
aux	à_le	P+D	_
genoux	genou	NC	_
de	de	P	_
son	son	DET	_
pere	père	NC	_
.	.	PONCT	_
)	)	PONCT	_
Mon	Mon	V	_
pere	père	NC	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
,	,	PONCT	_
(	(	PONCT	_
se	se	CLO	_
jettant	jeter	VPR	_
au	à_le	P+D	_
devant	devant	P	_
du	de_le	P+D	_
baron	baron	NC	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
menaçant	menacer	VPR	_
d'	de	P	_
un	un	DET	_
poignard	poignard	NC	_
.	.	PONCT	_
)	)	PONCT	_
arrêtez	arrêter	VPP	_
,	,	PONCT	_
ou	ou	CC	_
je	je	CLS	_
meurs	mourir	V	_
à	à	P	_
vos	votre	DET	_
yeux	œil	NC	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
,	,	PONCT	_
(	(	PONCT	_
à	à	P	_
genoux	genou	NC	_
.	.	PONCT	_
)	)	PONCT	_
Prenez	Prenez	V	_
pitié	pitié	NC	_
de	de	P	_
leur	leur	DET	_
douleur	douleur	NC	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
,	,	PONCT	_
(	(	PONCT	_
avec	avec	P	_
beaucoup	beaucoup	PRO	_
de	de	P	_
feu	feu	NC	_
.	.	PONCT	_
)	)	PONCT	_
Comment	Comment	NC	_
a	avoir	V	_
-t-il	il	CLS	_
pu	pouvoir	VPP	_
mériter	mériter	VINF	_
tant	tant	ADV	_
de	de	P	_
rigueur	rigueur	NC	_
?	?	PONCT	_
il	il	CLS	_
est	être	V	_
malheureux	malheureux	ADJ	_
,	,	PONCT	_
d'	de	P	_
accord	accord	NC	_
;	;	PONCT	_
mais	mais	CC	_
n'	ne	ADV	_
est	être	V	_
-il	il	CLS	_
pas	pas	ADV	_
toujours	toujours	ADV	_
,	,	PONCT	_
dites	dire	V	_
-moi	je	CLO	_
,	,	PONCT	_
ce	ce	DET	_
même	même	NC	_
Victor	Victor	NP	_
que	que	CS	_
vous	vous	CLS	_
chérissiez	chérir	V	_
tant	tant	ADV	_
,	,	PONCT	_
que	que	CS	_
vous	vous	CLS	_
vous	vous	CLO	_
plaisiez	plaire	V	_
à	à	P	_
nommer	nommer	VINF	_
sans	sans	P	_
cesse	cesse	NC	_
votre	votre	DET	_
fils	fils	NC	_
?...	?...	PONCT	_
eh_bien	eh_bien	I	_
?	?	PONCT	_
peut	pouvoir	V	_
-il	il	CLS	_
être	être	VINF	_
responsable	responsable	ADJ	_
des	de_le	P+D	_
torts	tort	NC	_
de	de	P	_
son	son	DET	_
pere	père	NC	_
.	.	PONCT	_
Devez	devoir	V	_
vous	vous	PRO	_
,	,	PONCT	_
pouvez	pouvoir	V	_
vous	vous	CLO	_
le	il	CLO	_
punir	punir	VINF	_
d'	de	P	_
une	un	DET	_
faute	faute	NC	_
qu'	que	PROREL	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
point	point	ADV	_
partagée	partager	VPP	_
?...	?...	PONCT	_
Non	non	I	_
monsieur	monsieur	NC	_
...	…	PONCT	_
vous	vous	CLS	_
vous	vous	CLO	_
êtes	être	V	_
montré	montrer	VPP	_
jusqu'	jusque	P	_
à	à	P	_
présent	présent	NC	_
trop	trop	ADV	_
sensible	sensible	ADJ	_
,	,	PONCT	_
trop	trop	ADV	_
équitable	équitable	ADJ	_
pour	pour	P	_
vouloir	vouloir	VINF	_
commettre	commettre	VINF	_
une	un	DET	_
injustice	injustice	NC	_
aussi	aussi	ADV	_
révoltante	révoltant	ADJ	_
...	…	PONCT	_
(	(	PONCT	_
Ici	ici	ADV	_
le	le	DET	_
baron	baron	NC	_
fait	faire	V	_
un	un	DET	_
mouvement	mouvement	NC	_
d'	de	P	_
impatience	impatience	NC	_
.	.	PONCT	_
Valentin	Valentin	NP	_
se	se	CLO	_
jette	jeter	V	_
à	à	P	_
genoux	genou	NC	_
,	,	PONCT	_
et	et	CC	_
poursuit	poursuivre	V	_
avec	avec	P	_
la	le	DET	_
plus	plus	ADV	_
grande	grand	ADJ	_
sensibilité	sensibilité	NC	_
.	.	PONCT	_
)	)	PONCT	_
Oh	Oh	V	_
!	!	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
demande	demander	V	_
bien	bien	ADV	_
pardon	pardon	ADV	_
,	,	PONCT	_
monsieur	monsieur	NC	_
le	le	DET	_
baron	baron	NC	_
...	…	PONCT	_
mais	mais	CC	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
je	je	CLS	_
l'	il	CLO	_
aime	aimer	V	_
tant	tant	ADV	_
...	…	PONCT	_
je	je	CLS	_
le	il	CLO	_
vois	voir	V	_
si	si	ADV	_
malheureux	malheureux	ADJ	_
,	,	PONCT	_
que	que	PROREL	_
mon	mon	DET	_
coeur	cœur	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
plus	plus	ADV	_
se	se	CLO	_
contenir	contenir	VINF	_
...	…	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
le	il	CLO	_
demande	demander	V	_
en	en	P	_
grace	grâce	NC	_
...	…	PONCT	_
Ne	ne	ADV	_
le	il	CLO	_
désespérez	désespérer	V	_
pas	pas	ADV	_
ce	ce	DET	_
pauvre	pauvre	ADJ	_
jeune	jeune	ADJ	_
homme	homme	NC	_
.	.	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Mon	mon	DET	_
pere	père	NC	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
toi	tu	PRO	_
qui	qui	PROREL	_
m'	je	CLO	_
as	avoir	V	_
ordonné	ordonner	VPP	_
de	de	P	_
l'	il	CLO	_
aimer	aimer	VINF	_
?...	?...	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
,	,	PONCT	_
(	(	PONCT	_
vivement	vivement	ADV	_
ému	ému	ADJ	_
.	.	PONCT	_
)	)	PONCT	_
Levez	Levez	V	_
-vous	vous	CLO	_
,	,	PONCT	_
mes	mon	DET	_
enfans	enfant	NC	_
,	,	PONCT	_
et	et	CC	_
venez	venir	V	_
sur	sur	P	_
mon	mon	DET	_
sein	sein	NC	_
,	,	PONCT	_
(	(	PONCT	_
Victor	Victor	NP	_
et	et	CC	_
Clémence	Clémence	NP	_
se	se	CLO	_
lèvent	lever	V	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
précipitent	précipiter	V	_
dans	dans	P	_
ses	son	DET	_
bras	bras	NC	_
.	.	PONCT	_
)	)	PONCT	_
vous	vous	CLS	_
m'	je	CLO	_
