APHORISMES	aphorisme	NC	_
vaporisateur	vaporisateur	NC	_
.	.	PONCT	_
Ils	il	CLS	_
examinèrent	examiner	V	_
tout	tout	ADV	_
avec	avec	P	_
une	un	DET	_
curiosité	curiosité	NC	_
minutieuse	minutieux	ADJ	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
étonnèrent	étonner	V	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
,	,	PONCT	_
que	que	CS	_
chez	chez	P	_
eux	il	PRO	_
tout	tout	PRO	_
se	se	CLO	_
faisait	faire	V	_
encore	encore	ADV	_
comme	comme	P	_
du	de_le	P+D	_
temps	temps	NC	_
de	de	P	_
la	le	DET	_
régence	régence	NC	_
.	.	PONCT	_
Au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
nous	nous	CLS	_
rentrâmes	rentrer	V	_
dans	dans	P	_
mon	mon	DET	_
salon	salon	NC	_
,	,	PONCT	_
deux	deux	DET	_
heures	heure	NC	_
sonnèrent	sonner	V	_
.	.	PONCT	_
"	"	PONCT	_
peste	peste	NC	_
!	!	PONCT	_
Dit	dire	V	_
le	le	DET	_
docteur	docteur	NC	_
,	,	PONCT	_
voilà	voilà	V	_
"	"	PONCT	_
l'	le	DET	_
heure	heure	NC	_
du	de_le	P+D	_
dîner	dîner	NC	_
,	,	PONCT	_
et	et	CC	_
ma	mon	DET	_
soeur	sœur	NC	_
Jeannette	Jeannette	NP	_
nous	nous	PRO	_
"	"	PONCT	_
attend	attendre	V	_
!	!	PONCT	_
Il	il	CLS	_
faut	falloir	V	_
aller	aller	VINF	_
la	il	CLO	_
rejoindre	rejoindre	VINF	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
que	que	CS	_
"	"	PONCT	_
je	je	CLS	_
sente	sentir	V	_
une	un	DET	_
grande	grand	ADJ	_
envie	envie	NC	_
de	de	P	_
manger	manger	VINF	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
me	je	CLO	_
faut	falloir	V	_
"	"	PONCT	_
mon	mon	DET	_
potage	potage	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
une	un	DET	_
si	si	ADV	_
vieille	vieux	ADJ	_
habitude	habitude	NC	_
,	,	PONCT	_
que	que	CS	_
quand	quand	CS	_
"	"	PONCT	_
je	je	CLS	_
passe	passer	V	_
une	un	DET	_
journée	journée	NC	_
sans	sans	P	_
en	en	CLO	_
prendre	prendre	VINF	_
,	,	PONCT	_
je	je	CLS	_
dis	dire	V	_
comme	comme	P	_
"	"	PONCT	_
Titus	Titus	NP	_
:	:	PONCT	_
diem	diem	ET	_
perdidi	perdidi	ET	_
.	.	PONCT	_
-	-	PONCT	_
cher	cher	ADJ	_
docteur	docteur	NC	_
,	,	PONCT	_
lui	il	PRO	_
"	"	PONCT	_
répondis	répondre	V	_
-je	je	CLS	_
,	,	PONCT	_
pourquoi	pourquoi	PROWH	_
aller	aller	VINF	_
si	si	ADV	_
loin	loin	ADV	_
pour	pour	P	_
trouver	trouver	VINF	_
ce	ce	DET	_
"	"	PONCT	_
que	que	CS	_
vous	vous	CLS	_
avez	avoir	V	_
sous	sous	P	_
la	le	DET	_
main	main	NC	_
?	?	PONCT	_
Je	je	CLS	_
vais	aller	V	_
envoyer	envoyer	VINF	_
quelqu'un	quelqu'un	PRO	_
"	"	PONCT	_
à	à	P	_
la	le	DET	_
cousine	cousine	NC	_
,	,	PONCT	_
pour	pour	P	_
la	il	CLO	_
prévenir	prévenir	VINF	_
que	que	CS	_
vous	vous	CLS	_
restez	rester	V	_
avec	avec	P	_
"	"	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
vous	vous	CLS	_
me	je	CLO	_
faites	faire	V	_
le	le	DET	_
plaisir	plaisir	NC	_
d'	de	P	_
accepter	accepter	VINF	_
un	un	DET	_
"	"	PONCT	_
dîner	dîner	VINF	_
pour	pour	P	_
lequel	lequel	PROREL	_
vous	vous	CLS	_
aurez	avoir	V	_
quelque	quelque	DET	_
indulgence	indulgence	NC	_
,	,	PONCT	_
"	"	PONCT	_
parce_qu'	parce_que	CS	_
il	il	CLS	_
n'	ne	ADV	_
aura	avoir	V	_
pas	pas	ADV	_
tout	tout	ADJ	_
le	le	DET	_
mérite	mérite	NC	_
d'	de	P	_
un	un	DET	_
"	"	PONCT	_
impromptu	impromptu	ADJ	_
fait	fait	NC	_
à	à	P	_
loisir	loisir	NC	_
.	.	PONCT	_
"	"	PONCT	_
il	il	CLS	_
y	y	CLO	_
eut	avoir	V	_
à	à	P	_
ce	ce	DET	_
sujet	sujet	NC	_
,	,	PONCT	_
entre	entre	P	_
les	le	DET	_
deux	deux	ADJ	_
frères	frère	NC	_
,	,	PONCT	_
délibération	délibération	NC	_
oculaire	oculaire	ADJ	_
,	,	PONCT	_
et	et	CC	_
ensuite	ensuite	ADV	_
consentement	consentement	NC	_
formel	formel	ADJ	_
.	.	PONCT	_
Alors	alors	ADV	_
j'	je	CLS	_
expédiai	expédier	V	_
un	un	DET	_
volante	volante	NC	_
pour	pour	P	_
le	le	DET	_
faubourg	faubourg	NC	_
saint	saint	ADJ	_
-	-	PONCT	_
Germain	Germain	NP	_
;	;	PONCT	_
je	je	CLS	_
dis	dire	V	_
un	un	DET	_
mot	mot	NC	_
à	à	P	_
mon	mon	DET	_
maître	maître	NC	_
queux	queux	NC	_
;	;	PONCT	_
et	et	CC	_
après	après	P	_
un	un	DET	_
intervalle	intervalle	NC	_
de	de	P	_
temps	temps	NC	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
modéré	modéré	ADJ	_
,	,	PONCT	_
et	et	CC	_
partie	partie	NC	_
avec	avec	P	_
ses	son	DET	_
ressources	ressource	NC	_
,	,	PONCT	_
partie	partie	NC	_
avec	avec	P	_
celles	celui	PRO	_
des	de_le	P+D	_
restaurateurs	restaurateur	NC	_
voisins	voisin	ADJ	_
,	,	PONCT	_
il	il	CLS	_
nous	nous	CLO	_
servit	servir	V	_
un	un	DET	_
petit	petit	ADJ	_
dîner	dîner	NC	_
bien	bien	ADV	_
retroussé	retrousser	VPP	_
et	et	CC	_
tout	tout	ADV	_
à	à	P	_
fait	fait	NC	_
appétissant	appétissant	ADJ	_
.	.	PONCT	_
Ce	ce	CLS	_
fut	être	V	_
pour	pour	P	_
moi	je	PRO	_
une	un	DET	_
grande	grand	ADJ	_
satisfaction	satisfaction	NC	_
que	que	CS	_
de	de	P	_
voir	voir	VINF	_
le	le	DET	_
sang-froid	sang-froid	NC	_
et	et	CC	_
l'	le	DET	_
aplomb	aplomb	NC	_
avec	avec	P	_
lequel	lequel	PROREL	_
mes	mon	DET	_
deux	deux	ADJ	_
amis	ami	NC	_
s'	se	CLO	_
assirent	asseoir	V	_
,	,	PONCT	_
s'	se	CLO	_
approchèrent	approcher	V	_
de	de	P	_
la	le	DET	_
table	table	NC	_
,	,	PONCT	_
étalèrent	étaler	V	_
leurs	leur	DET	_
serviettes	serviette	NC	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
préparèrent	préparer	V	_
à	à	P	_
agir	agir	VINF	_
.	.	PONCT	_
Ils	il	CLS	_
éprouvèrent	éprouver	V	_
deux	deux	DET	_
surprises	surprise	NC	_
auxquelles	il	PROREL	_
je	je	CLS	_
n'	ne	ADV	_
avais	avoir	V	_
pas	pas	ADV	_
moi	je	PRO	_
-même	même	ADJ	_
pensé	penser	VPP	_
;	;	PONCT	_
car	car	CC	_
je	je	CLS	_
leur	il	CLO	_
fis	faire	V	_
servir	servir	VINF	_
du	de_le	P+D	_
parmesan	parmesan	NC	_
avec	avec	P	_
le	le	DET	_
potage	potage	NC	_
,	,	PONCT	_
et	et	CC	_
leur	il	CLO	_
offris	offrir	V	_
après	après	P	_
un	un	DET	_
verre	verre	NC	_
de	de	P	_
madère	madère	NC	_
sec	sec	ADJ	_
.	.	PONCT	_
C'	ce	CLS	_
étaient	être	V	_
deux	deux	DET	_
nouveautés	nouveauté	NC	_
importées	importer	VPP	_
depuis	depuis	P	_
peu	peu	ADV	_
par	par	P	_
m	m	NC	_
le	le	DET	_
prince	prince	NC	_
*	*	PONCT	_
De	de	P	_
Talleyrand	Talleyrand	NP	_
,	,	PONCT	_
le	le	DET	_
premier	premier	NC	_
de	de	P	_
nos	notre	DET	_
diplomates	diplomate	NC	_
,	,	PONCT	_
à	à	P	_
qui	qui	PROREL	_
nous	nous	CLO	_
devons	devoir	V	_
tant	tant	ADV	_
de	de	P	_
mots	mot	NC	_
fins	fin	ADJ	_
,	,	PONCT	_
spirituels	spirituel	ADJ	_
,	,	PONCT	_
profonds	profond	ADJ	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
l'	le	DET	_
attention	attention	NC	_
publique	public	ADJ	_
a	avoir	V	_
toujours	toujours	ADV	_
suivi	suivre	VPP	_
avec	avec	P	_
un	un	DET	_
intérêt	intérêt	NC	_
distinct	distinct	ADJ	_
,	,	PONCT	_
soit	soit	CC	_
dans	dans	P	_
sa	son	DET	_
puissance	puissance	NC	_
,	,	PONCT	_
soit	soit	CC	_
dans	dans	P	_
sa	son	DET	_
retraite	retraite	NC	_
.	.	PONCT	_
Le	le	DET	_
dîner	dîner	NC	_
se	se	CLO	_
passa	passer	V	_
très	très	ADV	_
-	-	PONCT	_
bien	bien	ADV	_
,	,	PONCT	_
tant	tant	ADV	_
dans	dans	P	_
sa	son	DET	_
partie	partie	NC	_
substantielle	substantiel	ADJ	_
que	que	CS	_
dans	dans	P	_
ses	son	DET	_
accessoires	accessoire	NC	_
obligés	obliger	VPP	_
,	,	PONCT	_
et	et	CC	_
mes	mon	DET	_
amis	ami	NC	_
y	y	CLO	_
mirent	mettre	V	_
autant	autant	ADV	_
de	de	P	_
complaisance	complaisance	NC	_
que	que	CS	_
de	de	P	_
gaîté	gaîté	NC	_
.	.	PONCT	_
Après	après	P	_
le	le	DET	_
dîner	dîner	NC	_
,	,	PONCT	_
je	je	CLS	_
proposai	proposer	V	_
un	un	DET	_
piquet	piquet	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
fut	être	V	_
refusé	refuser	VPP	_
;	;	PONCT	_
ils	il	CLS	_
préférèrent	préférer	V	_
le	le	DET	_
far	far	NC	_
niente	niente	ADJ	_
des	de_le	P+D	_
italiens	italien	NC	_
,	,	PONCT	_
disait	dire	V	_
le	le	DET	_
capitaine	capitaine	NC	_
;	;	PONCT	_
et	et	CC	_
nous	nous	CLS	_
nous	nous	CLO	_
constituâmes	constituer	V	_
en	en	P	_
petit	petit	ADJ	_
cercle	cercle	NC	_
autour	autour	ADV	_
de	de	P	_
la	le	DET	_
cheminée	cheminée	NC	_
.	.	PONCT	_
Malgré	malgré	P	_
les	le	DET	_
délices	délice	NC	_
du	de_le	P+D	_
far	far	NC	_
niente	niente	ADJ	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
toujours	toujours	ADV	_
pensé	penser	VPP	_
que	que	CS	_
rien	rien	PRO	_
ne	ne	ADV	_
donne	donner	V	_
plus	plus	ADV	_
de	de	P	_
douceur	douceur	NC	_
à	à	P	_
la	le	DET	_
conversation	conversation	NC	_
qu'	que	PROREL	_
une	un	DET	_
occupation	occupation	NC	_
quelconque	quelconque	ADJ	_
,	,	PONCT	_
quand	quand	CS	_
elle	il	CLS	_
n'	ne	ADV	_
absorbe	absorber	V	_
pas	pas	ADV	_
l'	le	DET	_
attention	attention	NC	_
;	;	PONCT	_
ainsi	ainsi	ADV	_
je	je	CLS	_
proposai	proposer	V	_
le	le	DET	_
thé	thé	NC	_
.	.	PONCT	_
Le	le	DET	_
thé	thé	NC	_
était	être	V	_
une	un	DET	_
étrangeté	étrangeté	NC	_
pour	pour	P	_
des	un	DET	_
français	français	NC	_
de	de	P	_
la	le	DET	_
vieille	vieux	ADJ	_
roche	roche	NC	_
;	;	PONCT	_
cependant	cependant	ADV	_
il	il	CLS	_
fut	être	V	_
accepté	accepter	VPP	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
fis	faire	V	_
en	en	P	_
leur	leur	DET	_
présence	présence	NC	_
,	,	PONCT	_
et	et	CC	_
ils	il	CLS	_
en	en	CLO	_
prirent	prendre	V	_
quelques	quelque	DET	_
tasses	tasse	NC	_
avec	avec	P	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
de	de	P	_
plaisir	plaisir	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
avaient	avoir	V	_
jamais	jamais	ADV	_
regardé	regarder	VPP	_
que	que	ADV	_
comme	comme	P	_
un	un	DET	_
remède	remède	NC	_
.	.	PONCT	_
Une	un	DET	_
longue	long	ADJ	_
pratique	pratique	NC	_
m'	je	CLO	_
avait	avoir	V	_
appris	apprendre	VPP	_
qu'	que	CS	_
une	un	DET	_
complaisance	complaisance	NC	_
en	en	P	_
amène	amène	NC	_
une	un	DET	_
autre	autre	NC	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
quand	quand	CS	_
on	on	CLS	_
est	être	V	_
une	un	DET	_
fois	fois	NC	_
engagé	engager	VPP	_
dans	dans	P	_
cette	ce	DET	_
voie	voie	NC	_
on	on	CLS	_
perd	perdre	V	_
le	le	DET	_
pouvoir	pouvoir	NC	_
de	de	P	_
refuser	refuser	VINF	_
.	.	PONCT	_
Aussi	aussi	ADV	_
c'	ce	CLS	_
est	être	V	_
avec	avec	P	_
un	un	DET	_
ton	ton	NC	_
presque	presque	ADV	_
impératif	impératif	ADJ	_
que	que	CS	_
je	je	CLS	_
parlai	parler	V	_
de	de	P	_
finir	finir	VINF	_
par	par	P	_
un	un	DET	_
bowl	bowl	NC	_
de	de	P	_
punch	punch	NC	_
.	.	PONCT	_
"	"	PONCT	_
mais	mais	CC	_
tu	tu	CLS	_
me	je	CLO	_
tueras	tuer	V	_
,	,	PONCT	_
disait	dire	V	_
le	le	DET	_
docteur	docteur	NC	_
.	.	PONCT	_
-	-	PONCT	_
mais	mais	CC	_
vous	vous	CLS	_
nous	nous	CLO	_
griserez	griser	V	_
,	,	PONCT	_
"	"	PONCT	_
disait	dire	V	_
le	le	DET	_
capitaine	capitaine	NC	_
.	.	PONCT	_
à	à	P	_
quoi	quoi	PROREL	_
je	je	CLS	_
ne	ne	ADV	_
répondais	répondre	V	_
qu'	qu'	ADV	_
en	en	P	_
demandant	demander	VPR	_
à	à	P	_
grands	grand	ADJ	_
cris	cri	NC	_
des	de_le	P+D	_
citrons	citron	NC	_
,	,	PONCT	_
du	de_le	P+D	_
sucre	sucre	NC	_
et	et	CC	_
du	de_le	P+D	_
rhum	rhum	NC	_
.	.	PONCT	_
Je	je	CLS	_
fis	faire	V	_
donc	donc	ADV	_
le	le	DET	_
punch	punch	NC	_
,	,	PONCT	_
et	et	CC	_
pendant	pendant	P	_
que	que	CS	_
j'	je	CLS	_
y	y	CLO	_
étais	être	V	_
occupé	occuper	VPP	_
,	,	PONCT	_
on	on	CLS	_
exécutait	exécuter	V	_
des	un	DET	_
rôties	rôtie	NC	_
(	(	PONCT	_
toast	toast	NC	_
)	)	PONCT	_
bien	bien	ADV	_
minces	mince	ADJ	_
,	,	PONCT	_
délicatement	délicatement	ADV	_
beurrées	beurré	ADJ	_
et	et	CC	_
salées	salé	ADJ	_
à	à	P	_
point	point	NC	_
.	.	PONCT	_
Cette	ce	DET	_
fois	fois	NC	_
il	il	CLS	_
y	y	CLO	_
eut	avoir	V	_
réclamation	réclamation	NC	_
.	.	PONCT	_
Les	le	DET	_
cousins	cousin	NC	_
assurèrent	assurer	V	_
qu'	que	CS	_
ils	il	CLS	_
avaient	avoir	V	_
bien	bien	ADV	_
assez	assez	ADV	_
mangé	manger	VPP	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
ils	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
toucheraient	toucher	V	_
pas	pas	ADV	_
;	;	PONCT	_
mais	mais	CC	_
comme	comme	CS	_
je	je	CLS	_
connais	connaître	V	_
l'	le	DET	_
attrait	attrait	NC	_
de	de	P	_
cette	ce	DET	_
préparation	préparation	NC	_
si	si	ADV	_
simple	simple	ADJ	_
,	,	PONCT	_
je	je	CLS	_
répondis	répondre	V	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
souhaitais	souhaiter	V	_
qu'	qu'	ADV	_
une	un	DET	_
chose	chose	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
il	il	CLS	_
y	y	CLO	_
en	en	CLO	_
eût	avoir	V	_
assez	assez	ADV	_
.	.	PONCT	_
Effectivement	effectivement	ADV	_
,	,	PONCT	_
peu	peu	ADV	_
après	après	P	_
le	le	DET	_
capitaine	capitaine	NC	_
prenait	prendre	V	_
la	le	DET	_
dernière	dernier	ADJ	_
tranche	tranche	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
le	il	CLO	_
surpris	surprendre	V	_
regardant	regarder	VPR	_
s'	si	CS	_
il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
restait	rester	V	_
pas	pas	ADV	_
ou	ou	CC	_
si	si	CS	_
on	on	CLS	_
n'	ne	ADV	_
en	en	CLO	_
faisait	faire	V	_
pas	pas	ADV	_
d'	un	DET	_
autres	autre	NC	_
;	;	PONCT	_
ce	ce	PRO	_
que	que	PROREL	_
j'	je	CLS	_
ordonnai	ordonner	V	_
à	à	P	_
l'	le	DET	_
instant	instant	NC	_
.	.	PONCT	_
Cependant	cependant	ADV	_
le	le	DET	_
temps	temps	NC	_
avait	avoir	V	_
coulé	couler	VPP	_
,	,	PONCT	_
et	et	CC	_
ma	mon	DET	_
pendule	pendule	NC	_
marquait	marquer	V	_
plus	plus	ADV	_
de	de	P	_
huit	huit	DET	_
heures	heure	NC	_
.	.	PONCT	_
"	"	PONCT	_
sauvons	sauver	V	_
-nous	nous	CLO	_
,	,	PONCT	_
dirent	dire	V	_
"	"	PONCT	_
mes	mon	DET	_
hôtes	hôte	NC	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
bien	bien	ADV	_
que	que	CS	_
nous	nous	CLS	_
allions	aller	V	_
manger	manger	VINF	_
une	un	DET	_
"	"	PONCT	_
feuille	feuille	NC	_
de	de	P	_
salade	salade	NC	_
avec	avec	P	_
notre	notre	DET	_
pauvre	pauvre	ADJ	_
soeur	sœur	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ne	ne	ADV	_
"	"	PONCT	_
nous	nous	CLO	_
a	avoir	V	_
pas	pas	ADV	_
vus	voir	VPP	_
de	de	P	_
la	le	DET	_
journée	journée	NC	_
.	.	PONCT	_
"	"	PONCT	_
à	à	P	_
cela	cela	PRO	_
je	je	CLS	_
n'	ne	ADV	_
eus	avoir	V	_
pas	pas	ADV	_
d'	un	DET	_
objection	objection	NC	_
;	;	PONCT	_
et	et	CC	_
,	,	PONCT	_
fidèle	fidèle	ADJ	_
aux	à_le	P+D	_
devoirs	devoir	NC	_
de	de	P	_
l'	le	DET	_
hospitalité	hospitalité	NC	_
vis-à-vis	vis-à-vis	NC	_
de	de	P	_
deux	deux	DET	_
vieillards	vieillard	NC	_
aussi	aussi	ADV	_
aimables	aimable	ADJ	_
,	,	PONCT	_
je	je	CLS	_
les	il	CLO	_
accompagnai	accompagner	V	_
jusqu'	jusque	P	_
à	à	P	_
leur	leur	DET	_
voiture	voiture	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
les	il	CLO	_
vis	vivre	V	_
partir	partir	VINF	_
.	.	PONCT	_
On	on	CLS	_
demandera	demander	V	_
peut-être	peut-être	ADV	_
si	si	CS	_
l'	le	DET	_
ennui	ennui	NC	_
ne	ne	ADV	_
se	se	CLO	_
coula	couler	V	_
pas	pas	ADV	_
quelques	quelque	DET	_
moments	moment	NC	_
dans	dans	P	_
une	un	DET	_
aussi	aussi	ADV	_
longue	long	ADJ	_
séance	séance	NC	_
.	.	PONCT	_
Je	je	CLS	_
répondrai	répondre	V	_
négativement	négativement	ADV	_
:	:	PONCT	_
l'	le	DET	_
attention	attention	NC	_
de	de	P	_
mes	mon	DET	_
convives	convive	NC	_
fut	être	V	_
soutenue	soutenir	VPP	_
par	par	P	_
la	le	DET	_
confection	confection	NC	_
de	de	P	_
la	le	DET	_
fondue	fondue	NC	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
voyage	voyage	NC	_
autour	autour	ADV	_
de	de	P	_
l'	le	DET	_
appartement	appartement	NC	_
,	,	PONCT	_
par	par	P	_
quelques	quelque	DET	_
nouveautés	nouveauté	NC	_
dans	dans	P	_
le	le	DET	_
dîner	dîner	NC	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
thé	thé	NC	_
,	,	PONCT	_
et	et	CC	_
surtout	surtout	ADV	_
par	par	P	_
le	le	DET	_
punch	punch	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
ils	il	CLS	_
n'	ne	ADV	_
avaient	avoir	V	_
jamais	jamais	ADV	_
goûté	goûter	VPP	_
.	.	PONCT	_
D'	de	P	_
ailleurs	ailleurs	NC	_
le	le	DET	_
docteur	docteur	NC	_
connaissait	connaître	V	_
tout	tout	PRO	_
Paris	Paris	NP	_
par	par	P	_
généalogies	généalogie	NC	_
et	et	CC	_
anecdotes	anecdote	NC	_
;	;	PONCT	_
le	le	DET	_
capitaine	capitaine	NC	_
avait	avoir	V	_
passé	passer	VPP	_
une	un	DET	_
partie	partie	NC	_
de	de	P	_
sa	son	DET	_
vie	vie	NC	_
en	en	P	_
italie	Italie	NP	_
,	,	PONCT	_
soit	soit	CC	_
comme	comme	P	_
militaire	militaire	NC	_
,	,	PONCT	_
soit	soit	CC	_
comme	comme	P	_
envoyé	envoyer	VPP	_
à	à	P	_
la	le	DET	_
cour	cour	NC	_
de	de	P	_
Parme	Parme	NP	_
;	;	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
moi	je	PRO	_
-même	même	ADJ	_
beaucoup	beaucoup	ADV	_
voyagé	voyager	VPP	_
;	;	PONCT	_
nous	nous	CLS	_
causions	causer	V	_
sans	sans	P	_
prétention	prétention	NC	_
,	,	PONCT	_
nous	nous	CLS	_
écoutions	écouter	V	_
avec	avec	P	_
complaisance	complaisance	NC	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
faut	falloir	V	_
pas	pas	ADV	_
tant	tant	ADV	_
pour	pour	P	_
que	que	CS	_
le	le	DET	_
temps	temps	NC	_
fuie	fuir	V	_
avec	avec	P	_
douceur	douceur	NC	_
et	et	CC	_
rapidité	rapidité	NC	_
.	.	PONCT	_
Le	le	DET	_
lendemain	lendemain	NC	_
matin	matin	NC	_
je	je	CLS	_
reçus	recevoir	VPP	_
une	un	DET	_
lettre	lettre	NC	_
du	de_le	P+D	_
docteur	docteur	NC	_
;	;	PONCT	_
il	il	CLS	_
avait	avoir	V	_
l'	le	DET	_
attention	attention	NC	_
de	de	P	_
m'	je	CLO	_
apprendre	apprendre	VINF	_
que	que	CS	_
la	le	DET	_
petite	petit	ADJ	_
débauche	débauche	NC	_
de	de	P	_
la	le	DET	_
veille	veille	NC	_
ne	ne	ADV	_
leur	il	CLO	_
avait	avoir	V	_
fait	faire	VPP	_
aucun	aucun	DET	_
mal	mal	NC	_
;	;	PONCT	_
bien	bien	ADV	_
au	à_le	P+D	_
contraire	contraire	NC	_
,	,	PONCT	_
après	après	P	_
un	un	DET	_
sommeil	sommeil	NC	_
des	de_le	P+D	_
plus	plus	ADV	_
heureux	heureux	ADJ	_
,	,	PONCT	_
ils	il	CLS	_
s'	se	CLO	_
étaient	être	V	_
levés	lever	VPP	_
frais	frais	ADJ	_
,	,	PONCT	_
dispos	dispos	ADJ	_
,	,	PONCT	_
et	et	CC	_
prêts	prêt	ADJ	_
à	à	P	_
recommencer	recommencer	VINF	_
.	.	PONCT	_
MÉDITAT	méditer	V	_
.	.	PONCT	_
15	15	X	_
HALTES	halte	NC	_
DE	de	P	_
CHASSE	chasse	NC	_
.	.	PONCT	_
77	77	X	_
-	-	PONCT	_
de	de	P	_
toutes	tout	ADJ	_
les	le	DET	_
circonstances	circonstance	NC	_
de	de	P	_
la	le	DET	_
vie	vie	NC	_
où	où	PROREL	_
le	le	DET	_
manger	manger	NC	_
est	être	V	_
compté	compter	VPP	_
pour	pour	P	_
quelque	quelque	DET	_
chose	chose	NC	_
,	,	PONCT	_
une	un	NC	_
des	de_le	P+D	_
plus	plus	ADV	_
agréables	agréable	ADJ	_
est	être	V	_
sans	sans	P	_
doute	doute	NC	_
la	le	DET	_
halte	halte	NC	_
de	de	P	_
chasse	chasse	NC	_
;	;	PONCT	_
et	et	CC	_
de	de	P	_
tous	tout	ADJ	_
les	le	DET	_
entr'actes	entr'actes	NC	_
connus	connaître	VPP	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
encore	encore	ADV	_
la	le	DET	_
halte	halte	NC	_
de	de	P	_
chasse	chasse	NC	_
qui	qui	PROREL	_
peut	pouvoir	V	_
le	le	DET	_
plus	plus	NC	_
se	se	CLO	_
prolonger	prolonger	VINF	_
sans	sans	P	_
ennui	ennui	NC	_
.	.	PONCT	_
Après	après	P	_
quelques	quelque	DET	_
heures	heure	NC	_
d'	de	P	_
exercice	exercice	NC	_
,	,	PONCT	_
le	le	DET	_
chasseur	chasseur	NC	_
le	le	DET	_
plus	plus	ADV	_
vigoureux	vigoureux	ADJ	_
sent	sentir	V	_
qu'	que	CS	_
il	il	CLS	_
a	avoir	V	_
besoin	besoin	NC	_
de	de	P	_
repos	repos	NC	_
;	;	PONCT	_
son	son	DET	_
visage	visage	NC	_
a	avoir	V	_
été	être	VPP	_
caressé	caresser	VPP	_
par	par	P	_
la	le	DET	_
brise	brise	NC	_
du	de_le	P+D	_
matin	matin	NC	_
;	;	PONCT	_
l'	le	DET	_
adresse	adresse	NC	_
ne	ne	ADV	_
lui	il	CLO	_
a	avoir	V	_
pas	pas	ADV	_
manqué	manquer	VPP	_
dans	dans	P	_
l'	le	DET	_
occasion	occasion	NC	_
;	;	PONCT	_
le	le	DET	_
soleil	soleil	NC	_
est	être	V	_
près	près	ADV	_
d'	de	P	_
atteindre	atteindre	VINF	_
le	le	DET	_
plus	plus	ADV	_
haut	haut	ADJ	_
de	de	P	_
son	son	DET	_
cours	cour	NC	_
;	;	PONCT	_
le	le	DET	_
chasseur	chasseur	NC	_
va	aller	V	_
donc	donc	ADV	_
s'	se	CLO	_
arrêter	arrêter	VINF	_
quelques	quelque	DET	_
heures	heure	NC	_
,	,	PONCT	_
non	non	ADV	_
par	par	P	_
excès	excès	NC	_
de	de	P	_
fatigue	fatigue	NC	_
,	,	PONCT	_
mais	mais	CC	_
par	par	P	_
cette	ce	DET	_
impulsion	impulsion	NC	_
d'	de	P	_
instinct	instinct	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
avertit	avertir	V	_
que	que	CS	_
notre	notre	DET	_
activité	activité	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
pas	pas	ADV	_
être	être	VINF	_
indéfinie	indéfini	ADJ	_
.	.	PONCT	_
Un	un	DET	_
ombrage	ombrage	NC	_
l'	il	CLO	_
attire	attirer	V	_
;	;	PONCT	_
le	le	DET	_
gazon	gazon	NC	_
le	il	CLO	_
reçoit	recevoir	V	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
murmure	murmure	NC	_
de	de	P	_
la	le	DET	_
source	source	NC	_
voisine	voisin	ADJ	_
l'	le	DET	_
invite	invite	NC	_
à	à	P	_
y	y	CLO	_
déposer	déposer	VINF	_
le	le	DET	_
flacon	flacon	NC	_
