italie	_
londres	_
LIVRE	livre	NC	_
,	,	PONCT	_
c'	ce	CLS	_
était	être	V	_
la	le	DET	_
lettre	lettre	NC	_
de	de	P	_
Corinne	Corinne	NP	_
qui	qui	PROREL	_
l'	il	CLO	_
avait	avoir	V	_
établie	établir	VPP	_
;	;	PONCT	_
ils	il	CLS	_
étaient	être	V	_
contens	content	ADJ	_
tous	tout	ADJ	_
les	le	DET	_
deux	deux	NC	_
,	,	PONCT	_
et	et	CC	_
ressentaient	ressentir	V	_
l'	le	DET	_
un	un	NC	_
pour	pour	P	_
l'	le	DET	_
autre	autre	NC	_
une	un	DET	_
tendre	tendre	ADJ	_
reconnaissance	reconnaissance	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
donc	donc	ADV	_
ce	ce	DET	_
matin	matin	NC	_
,	,	PONCT	_
dit	dire	V	_
Corinne	Corinne	NP	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
vous	vous	CLO	_
montrerai	montrer	V	_
le	le	DET	_
panthéon	panthéon	NC	_
et	et	CC	_
saint	saint	NC	_
-	-	PONCT	_
Pierre	Pierre	NP	_
:	:	PONCT	_
j'	je	CLS	_
avais	avoir	V	_
bien	bien	ADV	_
quelque	quelque	DET	_
espoir	espoir	NC	_
,	,	PONCT	_
ajouta	ajouter	V	_
-t-elle	il	CLS	_
en	en	P	_
souriant	sourire	VPR	_
,	,	PONCT	_
que	que	CS	_
vous	vous	CLS	_
accepteriez	accepter	V	_
le	le	DET	_
voyage	voyage	NC	_
de	de	P	_
rome	Rome	NP	_
avec	avec	P	_
moi	je	PRO	_
;	;	PONCT	_
aussi	aussi	ADV	_
mes	mon	DET	_
chevaux	cheval	NC	_
sont	être	V	_
prêts	prêt	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
ai	avoir	V	_
attendu	attendre	VPP	_
;	;	PONCT	_
vous	vous	CLS	_
êtes	être	V	_
arrivé	arriver	VPP	_
;	;	PONCT	_
tout	tout	PRO	_
est	être	V	_
bien	bien	ADV	_
;	;	PONCT	_
partons	parton	NC	_
.	.	PONCT	_
étonnante	étonner	VPR	_
personne	personne	PRO	_
,	,	PONCT	_
dit	dire	V	_
Oswald	Oswald	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
donc	donc	ADV	_
êtes	être	V	_
-vous	vous	CLS	_
?	?	PONCT	_
Où	où	PROWH	_
avez	avoir	V	_
-vous	vous	CLS	_
pris	prendre	VPP	_
tant	tant	ADV	_
de	de	P	_
charmes	charme	NC	_
divers	divers	ADJ	_
qui	qui	PROREL	_
sembleraient	sembler	V	_
devoir	devoir	VINF	_
s'	se	CLO	_
exclure	exclure	VINF	_
;	;	PONCT	_
sensibilité	sensibilité	NC	_
,	,	PONCT	_
gaieté	gaieté	NC	_
,	,	PONCT	_
profondeur	profondeur	NC	_
,	,	PONCT	_
grâce	grâce	NC	_
,	,	PONCT	_
abandon	abandon	NC	_
,	,	PONCT	_
modestie	modestie	NC	_
?	?	PONCT	_
êtes	être	V	_
-vous	vous	CLS	_
une	un	DET	_
illusion	illusion	NC	_
?	?	PONCT	_
êtes	être	V	_
-vous	vous	CLS	_
un	un	DET	_
bonheur	bonheur	NC	_
surnaturel	surnaturel	ADJ	_
pour	pour	P	_
la	le	DET	_
vie	vie	NC	_
de	de	P	_
celui	celui	PRO	_
qui	qui	PROREL	_
vous	vous	CLO	_
rencontre	rencontrer	V	_
?	?	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Si	si	CS	_
j'	je	CLS	_
ai	avoir	V	_
le	le	DET	_
pouvoir	pouvoir	NC	_
de	de	P	_
vous	vous	CLO	_
faire	faire	VINF	_
quelque	quelque	DET	_
bien	bien	NC	_
,	,	PONCT	_
reprit	reprendre	V	_
Corinne	Corinne	NP	_
,	,	PONCT	_
vous	vous	CLS	_
ne	ne	ADV	_
devez	devoir	V	_
pas	pas	ADV	_
croire	croire	VINF	_
que	que	CS	_
jamais	jamais	ADV	_
j'	je	CLS	_
y	y	CLO	_
renonce	renoncer	V	_
.	.	PONCT	_
Prenez	prendre	V	_
garde	garde	NC	_
,	,	PONCT	_
reprit	reprendre	V	_
Oswald	Oswald	NP	_
en	en	P	_
saisissant	saisir	VPR	_
la	le	DET	_
main	main	NC	_
de	de	P	_
Corinne	Corinne	NP	_
avec	avec	P	_
émotion	émotion	NC	_
,	,	PONCT	_
prenez	prendre	V	_
garde	garde	NC	_
à	à	P	_
ce	ce	DET	_
bien	bien	NC	_
que	que	PROREL	_
vous	vous	CLS	_
voulez	vouloir	V	_
me	je	CLO	_
faire	faire	VINF	_
.	.	PONCT	_
Depuis	depuis	P	_
près	près	ADV	_
de	de	P	_
deux	deux	DET	_
ans	an	NC	_
une	un	DET	_
main	main	NC	_
de	de	P	_
fer	fer	NC	_
serre	serrer	V	_
mon	mon	DET	_
coeur	cœur	NC	_
;	;	PONCT	_
si	si	CS	_
votre	votre	DET	_
douce	doux	ADJ	_
présence	présence	NC	_
m'	je	CLO	_
a	avoir	V	_
donné	donner	VPP	_
quelque	quelque	DET	_
relâche	relâche	NC	_
,	,	PONCT	_
si	si	CS	_
je	je	CLS	_
respire	respirer	V	_
près	près	ADV	_
de	de	P	_
vous	vous	PRO	_
,	,	PONCT	_
que	que	PROWH	_
deviendrai	devenir	V	_
-je	je	CLS	_
quand	quand	CS	_
il	il	CLS	_
faudra	falloir	V	_
rentrer	rentrer	VINF	_
dans	dans	P	_
mon	mon	DET	_
sort	sort	NC	_
;	;	PONCT	_
que	que	PROWH	_
deviendrai	devenir	V	_
-je	je	CLS	_
?	?	PONCT	_
...	…	PONCT	_
laissons	laisser	V	_
au	à_le	P+D	_
temps	temps	NC	_
,	,	PONCT	_
laissons	laisser	V	_
au	à_le	P+D	_
hasard	hasard	NC	_
,	,	PONCT	_
interrompit	interrompre	V	_
Corinne	Corinne	NP	_
,	,	PONCT	_
à	à	P	_
décider	décider	VINF	_
si	si	CS	_
cette	ce	DET	_
impression	impression	NC	_
d'	de	P	_
un	un	DET	_
jour	jour	NC	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
produite	produire	VPP	_
sur	sur	P	_
vous	vous	CLS	_
durera	durer	V	_
plus	plus	ADV	_
qu'	que	CS	_
un	un	DET	_
jour	jour	NC	_
.	.	PONCT	_
Si	si	CS	_
nos	notre	DET	_
ames	âme	NC	_
s'	se	CLO	_
entendent	entendre	V	_
,	,	PONCT	_
notre	notre	DET	_
affection	affection	NC	_
mutuelle	mutuel	ADJ	_
ne	ne	ADV	_
sera	être	V	_
point	point	ADV	_
passagère	passager	ADJ	_
.	.	PONCT	_
Quoi	quoi	PROWH	_
qu'	que	PROREL	_
il	il	CLS	_
en	en	CLO	_
soit	être	V	_
,	,	PONCT	_
allons	aller	V	_
admirer	admirer	VINF	_
ensemble	ensemble	ADV	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
peut	pouvoir	V	_
élever	élever	VINF	_
notre	notre	DET	_
esprit	esprit	NC	_
et	et	CC	_
nos	notre	DET	_
sentimens	sentiment	NC	_
;	;	PONCT	_
nous	nous	CLS	_
goûterons	goûter	V	_
toujours	toujours	ADV	_
ainsi	ainsi	ADV	_
quelques	quelque	DET	_
momens	moment	NC	_
de	de	P	_
bonheur	bonheur	NC	_
.	.	PONCT	_
En	en	P	_
achevant	achever	VPR	_
ces	ce	DET	_
mots	mot	NC	_
,	,	PONCT	_
Corinne	Corinne	NP	_
descendit	descendre	V	_
,	,	PONCT	_
et	et	CC	_
lord	lord	NC	_
Nelvil	Nelvil	NP	_
la	il	CLO	_
suivit	suivre	V	_
,	,	PONCT	_
étonné	étonner	VPP	_
de	de	P	_
sa	son	DET	_
réponse	réponse	NC	_
.	.	PONCT	_
Il	il	CLS	_
lui	il	CLO	_
sembla	sembler	V	_
qu'	que	CS	_
elle	il	CLS	_
admettait	admettre	V	_
la	le	DET	_
possibilité	possibilité	NC	_
d'	de	P	_
un	un	DET	_
demi-sentiment	demi-sentiment	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
attrait	attrait	NC	_
momentané	momentané	ADJ	_
.	.	PONCT	_
Enfin	enfin	ADV	_
,	,	PONCT	_
il	il	CLS	_
crut	croire	V	_
entrevoir	entrevoir	VINF	_
de	de	P	_
la	le	DET	_
légèreté	légèreté	NC	_
dans	dans	P	_
la	le	DET	_
manière	manière	NC	_
dont	dont	PROREL	_
elle	il	CLS	_
s'	se	CLO	_
était	être	V	_
exprimée	exprimer	VPP	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
en	en	CLO	_
fut	être	V	_
blessé	blesser	VPP	_
.	.	PONCT	_
Il	il	CLS	_
se	se	CLO	_
plaça	placer	V	_
sans	sans	P	_
rien	rien	PRO	_
dire	dire	VINF	_
dans	dans	P	_
la	le	DET	_
voiture	voiture	NC	_
de	de	P	_
Corinne	Corinne	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
,	,	PONCT	_
devinant	deviner	VPR	_
sa	son	DET	_
pensée	pensée	NC	_
,	,	PONCT	_
lui	il	CLO	_
dit	dire	V	_
:	:	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
crois	croire	V	_
pas	pas	ADV	_
que	que	CS	_
le	le	DET	_
coeur	cœur	NC	_
soit	être	V	_
ainsi	ainsi	ADV	_
fait	faire	VPP	_
,	,	PONCT	_
que	que	PROREL	_
l'on	on	CLS	_
éprouve	éprouver	V	_
toujours	toujours	ADV	_
ou	ou	CC	_
point	point	ADV	_
d'	de	P	_
amour	amour	NC	_
,	,	PONCT	_
ou	ou	CC	_
la	le	DET	_
passion	passion	NC	_
la	le	DET	_
plus	plus	ADV	_
invincible	invincible	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
des	un	DET	_
commencemens	commencement	NC	_
de	de	P	_
sentiment	sentiment	NC	_
qu'	que	PROREL	_
un	un	DET	_
examen	examen	NC	_
plus	plus	ADV	_
approfondi	approfondir	VPP	_
peut	pouvoir	V	_
dissiper	dissiper	VINF	_
.	.	PONCT	_
On	on	CLS	_
se	se	CLO	_
flatte	flatter	V	_
,	,	PONCT	_
on	on	CLS	_
se	se	CLO	_
détrompe	détromper	V	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
enthousiasme	enthousiasme	NC	_
même	même	ADJ	_
dont	dont	PROREL	_
on	on	CLS	_
est	être	V	_
susceptible	susceptible	ADJ	_
,	,	PONCT	_
s'	si	CS	_
il	il	CLS	_
rend	rendre	V	_
l'	le	DET	_
enchantement	enchantement	NC	_
plus	plus	ADV	_
rapide	rapide	ADJ	_
,	,	PONCT	_
peut	pouvoir	V	_
faire	faire	VINF	_
aussi	aussi	ADV	_
que	que	CS	_
le	le	DET	_
refroidissement	refroidissement	NC	_
soit	être	V	_
plus	plus	ADV	_
prompt	prompt	ADJ	_
.	.	PONCT	_
Vous	vous	CLS	_
avez	avoir	V	_
beaucoup	beaucoup	ADV	_
réfléchi	réfléchir	VPP	_
sur	sur	P	_
le	le	DET	_
sentiment	sentiment	NC	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
dit	dire	V	_
Oswald	Oswald	NP	_
avec	avec	P	_
amertume	amertume	NC	_
.	.	PONCT	_
*	*	X	_
Corinne	Corinne	NP	_
rougit	rougir	V	_
à	à	P	_
ce	ce	DET	_
mot	mot	NC	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
tut	taire	V	_
quelques	quelque	DET	_
instans	instant	NC	_
;	;	PONCT	_
puis	puis	CC	_
reprenant	reprendre	VPR	_
la	le	DET	_
parole	parole	NC	_
avec	avec	P	_
un	un	DET	_
mélange	mélange	NC	_
assez	assez	ADV	_
frappant	frappant	ADJ	_
de	de	P	_
franchise	franchise	NC	_
et	et	CC	_
de	de	P	_
dignité	dignité	NC	_
:	:	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
crois	croire	V	_
pas	pas	ADV	_
,	,	PONCT	_
dit	dire	V	_
-elle	il	CLS	_
,	,	PONCT	_
qu'	que	CS	_
une	un	DET	_
femme	femme	NC	_
sensible	sensible	ADJ	_
soit	être	V	_
jamais	jamais	ADV	_
arrivée	arriver	VPP	_
jusqu'	jusque	P	_
à	à	P	_
vingt-six	vingt-six	DET	_
ans	an	NC	_
sans	sans	P	_
avoir	avoir	VINF	_
connu	connaître	VPP	_
l'	le	DET	_
illusion	illusion	NC	_
de	de	P	_
l'	le	DET	_
amour	amour	NC	_
;	;	PONCT	_
mais	mais	CC	_
si	si	ADV	_
n'	ne	ADV	_
avoir	avoir	VINF	_
jamais	jamais	ADV	_
été	être	VPP	_
heureuse	heureux	ADJ	_
,	,	PONCT	_
si	si	ADV	_
n'	ne	ADV	_
avoir	avoir	VINF	_
jamais	jamais	ADV	_
rencontré	rencontrer	VPP	_
l'	le	DET	_
objet	objet	NC	_
qui	qui	PROREL	_
pouvait	pouvoir	V	_
mériter	mériter	VINF	_
toutes	tout	ADJ	_
les	le	DET	_
affections	affection	NC	_
de	de	P	_
son	son	DET	_
coeur	cœur	NC	_
,	,	PONCT	_
est	être	V	_
un	un	DET	_
titre	titre	NC	_
à	à	P	_
l'	le	DET	_
intérêt	intérêt	NC	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
droit	droit	ADV	_
au	à_le	P+D	_
vôtre	vôtre	NC	_
.	.	PONCT	_
Ces	ce	DET	_
paroles	parole	NC	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
accent	accent	NC	_
avec	avec	P	_
lequel	lequel	PROREL	_
Corinne	Corinne	NP	_
les	il	CLO	_
prononça	prononcer	V	_
dissipèrent	dissiper	V	_
un	un	DET	_
peu	peu	NC	_
le	le	DET	_
nuage	nuage	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
était	être	V	_
élevé	élever	VPP	_
dans	dans	P	_
l'	le	DET	_
ame	âme	NC	_
de	de	P	_
lord	lord	NC	_
Nelvil	Nelvil	NP	_
;	;	PONCT	_
néanmoins	néanmoins	ADV	_
il	il	CLS	_
se	se	CLO	_
dit	dire	V	_
en	en	P	_
lui	il	PRO	_
-même	même	ADJ	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
la	le	DET	_
plus	plus	ADV	_
séduisante	séduisant	ADJ	_
des	de_le	P+D	_
femmes	femme	NC	_
,	,	PONCT	_
mais	mais	CC	_
c'	ce	CLS	_
est	être	V	_
une	un	DET	_
italienne	italienne	NC	_
;	;	PONCT	_
et	et	CC	_
ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
ce	ce	DET	_
coeur	cœur	NC	_
timide	timide	ADJ	_
,	,	PONCT	_
innocent	innocent	ADJ	_
,	,	PONCT	_
à	à	P	_
lui	il	PRO	_
-même	même	ADJ	_
inconnu	inconnu	ADJ	_
,	,	PONCT	_
que	que	PROREL	_
possède	posséder	V	_
sans	sans	P	_
doute	doute	NC	_
la	le	DET	_
jeune	jeune	ADJ	_
anglaise	anglaise	NC	_
à	à	P	_
laquelle	il	PROREL	_
mon	mon	DET	_
père	père	NC	_
me	je	CLO	_
destinait	destiner	V	_
.	.	PONCT	_
Cette	ce	DET	_
jeune	jeune	ADJ	_
anglaise	anglaise	NC	_
se	se	CLO	_
nommait	nommer	V	_
Lucile	Lucile	NP	_
*	*	X	_
Edgermond	Edgermond	NP	_
,	,	PONCT	_
la	le	DET	_
fille	fille	NC	_
du	de_le	P+D	_
meilleur	meilleur	ADJ	_
ami	ami	NC	_
du	de_le	P+D	_
père	père	NC	_
de	de	P	_
lord	lord	NC	_
Nelvil	Nelvil	NP	_
;	;	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
était	être	V	_
trop	trop	ADV	_
enfant	enfant	ADJ	_
encore	encore	ADV	_
lorsqu'	lorsque	CS	_
Oswald	Oswald	NP	_
quitta	quitter	V	_
l'	le	DET	_
Angleterre	Angleterre	NP	_
pour	pour	P	_
qu'	que	CS	_
il	il	CLS	_
pût	pouvoir	V	_
l'	il	CLO	_
épouser	épouser	VINF	_
,	,	PONCT	_
ni	ni	CC	_
même	même	ADV	_
prévoir	prévoir	VINF	_
avec	avec	P	_
certitude	certitude	NC	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
serait	être	V	_
un	un	DET	_
jour	jour	NC	_
.	.	PONCT	_
Chapitre	chapitre	NC	_
ii	ii	ADJ	_
.	.	PONCT	_
*	*	X	_
Oswald	Oswald	NP	_
et	et	CC	_
Corinne	Corinne	NP	_
allèrent	aller	V	_
d'	de	P	_
abord	abord	NC	_
au	à_le	P+D	_
panthéon	panthéon	NC	_
,	,	PONCT	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
aujourd'hui	aujourd'hui	ADV	_
ste	ste	ADJ	_
-	-	PONCT	_
Marie	Marie	NP	_
de	de	P	_
la	le	DET	_
rotonde	rotonde	NC	_
.	.	PONCT	_
partout	partout	ADV	_
en	en	P	_
italie	Italie	NP	_
le	le	DET	_
catholicisme	catholicisme	NC	_
a	avoir	V	_
hérité	hériter	VPP	_
du	de_le	P+D	_
paganisme	paganisme	NC	_
;	;	PONCT	_
mais	mais	CC	_
le	le	DET	_
panthéon	panthéon	NC	_
est	être	V	_
le	le	DET	_
seul	seul	ADJ	_
temple	temple	NC	_
antique	antique	ADJ	_
à	à	P	_
rome	Rome	NP	_
qui	qui	PROREL	_
soit	être	V	_
conservé	conserver	VPP	_
tout	tout	ADV	_
entier	entier	ADJ	_
,	,	PONCT	_
le	le	DET	_
seul	seul	NC	_
où	où	PROREL	_
l'on	on	CLS	_
puisse	pouvoir	V	_
remarquer	remarquer	VINF	_
dans	dans	P	_
son	son	DET	_
ensemble	ensemble	NC	_
la	le	DET	_
beauté	beauté	NC	_
de	de	P	_
l'	le	DET	_
architecture	architecture	NC	_
des	de_le	P+D	_
anciens	ancien	NC	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
caractère	caractère	NC	_
particulier	particulier	ADJ	_
de	de	P	_
leur	leur	DET	_
culte	culte	NC	_
.	.	PONCT	_
*	*	X	_
Oswald	Oswald	NP	_
et	et	CC	_
Corinne	Corinne	NP	_
s'	se	CLO	_
arrêtèrent	arrêter	V	_
sur	sur	P	_
la	le	DET	_
place	place	NC	_
du	de_le	P+D	_
panthéon	panthéon	NC	_
,	,	PONCT	_
pour	pour	P	_
admirer	admirer	VINF	_
le	le	DET	_
portique	portique	NC	_
de	de	P	_
ce	ce	DET	_
temple	temple	NC	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
colonnes	colonne	NC	_
qui	qui	PROREL	_
le	il	CLO	_
soutiennent	soutenir	V	_
.	.	PONCT	_
*	*	X	_
Corinne	Corinne	NP	_
fit	faire	V	_
observer	observer	VINF	_
à	à	P	_
lord	lord	NC	_
Nelvil	Nelvil	NP	_
que	que	CS	_
le	le	DET	_
panthéon	panthéon	NC	_
était	être	V	_
construit	construire	VPP	_
de	de	P	_
manière	manière	NC	_
qu'	que	PROREL	_
il	il	CLS	_
paraissait	paraître	V	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
grand	grand	ADJ	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
est	être	V	_
.	.	PONCT	_
L'	le	DET	_
église	église	NC	_
st	être	V	_
Pierre	Pierre	NP	_
,	,	PONCT	_
dit	dire	V	_
-elle	il	CLS	_
,	,	PONCT	_
produira	produire	V	_
sur	sur	P	_
vous	vous	PRO	_
un	un	DET	_
effet	effet	NC	_
tout	tout	ADV	_
différent	différer	V	_
;	;	PONCT	_
vous	vous	CLS	_
la	il	CLO	_
croirez	croire	V	_
d'	de	P	_
abord	abord	NC	_
moins	moins	ADV	_
immense	immense	ADJ	_
qu'	que	CS	_
elle	il	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
est	être	V	_
en	en	P	_
réalité	réalité	NC	_
.	.	PONCT	_
L'	le	DET	_
illusion	illusion	NC	_
si	si	ADV	_
favorable	favorable	ADJ	_
au	à_le	P+D	_
panthéon	panthéon	NC	_
vient	venir	V	_
,	,	PONCT	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
assure	assurer	V	_
,	,	PONCT	_
de	de	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
plus	plus	ADV	_
d'	un	DET	_
espace	espace	NC	_
entre	entre	P	_
les	le	DET	_
colonnes	colonne	NC	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
l'	le	DET	_
air	air	NC	_
joue	jouer	V	_
librement	librement	ADV	_
autour	autour	ADV	_
;	;	PONCT	_
mais	mais	CC	_
surtout	surtout	ADV	_
de	de	P	_
ce	ce	PRO	_
que	que	PROREL	_
l'on	on	CLS	_
n'	ne	ADV	_
y	y	CLO	_
aperçoit	apercevoir	V	_
presque	presque	ADV	_
point	point	ADV	_
d'	de	P	_
ornemens	ornement	NC	_
de	de	P	_
détails	détail	NC	_
,	,	PONCT	_
tandis_que	tandis_que	CS	_
saint	saint	ADJ	_
-	-	PONCT	_
Pierre	Pierre	NP	_
en	en	CLO	_
est	être	V	_
surchargé	surcharger	VPP	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
ainsi	ainsi	ADV	_
que	que	CS	_
la	le	DET	_
poésie	poésie	NC	_
antique	antique	ADJ	_
ne	ne	ADV	_
dessinait	dessiner	V	_
que	que	ADV	_
les	le	DET	_
grandes	grand	ADJ	_
masses	masse	NC	_
,	,	PONCT	_
et	et	CC	_
laissait	laisser	V	_
à	à	P	_
la	le	DET	_
pensée	pensée	NC	_
de	de	P	_
l'	le	DET	_
auditeur	auditeur	NC	_
à	à	P	_
remplir	remplir	VINF	_
les	le	DET	_
intervalles	intervalle	NC	_
,	,	PONCT	_
à	à	P	_
suppléer	suppléer	VINF	_
les	le	DET	_
développemens	développemens	NC	_
;	;	PONCT	_
en	en	P	_
tout	tout	DET	_
genre	genre	NC	_
,	,	PONCT	_
nous	nous	PRO	_
autres	autre	ADJ	_
modernes	moderne	ADJ	_
,	,	PONCT	_
nous	nous	CLS	_
disons	dire	V	_
trop	trop	ADV	_
.	.	PONCT	_
Ce	ce	DET	_
temple	temple	NC	_
,	,	PONCT	_
continua	continuer	V	_
Corinne	Corinne	NP	_
,	,	PONCT	_
fut	être	V	_
consacré	consacrer	VPP	_
par	par	P	_
Agrippa	Agrippa	NP	_
,	,	PONCT	_
le	le	DET	_
favori	favori	NC	_
d'	de	P	_
Auguste	Auguste	NP	_
,	,	PONCT	_
à	à	P	_
son	son	DET	_
ami	ami	NC	_
,	,	PONCT	_
ou	ou	CC	_
plutôt	plutôt	ADV	_
à	à	P	_
son	son	DET	_
maître	maître	NC	_
.	.	PONCT	_
Cependant	cependant	ADV	_
ce	ce	DET	_
maître	maître	NC	_
eut	avoir	V	_
la	le	DET	_
modestie	modestie	NC	_
de	de	P	_
refuser	refuser	VINF	_
la	le	DET	_
dédicace	dédicace	NC	_
du	de_le	P+D	_
temple	temple	NC	_
,	,	PONCT	_
et	et	CC	_
*	*	X	_
Agrippa	Agrippa	NP	_
se	se	CLO	_
vit	vivre	V	_
obligé	obliger	VPP	_
de	de	P	_
le	il	CLO	_
dédier	dédier	VINF	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
dieux	dieu	NC	_
de	de	P	_
l'	le	DET	_
Olympe	Olympe	NP	_
pour	pour	P	_
remplacer	remplacer	VINF	_
le	le	DET	_
dieu	dieu	NC	_
de	de	P	_
la	le	DET	_
terre	terre	NC	_
,	,	PONCT	_
la	le	DET	_
puissance	puissance	NC	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
un	un	DET	_
char	char	NC	_
de	de	P	_
bronze	bronze	NC	_
au	à_le	P+D	_
sommet	sommet	NC	_
du	de_le	P+D	_
panthéon	panthéon	NC	_
,	,	PONCT	_
sur	sur	P	_
lequel	lequel	PROREL	_
étaient	être	V	_
placées	placer	VPP	_
les	le	DET	_
statues	statue	NC	_
d'	de	P	_
Auguste	Auguste	NP	_
et	et	CC	_
d'	de	P	_
Agrippa	Agrippa	NP	_
.	.	PONCT	_
De	de	P	_
chaque	chaque	DET	_
côté	côté	NC	_
du	de_le	P+D	_
portique	portique	NC	_
ces	ce	DET	_
mêmes	même	ADJ	_
statues	statue	NC	_
se	se	CLO	_
retrouvaient	retrouver	V	_
sous	sous	P	_
une	un	DET	_
autre	autre	ADJ	_
forme	forme	NC	_
;	;	PONCT	_
et	et	CC	_
sur	sur	P	_
le	le	DET	_
frontispice	frontispice	NC	_
du	de_le	P+D	_
temple	temple	NC	_
on	on	CLS	_
lit	lire	V	_
encore	encore	ADV	_
:	:	PONCT	_
Agrippa	Agrippa	NP	_
l'	il	CLO	_
a	avoir	V	_
consacré	consacrer	VPP	_
.	.	PONCT	_
*	*	X	_
Auguste	auguste	ADJ	_
donna	donner	V	_
son	son	DET	_
nom	nom	NC	_
à	à	P	_
son	son	DET	_
siècle	siècle	NC	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
il	il	CLS	_
a	avoir	V	_
fait	faire	VPP	_
de	de	P	_
ce	ce	DET	_
siècle	siècle	NC	_
une	un	DET	_
époque	époque	NC	_
de	de	P	_
l'	le	DET	_
esprit	esprit	NC	_
humain	humain	ADJ	_
.	.	PONCT	_
Les	le	DET	_
chefs-d'oeuvre	chef-d'œuvre	NC	_
en	en	P	_
divers	divers	DET	_
genres	genre	NC	_
de	de	P	_
ses	son	DET	_
contemporains	contemporain	NC	_
formèrent	former	V	_
,	,	PONCT	_
pour	pour	P	_
ainsi	ainsi	ADV	_
dire	dire	VINF	_
,	,	PONCT	_
les	le	DET	_
rayons	rayon	NC	_
de	de	P	_
son	son	DET	_
auréole	auréole	NC	_
.	.	PONCT	_
Il	il	CLS	_
sut	savoir	V	_
honorer	honorer	VINF	_
habilement	habilement	ADV	_
les	le	DET	_
hommes	homme	NC	_
de	de	P	_
génie	génie	NC	_
qui	qui	PROREL	_
cultivaient	cultiver	V	_
les	le	DET	_
lettres	lettre	NC	_
,	,	PONCT	_
et	et	CC	_
dans	dans	P	_
la	le	DET	_
postérité	postérité	NC	_
sa	son	DET	_
gloire	gloire	NC	_
s'	se	CLO	_
en	en	CLO	_
est	être	V	_
bien	bien	ADV	_
trouvée	trouver	VPP	_
.	.	PONCT	_
Entrons	entrer	V	_
dans	dans	P	_
le	le	DET	_
temple	temple	NC	_
,	,	PONCT	_
dit	dire	V	_
Corinne	Corinne	NP	_
;	;	PONCT	_
vous	vous	CLS	_
le	il	CLO	_
voyez	voir	V	_
,	,	PONCT	_
il	il	CLS	_
reste	rester	V	_
découvert	découvrir	VPP	_
presque	presque	ADV	_
comme	comme	CS	_
il	il	CLS	_
l'	il	CLO	_
était	être	V	_
autrefois	autrefois	ADV	_
.	.	PONCT	_
On	on	CLS	_
dit	dire	V	_
que	que	CS	_
cette	ce	DET	_
lumière	lumière	NC	_
qui	qui	PROREL	_
venait	venir	V	_
d'	de	P	_
en	en	P	_
haut	haut	NC	_
était	être	V	_
l'	le	DET	_
emblême	emblème	NC	_
de	de	P	_
la	le	DET	_
divinité	divinité	NC	_
supérieure	supérieur	ADJ	_
à	à	P	_
toutes	tout	ADJ	_
les	le	DET	_
divinités	divinité	NC	_
.	.	PONCT	_
Les	le	DET	_
payens	païen	NC	_
ont	avoir	V	_
toujours	toujours	ADV	_
aimé	aimer	VPP	_
les	le	DET	_
images	image	NC	_
symboliques	symbolique	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
semble	sembler	V	_
en	en	P	_
