donc	donc	ADV	_
,	,	PONCT	_
messieurs	messieurs	NC	_
,	,	PONCT	_
que	que	CS	_
les	le	DET	_
finances	finance	NC	_
vont	aller	V	_
passablement	passablement	ADV	_
.	.	PONCT	_
Un	un	DET	_
nombre	nombre	NC	_
considérable	considérable	ADJ	_
de	de	P	_
chiens	chien	NC	_
à	à	P	_
bas	bas	NC	_
de	de	P	_
laine	laine	NC	_
se	se	CLO	_
répand	répandre	V	_
chaque	chaque	DET	_
matin	matin	NC	_
dans	dans	P	_
les	le	DET	_
rues	rue	NC	_
et	et	CC	_
les	le	DET	_
salopins	salopins	NC	_
font	faire	V	_
merveille	merveille	NC	_
.	.	PONCT	_
De	de	P	_
tous	tout	DET	_
côtés	côté	NC	_
on	on	CLS	_
ne	ne	ADV	_
voit	voir	V	_
que	que	ADV	_
des	un	DET	_
maisons	maison	NC	_
brûlées	brûlé	ADJ	_
et	et	CC	_
des	un	DET	_
gens	gens	NC	_
pliant	plier	VPR	_
sous	sous	P	_
le	le	DET	_
poids	poids	NC	_
de	de	P	_
nos	notre	DET	_
phynances	phynances	NC	_
.	.	PONCT	_
Le	le	DET	_
Conseiller	Conseiller	NC	_
.	.	PONCT	_
-	-	PONCT	_
et	et	CC	_
les	le	DET	_
nouveaux	nouveau	ADJ	_
impôts	impôt	NC	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
vont	aller	V	_
-ils	il	CLS	_
bien	bien	ADV	_
?	?	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
point	point	NC	_
du	de_le	P+D	_
tout	tout	NC	_
.	.	PONCT	_
L'	le	DET	_
impôt	impôt	NC	_
sur	sur	P	_
les	le	DET	_
mariages	mariage	NC	_
n'	ne	ADV	_
a	avoir	V	_
encore	encore	ADV	_
produit	produire	VPP	_
que	que	ADV	_
onze	onze	DET	_
sous	sou	NC	_
,	,	PONCT	_
et	et	CC	_
encore	encore	ADV	_
le	le	DET	_
père	père	NC	_
Ubu	Ubu	NP	_
poursuit	poursuivre	V	_
les	le	DET	_
gens	gens	NC	_
partout	partout	ADV	_
pour	pour	P	_
les	il	CLO	_
forcer	forcer	VINF	_
à	à	P	_
se	se	CLO	_
marier	marier	VINF	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
sabre	sabre	NC	_
à	à	P	_
finances	finance	NC	_
,	,	PONCT	_
corne	corne	NC	_
de	de	P	_
ma	mon	DET	_
gidouille	gidouille	NC	_
,	,	PONCT	_
madame	madame	NC	_
la	le	DET	_
financière	financière	NC	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
des	un	DET	_
oneilles	oneilles	NC	_
pour	pour	P	_
parler	parler	VINF	_
et	et	CC	_
vous	vous	PRO	_
une	un	DET	_
bouche	bouche	NC	_
pour	pour	P	_
m'	je	CLO	_
entendre	entendre	VINF	_
.	.	PONCT	_
(	(	PONCT	_
éclats	éclat	NC	_
de	de	P	_
rire	rire	NC	_
.	.	PONCT	_
)	)	PONCT	_
ou	ou	CC	_
plutôt	plutôt	ADV	_
non	non	I	_
!	!	PONCT	_
Vous	vous	CLS	_
me	je	CLO	_
faites	faire	V	_
tromper	tromper	VINF	_
et	et	CC	_
vous	vous	CLS	_
êtes	être	V	_
cause	cause	NC	_
que	que	PROREL	_
je	je	CLS	_
suis	être	V	_
bête	bête	ADJ	_
!	!	PONCT	_
Mais	mais	CC	_
,	,	PONCT	_
corne	corne	NC	_
d'	de	P	_
Ubu	Ubu	NP	_
!	!	PONCT	_
(	(	PONCT	_
un	un	DET	_
messager	messager	NC	_
entre	entre	P	_
.	.	PONCT	_
)	)	PONCT	_
allons	aller	V	_
,	,	PONCT	_
bon	bon	ADJ	_
,	,	PONCT	_
qu'	que	PROWH	_
a	avoir	V	_
-t-il	il	CLS	_
encore	encore	ADV	_
,	,	PONCT	_
celui	celui	PRO	_
-là	là	ADV	_
?	?	PONCT	_
Va	aller	V	_
-t'en	en	CLO	_
,	,	PONCT	_
sagouin	sagouin	NC	_
,	,	PONCT	_
ou	ou	CC	_
je	je	CLS	_
te	tu	CLO	_
poche	pocher	V	_
avec	avec	P	_
décollation	décollation	NC	_
et	et	CC	_
torsion	torsion	NC	_
des	de_le	P+D	_
jambes	jambe	NC	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Le	le	DET	_
voilà	voilà	V	_
dehors	dehors	ADV	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
une	un	DET	_
lettre	lettre	NC	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
lis	lire	V	_
-la	il	CLO	_
.	.	PONCT	_
Je	je	CLS	_
crois	croire	V	_
que	que	CS	_
je	je	CLS	_
perds	perdre	V	_
l'	le	DET	_
esprit	esprit	NC	_
ou	ou	CC	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
sais	savoir	V	_
pas	pas	ADV	_
lire	lire	VINF	_
.	.	PONCT	_
Dépêche	dépêcher	V	_
-toi	tu	CLO	_
,	,	PONCT	_
bouffresque	bouffresque	NC	_
,	,	PONCT	_
ce	ce	DET	_
doit	doit	NC	_
être	être	VINF	_
de	de	P	_
Bordure	Bordure	NP	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
tout	tout	ADV	_
justement	justement	ADV	_
.	.	PONCT	_
Il	il	CLS	_
dit	dire	V	_
que	que	CS	_
le	le	DET	_
czar	czar	NC	_
l'	il	CLO	_
a	avoir	V	_
accueilli	accueillir	VPP	_
très	très	ADV	_
bien	bien	ADV	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
va	aller	V	_
envahir	envahir	VINF	_
tes	ton	DET	_
états	état	NC	_
pour	pour	P	_
rétablir	rétablir	VINF	_
Bougrelas	Bougrelas	NP	_
et	et	CC	_
que	que	CS	_
toi	tu	PRO	_
tu	tu	CLS	_
seras	être	V	_
tué	tuer	VPP	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ho	ho	I	_
!	!	PONCT	_
Ho	ho	I	_
!	!	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
peur	peur	NC	_
!	!	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
peur	peur	NC	_
!	!	PONCT	_
Ha	ha	I	_
!	!	PONCT	_
Je	je	CLS	_
pense	penser	V	_
mourir	mourir	VINF	_
.	.	PONCT	_
ô	ô	I	_
pauvre	pauvre	ADJ	_
homme	homme	NC	_
que	que	PROREL	_
je	je	CLS	_
suis	être	V	_
!	!	PONCT	_
Que	que	PROWH	_
devenir	devenir	VINF	_
,	,	PONCT	_
grand	grand	ADJ	_
dieu	dieu	NC	_
?	?	PONCT	_
Ce	ce	DET	_
méchant	méchant	ADJ	_
homme	homme	NC	_
va	aller	V	_
me	je	CLO	_
tuer	tuer	VINF	_
.	.	PONCT	_
Saint	saint	ADJ	_
Antoine	Antoine	NP	_
et	et	CC	_
tous	tout	ADJ	_
les	le	DET	_
saints	saint	NC	_
,	,	PONCT	_
protégez	protéger	V	_
-moi	je	CLO	_
,	,	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
donnerai	donner	V	_
de	de	X	_
la	le	DET	_
phynance	phynance	NC	_
et	et	CC	_
je	je	CLS	_
brûlerai	brûler	V	_
des	un	DET	_
cierges	cierge	NC	_
pour	pour	P	_
vous	vous	PRO	_
.	.	PONCT	_
Seigneur	seigneur	NC	_
,	,	PONCT	_
que	que	CS	_
devenir	devenir	VINF	_
?	?	PONCT	_
(	(	PONCT	_
il	il	CLS	_
pleure	pleurer	V	_
et	et	CC	_
sanglote	sangloter	V	_
.	.	PONCT	_
)	)	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
qu'	qu'	ADV	_
un	un	DET	_
parti	parti	NC	_
à	à	P	_
prendre	prendre	VINF	_
,	,	PONCT	_
père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
lequel	lequel	PROWH	_
,	,	PONCT	_
mon	mon	DET	_
amour	amour	NC	_
?	?	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
la	le	DET	_
guerre	guerre	NC	_
!	!	PONCT	_
!	!	PONCT	_
Tous	tous	PRO	_
.	.	PONCT	_
-	-	PONCT	_
vive	vif	ADJ	_
Dieu	Dieu	NC	_
!	!	PONCT	_
Voilà	voilà	V	_
qui	qui	PROREL	_
est	être	V	_
noble	noble	ADJ	_
!	!	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
oui	oui	I	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
recevrai	recevoir	V	_
encore	encore	ADV	_
des	un	DET	_
coups	coup	NC	_
.	.	PONCT	_
Premier	premier	ADJ	_
Conseiller	Conseiller	NP	_
.	.	PONCT	_
-	-	PONCT	_
courons	courir	V	_
,	,	PONCT	_
courons	courir	V	_
organiser	organiser	VINF	_
l'	le	DET	_
armée	armée	NC	_
.	.	PONCT	_
Deuxième	deuxième	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
et	et	CC	_
réunir	réunir	VINF	_
les	le	DET	_
vivres	vivre	NC	_
.	.	PONCT	_
Troisième	troisième	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
et	et	CC	_
préparer	préparer	VINF	_
l'	le	DET	_
artillerie	artillerie	NC	_
et	et	CC	_
les	le	DET	_
forteresses	forteresse	NC	_
.	.	PONCT	_
Quatrième	quatrième	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
et	et	CC	_
prendre	prendre	VINF	_
l'	le	DET	_
argent	argent	NC	_
pour	pour	P	_
les	le	DET	_
troupes	troupe	NC	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Non	non	I	_
,	,	PONCT	_
par	par	P	_
exemple	exemple	NC	_
!	!	PONCT	_
Je	je	CLS	_
vais	aller	V	_
te	tu	CLO	_
tuer	tuer	VINF	_
,	,	PONCT	_
toi	tu	PRO	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
veux	vouloir	V	_
pas	pas	ADV	_
donner	donner	VINF	_
d'	de	P	_
argent	argent	NC	_
.	.	PONCT	_
En	en	CLO	_
voilà	voilà	V	_
d'	de	P	_
une	un	DET	_
autre	autre	NC	_
!	!	PONCT	_
J'	je	CLS	_
étais	être	V	_
payé	payer	VPP	_
pour	pour	P	_
faire	faire	VINF	_
la	le	DET	_
guerre	guerre	NC	_
et	et	CC	_
maintenant	maintenant	ADV	_
il	il	CLS	_
faut	falloir	V	_
la	il	CLO	_
faire	faire	VINF	_
à	à	P	_
mes	mon	DET	_
dépens	dépens	NC	_
.	.	PONCT	_
Non	non	I	_
,	,	PONCT	_
de	de	P	_
par	par	P	_
ma	mon	DET	_
chandelle	chandelle	NC	_
verte	vert	ADJ	_
,	,	PONCT	_
faisons	faire	V	_
la	le	DET	_
guerre	guerre	NC	_
,	,	PONCT	_
puisque	puisque	CS	_
vous	vous	CLS	_
en	en	CLO	_
êtes	être	V	_
enragés	enrager	VPP	_
,	,	PONCT	_
mais	mais	CC	_
ne	ne	ADV	_
déboursons	débourser	V	_
pas	pas	ADV	_
un	un	DET	_
sou	sou	NC	_
.	.	PONCT	_
Tous	tous	PRO	_
.	.	PONCT	_
-	-	PONCT	_
vive	vivre	V	_
la	le	DET	_
guerre	guerre	NC	_
!	!	PONCT	_
ACTE	acte	NC	_
III	III	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
VIII	VIII	ADJ	_
le	le	DET	_
camp	camp	NC	_
sous	sous	P	_
Varsovie	Varsovie	NP	_
Soldats	Soldats	NP	_
et	et	CC	_
Palotins	Palotins	NP	_
.	.	PONCT	_
-	-	PONCT	_
vive	vivre	V	_
la	le	DET	_
Pologne	Pologne	NP	_
!	!	PONCT	_
Vive	vivre	V	_
le	le	DET	_
père	père	NC	_
Ubu	Ubu	NP	_
!	!	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Mère	Mère	NP	_
Ubu	Ubu	NP	_
,	,	PONCT	_
donne	donner	V	_
-moi	je	CLO	_
ma	mon	DET	_
cuirasse	cuirasse	NC	_
et	et	CC	_
mon	mon	DET	_
petit	petit	ADJ	_
bout	bout	NC	_
de	de	P	_
bois	bois	NC	_
.	.	PONCT	_
Je	je	CLS	_
vais	aller	V	_
être	être	VINF	_
bientôt	bientôt	ADV	_
tellement	tellement	ADV	_
chargé	charger	VPP	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
saurais	savoir	V	_
marcher	marcher	VINF	_
si	si	CS	_
j'	je	CLS	_
étais	être	V	_
poursuivi	poursuivre	VPP	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
fi	fi	I	_
,	,	PONCT	_
le	le	DET	_
lâche	lâche	NC	_
!	!	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Voilà	voilà	V	_
le	le	DET	_
sabre	sabre	NC	_
à	à	P	_
merdre	merdre	NC	_
qui	qui	PROREL	_
se	se	CLO	_
sauve	sauver	V	_
et	et	CC	_
le	le	DET	_
croc	croc	NC	_
à	à	P	_
finances	finance	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
tient	tenir	V	_
pas	pas	ADV	_
!	!	PONCT	_
!	!	PONCT	_
!	!	PONCT	_
Je	je	CLS	_
n'	ne	ADV	_
en	en	CLO	_
finirai	finir	V	_
jamais	jamais	ADV	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
russes	russe	NC	_
avancent	avancer	V	_
et	et	CC	_
vont	aller	V	_
me	je	CLO	_
tuer	tuer	VINF	_
.	.	PONCT	_
Un	un	DET	_
Soldat	Soldat	NC	_
.	.	PONCT	_
-	-	PONCT	_
seigneur	seigneur	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
voilà	voilà	V	_
le	le	DET	_
ciseau	ciseau	NC	_
à	à	P	_
oneilles	oneilles	NC	_
qui	qui	PROREL	_
tombe	tomber	V	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ji	ji	ET	_
tou	tou	ET	_
tue	taire	VPP	_
au	à_le	P+D	_
moyen	moyen	NC	_
du	de_le	P+D	_
croc	croc	NC	_
à	à	P	_
merdre	merdre	NC	_
et	et	CC	_
du	de_le	P+D	_
couteau	couteau	NC	_
à	à	P	_
figure	figure	NC	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
comme	comme	CS	_
il	il	CLS	_
est	être	V	_
beau	beau	ADJ	_
avec	avec	P	_
son	son	DET	_
casque	casque	NC	_
et	et	CC	_
sa	son	DET	_
cuirasse	cuirasse	NC	_
,	,	PONCT	_
on	on	CLS	_
dirait	dire	V	_
une	un	DET	_
citrouille	citrouille	NC	_
armée	armé	ADJ	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Maintenant	maintenant	ADV	_
,	,	PONCT	_
je	je	CLS	_
vais	aller	V	_
monter	monter	VINF	_
à	à	P	_
cheval	cheval	NC	_
.	.	PONCT	_
Amenez	amener	V	_
,	,	PONCT	_
messieurs	messieurs	NC	_
,	,	PONCT	_
le	le	DET	_
cheval	cheval	NC	_
à	à	P	_
phynances	phynances	NC	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
père	père	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
ton	ton	DET	_
cheval	cheval	NC	_
ne	ne	ADV	_
saurait	savoir	V	_
plus	plus	ADV	_
te	tu	CLO	_
porter	porter	VINF	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
rien	rien	PRO	_
mangé	manger	VPP	_
depuis	depuis	P	_
cinq	cinq	DET	_
jours	jour	NC	_
et	et	CC	_
est	être	V	_
presque	presque	ADV	_
mort	mort	ADJ	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
elle	il	CLS	_
est	être	V	_
bonne	bon	ADJ	_
,	,	PONCT	_
celle	celui	PRO	_
-là	là	ADV	_
!	!	PONCT	_
On	on	CLS	_
me	je	CLO	_
fait	faire	V	_
payer	payer	VINF	_
douze	douze	DET	_
sous	sou	NC	_
par	par	P	_
jour	jour	NC	_
pour	pour	P	_
cette	ce	DET	_
rosse	rosse	NC	_
et	et	CC	_
elle	il	CLS	_
ne	ne	ADV	_
me	je	CLO	_
peut	pouvoir	V	_
porter	porter	VINF	_
.	.	PONCT	_
Vous	vous	CLS	_
vous	vous	CLO	_
fichez	fiche	V	_
,	,	PONCT	_
corne	corne	NC	_
d'	de	P	_
Ubu	Ubu	NP	_
,	,	PONCT	_
ou	ou	CC	_
bien	bien	ADV	_
si	si	CS	_
vous	vous	CLS	_
me	je	CLO	_
volez	voler	V	_
?	?	PONCT	_
(	(	PONCT	_
la	le	DET	_
mère	mère	NC	_
Ubu	Ubu	NP	_
rougit	rougir	V	_
et	et	CC	_
baisse	baisser	V	_
les	le	DET	_
yeux	œil	NC	_
.	.	PONCT	_
)	)	PONCT	_
alors	alors	ADV	_
,	,	PONCT	_
que	que	CS	_
l'on	on	CLS	_
m'	je	CLO	_
apporte	apporter	V	_
une	un	DET	_
autre	autre	ADJ	_
bête	bête	NC	_
,	,	PONCT	_
mais	mais	CC	_
je	je	CLS	_
n'	ne	ADV	_
irai	aller	V	_
pas	pas	ADV	_
à	à	P	_
pied	pied	NC	_
,	,	PONCT	_
cornegidouille	cornegidouille	NC	_
!	!	PONCT	_
(	(	PONCT	_
on	on	CLS	_
amène	amener	V	_
un	un	DET	_
énorme	énorme	ADJ	_
cheval	cheval	NC	_
.	.	PONCT	_
)	)	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
je	je	CLS	_
vais	aller	V	_
monter	monter	VINF	_
dessus	dessus	ADV	_
.	.	PONCT	_
Oh	oh	I	_
!	!	PONCT	_
Assis	assis	ADJ	_
plutôt	plutôt	ADV	_
!	!	PONCT	_
Car	car	CC	_
je	je	CLS	_
vais	aller	V	_
tomber	tomber	VINF	_
.	.	PONCT	_
(	(	PONCT	_
le	le	DET	_
cheval	cheval	NC	_
part	partir	V	_
.	.	PONCT	_
)	)	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Arrêtez	Arrêtez	V	_
ma	mon	DET	_
bête	bête	NC	_
,	,	PONCT	_
grand	grand	ADJ	_
dieu	dieu	NC	_
,	,	PONCT	_
je	je	CLS	_
vais	aller	V	_
tomber	tomber	VINF	_
et	et	CC	_
être	être	VINF	_
mort	mort	ADJ	_
!	!	PONCT	_
!	!	PONCT	_
!	!	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
il	il	CLS	_
est	être	V	_
vraiment	vraiment	ADV	_
imbécile	imbécile	ADJ	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Le	le	DET	_
voilà	voilà	V	_
relevé	relever	VPP	_
.	.	PONCT	_
Mais	mais	CC	_
il	il	CLS	_
est	être	V	_
tombé	tomber	VPP	_
par	par	P	_
terre	terre	NC	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
corne	corne	NC	_
physique	physique	ADJ	_
,	,	PONCT	_
je	je	CLS	_
suis	être	V	_
à	à	P	_
moitié	moitié	NC	_
mort	mort	ADJ	_
!	!	PONCT	_
Mais	mais	CC	_
c'	ce	CLS	_
est	être	V	_
égal	égal	ADJ	_
,	,	PONCT	_
je	je	CLS	_
pars	partir	V	_
en	en	P	_
guerre	guerre	NC	_
et	et	CC	_
je	je	CLS	_
tuerai	tuer	V	_
tout	tout	ADJ	_
le	le	DET	_
monde	monde	NC	_
.	.	PONCT	_
Gare	gare	NC	_
à	à	P	_
qui	qui	PROREL	_
ne	ne	ADV	_
marchera	marcher	V	_
pas	pas	ADV	_
droit	droit	ADV	_
!	!	PONCT	_
Ji	Ji	NP	_
lon	lon	ADJ	_
mets	mets	NC	_
dans	dans	P	_
ma	mon	DET	_
poche	poche	NC	_
avec	avec	P	_
torsion	torsion	NC	_
du	de_le	P+D	_
nez	nez	NC	_
et	et	CC	_
des	un	DET	_
dents	dent	NC	_
et	et	CC	_
extraction	extraction	NC	_
de	de	P	_
la	le	DET	_
langue	langue	NC	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
bonne	bon	ADJ	_
chance	chance	NC	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Ubu	Ubu	NP	_
!	!	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
j'	je	CLS	_
oubliais	oublier	V	_
de	de	P	_
te	tu	CLO	_
dire	dire	VINF	_
que	que	CS	_
je	je	CLS	_
te	tu	CLO	_
confie	confier	V	_
la	le	DET	_
régence	régence	NC	_
.	.	PONCT	_
Mais	mais	CC	_
j'	je	CLS	_
ai	avoir	V	_
sur	sur	P	_
moi	je	PRO	_
le	le	DET	_
livre	livre	NC	_
des	de_le	P+D	_
finances	finance	NC	_
,	,	PONCT	_
tant	tant	ADV	_
pis	pis	ADV	_
pour	pour	P	_
toi	tu	PRO	_
si	si	CS	_
tu	tu	CLS	_
me	je	CLO	_
voles	voler	V	_
.	.	PONCT	_
Je	je	CLS	_
te	tu	CLO	_
laisse	laisser	V	_
pour	pour	P	_
t'	tu	CLO	_
aider	aider	VINF	_
le	le	DET	_
palotin	palotin	NC	_
Giron	Giron	NP	_
.	.	PONCT	_
Adieu	adieu	I	_
,	,	PONCT	_
mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
adieu	adieu	I	_
,	,	PONCT	_
père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
Tue	tuer	V	_
bien	bien	ADV	_
le	le	DET	_
czar	czar	NC	_
.	.	PONCT	_
Père	père	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
pour	pour	P	_
sûr	sûr	ADJ	_
.	.	PONCT	_
Torsion	torsion	NC	_
du	de_le	P+D	_
nez	nez	NC	_
et	et	CC	_
des	un	DET	_
dents	dent	NC	_
,	,	PONCT	_
extraction	extraction	NC	_
de	de	P	_
la	le	DET	_
langue	langue	NC	_
et	et	CC	_
enfoncement	enfoncement	NC	_
du	de_le	P+D	_
petit	petit	ADJ	_
bout	bout	NC	_
de	de	P	_
bois	bois	NC	_
dans	dans	P	_
les	le	DET	_
oneilles	oneilles	NC	_
.	.	PONCT	_
(	(	PONCT	_
l'	le	DET	_
armée	armée	NC	_
s'	se	CLO	_
éloigne	éloigner	V	_
au	à_le	P+D	_
bruit	bruit	NC	_
des	de_le	P+D	_
fanfares	fanfare	NC	_
.	.	PONCT	_
)	)	PONCT	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
,	,	PONCT	_
seule	seul	ADJ	_
.	.	PONCT	_
-	-	PONCT	_
maintenant	maintenant	ADV	_
que	que	CS	_
ce	ce	DET	_
gros	gros	ADJ	_
pantin	pantin	NC	_
est	être	V	_
parti	partir	VPP	_
,	,	PONCT	_
tâchons	tâcher	V	_
de	de	P	_
faire	faire	VINF	_
nos	notre	DET	_
affaires	affaire	NC	_
,	,	PONCT	_
tuer	tuer	VINF	_
Bougrelas	Bougrelas	NP	_
et	et	CC	_
nous	nous	CLO	_
emparer	emparer	VINF	_
du	de_le	P+D	_
trésor	trésor	NC	_
.	.	PONCT	_
ACTE	acte	NC	_
IV	IV	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
I	I	ADJ	_
la	le	DET	_
crypte	crypte	NC	_
des	de_le	P+D	_
anciens	ancien	ADJ	_
rois	roi	NC	_
de	de	P	_
Pologne	Pologne	NP	_
dans	dans	P	_
la	le	DET	_
cathédrale	cathédrale	NC	_
de	de	P	_
Varsovie	Varsovie	NP	_
Mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
-	-	PONCT	_
où	où	PROWH	_
donc	donc	ADV	_
est	être	V	_
ce	ce	DET	_
trésor	trésor	NC	_
?	?	PONCT	_
Aucune	aucun	DET	_
dalle	dalle	NC	_
ne	ne	ADV	_
sonne	sonner	V	_
creux	creux	ADJ	_
.	.	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
pourtant	pourtant	ADV	_
bien	bien	ADV	_
compté	compter	VPP	_
treize	treize	DET	_
pierres	pierre	NC	_
après	après	P	_
le	le	DET	_
tombeau	tombeau	NC	_
de	de	P	_
Ladislas	Ladislas	NP	_
Le	le	DET	_
Grand	Grand	NP	_
en	en	P	_
allant	aller	VPR	_
le	le	DET	_
long	long	NC	_
du	de_le	P+D	_
mur	mur	NC	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
rien	rien	PRO	_
.	.	PONCT	_
Il	il	CLS	_
faut	falloir	V	_
qu'	que	CS	_
on	on	CLS	_
m'	je	CLO	_
ait	avoir	V	_
trompée	tromper	VPP	_
.	.	PONCT	_
Voilà	voilà	V	_
cependant	cependant	ADV	_
:	:	PONCT	_
ici	ici	ADV	_
la	le	DET	_
pierre	pierre	NC	_
sonne	sonner	V	_
creux	creux	ADJ	_
.	.	PONCT	_
à	à	P	_
l'	le	DET	_
oeuvre	œuvre	NC	_
,	,	PONCT	_
mère	mère	NC	_
Ubu	Ubu	NP	_
.	.	PONCT	_
Courage	courage	NC	_
,	,	PONCT	_
descellons	desceller	V	_
cette	ce	DET	_
pierre	pierre	NC	_
.	.	PONCT	_
Elle	il	CLS	_
tient	tenir	V	_
bon	bon	ADV	_
.	.	PONCT	_
Prenons	prendre	V	_
ce	ce	DET	_
bout	bout	NC	_
de	de	P	_
croc	croc	NC	_
à	à	P	_
finances	finance	NC	_
qui	qui	PROREL	_
fera	faire	V	_
encore	encore	ADV	_
son	son	DET	_
office	office	NC	_
.	.	PONCT	_
Voilà	voilà	V	_
!	!	PONCT	_
Voilà	voilà	V	_
l'	le	DET	_
or	or	NC	_
au	à_le	P+D	_
milieu	milieu	NC	_
des	de_le	P+D	_
ossements	ossement	NC	_
des	de_le	P+D	_
rois	roi	NC	_
.	.	PONCT	_
Dans	dans	P	_
notre	notre	DET	_
sac	sac	NC	_
,	,	PONCT	_
alors	alors	ADV	_
,	,	PONCT	_
tout	tout	PRO	_
