DISCOURS	discours	NC	_
forcé	forcer	VPP	_
de	de	P	_
baisser	baisser	VINF	_
successivement	successivement	ADV	_
les	le	DET	_
droits	droit	NC	_
qu'	que	PROREL	_
il	il	CLS	_
prélevait	prélever	V	_
sur	sur	P	_
les	le	DET	_
métaux	métal	NC	_
précieux	précieux	ADJ	_
.	.	PONCT	_
Quand	quand	CS	_
il	il	CLS	_
ne	ne	ADV	_
baissait	baisser	V	_
pas	pas	ADV	_
les	le	DET	_
droits	droit	NC	_
,	,	PONCT	_
on	on	CLS	_
abandonnait	abandonner	V	_
tantôt	tantôt	ADV	_
une	un	DET	_
mine	mine	NC	_
,	,	PONCT	_
tantôt	tantôt	ADV	_
une	un	DET	_
autre	autre	NC	_
;	;	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
prouve	prouver	V	_
que	que	CS	_
la	le	DET	_
circulation	circulation	NC	_
ne	ne	ADV	_
pouvait	pouvoir	V	_
pas	pas	ADV	_
absorber	absorber	VINF	_
les	le	DET	_
supplémens	supplémens	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
étaient	être	V	_
offerts	offrir	VPP	_
au	à_le	P+D	_
prix	prix	NC	_
où	où	PROREL	_
l'	le	DET	_
impôt	impôt	NC	_
les	il	CLO	_
élevait	élever	V	_
.	.	PONCT	_
Après	après	P	_
avoir	avoir	VINF	_
encore	encore	ADV	_
réduit	réduire	VPP	_
les	le	DET	_
droits	droit	NC	_
,	,	PONCT	_
après	après	P	_
les	il	CLO	_
avoir	avoir	VINF	_
supprimés	supprimer	VPP	_
tout	tout	PRO	_
-	-	PONCT	_
à	à	P	_
-	-	PONCT	_
fait	faire	V	_
,	,	PONCT	_
si	si	CS	_
les	le	DET	_
consommateurs	consommateur	NC	_
ne	ne	ADV	_
voulaient	vouloir	V	_
pas	pas	ADV	_
payer	payer	VINF	_
les	le	DET	_
frais	frais	NC	_
de	de	P	_
production	production	NC	_
nécessaires	nécessaire	ADJ	_
,	,	PONCT	_
nous	nous	CLS	_
verrions	voir	V	_
abandonner	abandonner	VINF	_
successivement	successivement	ADV	_
les	le	DET	_
exploitations	exploitation	NC	_
les	le	DET	_
plus	plus	ADV	_
dispendieuses	dispendieux	ADJ	_
,	,	PONCT	_
et	et	CC	_
conserver	conserver	VINF	_
celles	celui	PRO	_
où	où	PROREL	_
les	le	DET	_
frais	frais	NC	_
de	de	P	_
production	production	NC	_
seraient	être	V	_
moindres	moindre	ADJ	_
.	.	PONCT	_
Du	de_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
quel	quel	PROWH	_
que	que	PROREL	_
soit	être	V	_
le	le	DET	_
gouvernement	gouvernement	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
y	y	CLO	_
établira	établir	V	_
,	,	PONCT	_
le	le	DET	_
Mexique	Mexique	NP	_
et	et	CC	_
le	le	DET	_
Pérou	Pérou	NP	_
continueront	continuer	V	_
vraisemblablement	vraisemblablement	ADV	_
à	à	P	_
nous	nous	CLO	_
fournir	fournir	VINF	_
nos	notre	DET	_
principaux	principal	ADJ	_
approvisionnemens	approvisionnemens	NC	_
de	de	P	_
métaux	métal	NC	_
précieux	précieux	ADJ	_
.	.	PONCT	_
L'	le	DET	_
or	or	NC	_
et	et	CC	_
l'	le	DET	_
argent	argent	NC	_
sont	être	V	_
des	un	DET	_
marchandises	marchandise	NC	_
de	de	P	_
leur	leur	DET	_
crû	cru	NC	_
;	;	PONCT	_
leurs	leur	DET	_
peuples	peuple	NC	_
sont	être	V	_
intéressés	intéresser	VPP	_
à	à	P	_
les	il	CLO	_
donner	donner	VINF	_
,	,	PONCT	_
et	et	CC	_
nous	nous	PRO	_
à	à	P	_
les	il	CLO	_
recevoir	recevoir	VINF	_
en	en	P	_
échange	échange	NC	_
de	de	P	_
beaucoup	beaucoup	PRO	_
d'	de	P	_
autres	autre	ADJ	_
produits	produit	NC	_
que	que	PROREL	_
nous	nous	CLS	_
pouvons	pouvoir	V	_
leur	il	CLO	_
fournir	fournir	VINF	_
.	.	PONCT	_
Plus	plus	ADV	_
les	le	DET	_
péruviens	péruvien	NC	_
et	et	CC	_
les	le	DET	_
mexicains	mexicain	NC	_
seront	être	V	_
nombreux	nombreux	ADJ	_
,	,	PONCT	_
libres	libre	ADJ	_
et	et	CC	_
civilisés	civiliser	VPP	_
,	,	PONCT	_
et	et	CC	_
plus	plus	ADV	_
ils	il	CLS	_
nous	nous	CLO	_
fourniront	fournir	V	_
d'	de	P	_
or	or	NC	_
et	et	CC	_
d'	de	P	_
argent	argent	NC	_
,	,	PONCT	_
parce_que	parce_que	CS	_
les	le	DET	_
procédés	procédé	NC	_
pour	pour	P	_
exploiter	exploiter	VINF	_
les	le	DET	_
mines	mine	NC	_
seront	être	V	_
alors	alors	ADV	_
chez	chez	P	_
eux	il	PRO	_
plus	plus	ADV	_
perfectionnés	perfectionner	VPP	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
ils	il	CLS	_
auront	avoir	V	_
besoin	besoin	NC	_
d'	de	P	_
une	un	DET	_
plus	plus	ADV	_
grande	grand	ADJ	_
quantité	quantité	NC	_
de	de	P	_
nos	notre	DET	_
produits	produit	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
une	un	DET	_
circonstance	circonstance	NC	_
favorable	favorable	ADJ	_
que	que	CS	_
ces	ce	DET	_
deux	deux	ADJ	_
nations	nation	NC	_
n'	ne	ADV	_
obéissent	obéir	V	_
plus	plus	ADV	_
au	à_le	P+D	_
même	même	ADV	_
gouvernement	gouvernement	NC	_
:	:	PONCT	_
leur	leur	DET	_
concurrence	concurrence	NC	_
convient	convenir	V	_
au	à_le	P+D	_
reste	reste	NC	_
de	de	P	_
la	le	DET	_
terre	terre	NC	_
.	.	PONCT	_
Si	si	CS	_
des	un	DET	_
troubles	trouble	NC	_
politiques	politique	ADJ	_
doivent	devoir	V	_
troubler	troubler	VINF	_
encore	encore	ADV	_
l'	le	DET	_
exercice	exercice	NC	_
de	de	P	_
l'	le	DET	_
industrie	industrie	NC	_
et	et	CC	_
les	le	DET	_
communications	communication	NC	_
du	de_le	P+D	_
commerce	commerce	NC	_
,	,	PONCT	_
ces	ce	DET	_
troubles	trouble	NC	_
n'	ne	ADV	_
ont	avoir	V	_
qu'	qu'	ADV	_
un	un	DET	_
temps	temps	NC	_
;	;	PONCT	_
les	le	DET	_
nations	nation	NC	_
retombent	retomber	V	_
toujours	toujours	ADV	_
sous	sous	P	_
l'	le	DET	_
empire	empire	NC	_
de	de	P	_
leurs	leur	DET	_
intérêts	intérêt	NC	_
,	,	PONCT	_
et	et	CC	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
promptement	promptement	ADV	_
qu'	que	CS	_
elles	il	CLS	_
sont	être	V	_
plus	plus	ADV	_
éclairées	éclairer	VPP	_
et	et	CC	_
les	il	CLO	_
comprennent	comprendre	V	_
mieux	mieux	ADV	_
.	.	PONCT	_
Chapitre	chapitre	NC	_
IV	IV	ADJ	_
.	.	PONCT	_
De	de	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
fait	faire	V	_
l'	le	DET	_
importance	importance	NC	_
de	de	P	_
nos	notre	DET	_
revenus	revenu	NC	_
.	.	PONCT	_
Dans	dans	P	_
le	le	DET	_
premier	premier	ADJ	_
livre	livre	NC	_
de	de	P	_
cet	ce	DET	_
ouvrage	ouvrage	NC	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
dit	dire	VPP	_
comment	comment	PROWH	_
les	le	DET	_
produits	produit	NC	_
sortent	sortir	V	_
des	un	DET	_
fonds	fond	NC	_
productifs	productif	ADJ	_
que	que	PROREL	_
nous	nous	CLS	_
possédons	posséder	V	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
de	de	P	_
nos	notre	DET	_
facultés	faculté	NC	_
industrielles	industriel	ADJ	_
,	,	PONCT	_
de	de	P	_
nos	notre	DET	_
capitaux	capital	NC	_
et	et	CC	_
de	de	P	_
nos	notre	DET	_
terres	terre	NC	_
.	.	PONCT	_
Ces	ce	DET	_
produits	produit	NC	_
forment	former	V	_
le	le	DET	_
revenu	revenu	NC	_
des	de_le	P+D	_
propriétaires	propriétaire	NC	_
des	de_le	P+D	_
fonds	fond	NC	_
,	,	PONCT	_
et	et	CC	_
leur	il	CLO	_
procurent	procurer	V	_
les	le	DET	_
choses	chose	NC	_
nécessaires	nécessaire	ADJ	_
à	à	P	_
leur	leur	DET	_
existence	existence	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ne	ne	ADV	_
leur	il	CLO	_
sont	être	V	_
pas	pas	ADV	_
gratuitement	gratuitement	ADV	_
données	donner	VPP	_
par	par	P	_
la	le	DET	_
nature	nature	NC	_
ou	ou	CC	_
par	par	P	_
leurs	leur	DET	_
semblables	semblable	NC	_
.	.	PONCT	_
Le	le	DET	_
droit	droit	NC	_
exclusif	exclusif	ADJ	_
qu'	que	CS	_
on	on	CLS	_
a	avoir	V	_
de	de	P	_
disposer	disposer	VINF	_
d'	de	P	_
un	un	DET	_
revenu	revenu	NC	_
naît	naître	V	_
du	de_le	P+D	_
droit	droit	NC	_
exclusif	exclusif	ADJ	_
qu'	que	CS	_
on	on	CLS	_
a	avoir	V	_
sur	sur	P	_
le	le	DET	_
fonds	fond	NC	_
;	;	PONCT	_
car	car	CC	_
le	le	DET	_
maître	maître	NC	_
du	de_le	P+D	_
fonds	fond	NC	_
peut	pouvoir	V	_
le	il	CLO	_
laisser	laisser	VINF	_
oisif	oisif	ADJ	_
,	,	PONCT	_
et	et	CC	_
détruire	détruire	VINF	_
ainsi	ainsi	ADV	_
d'	de	P	_
avance	avance	NC	_
le	le	DET	_
revenu	revenu	NC	_
qui	qui	PROREL	_
peut	pouvoir	V	_
en	en	CLO	_
provenir	provenir	VINF	_
.	.	PONCT	_
Là	là	ADV	_
où	où	PROREL	_
le	le	DET	_
droit	droit	NC	_
exclusif	exclusif	ADJ	_
sur	sur	P	_
le	le	DET	_
fonds	fond	NC	_
n'	ne	ADV	_
existe	exister	V	_
pas	pas	ADV	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
ni	ni	CC	_
fonds	fond	NC	_
,	,	PONCT	_
ni	ni	CC	_
revenus	revenir	VPP	_
;	;	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
pas	pas	ADV	_
de	un	DET	_
richesses	richesse	NC	_
;	;	PONCT	_
car	car	CC	_
les	le	DET	_
richesses	richesse	NC	_
sociales	social	ADJ	_
sont	être	V	_
les	le	DET	_
biens	bien	NC	_
dont	dont	PROREL	_
on	on	CLS	_
a	avoir	V	_
la	le	DET	_
possession	possession	NC	_
exclusive	exclusif	ADJ	_
:	:	PONCT	_
or	or	CC	_
,	,	PONCT	_
on	on	CLS	_
n'	ne	ADV	_
a	avoir	V	_
rien	rien	PRO	_
là	là	ADV	_
où	où	PROREL	_
la	le	DET	_
possession	possession	NC	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
reconnue	reconnaître	VPP	_
et	et	CC	_
garantie	garantir	VPP	_
,	,	PONCT	_
là	là	ADV	_
où	où	PROREL	_
la	le	DET	_
propriété	propriété	NC	_
n'	ne	ADV	_
existe	exister	V	_
pas	pas	ADV	_
de	un	DET	_
fait	fait	NC	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
nécessaire	nécessaire	ADJ	_
,	,	PONCT	_
pour	pour	P	_
étudier	étudier	VINF	_
la	le	DET	_
nature	nature	NC	_
et	et	CC	_
la	le	DET	_
marche	marche	NC	_
des	de_le	P+D	_
richesses	richesse	NC	_
sociales	social	ADJ	_
,	,	PONCT	_
de	de	P	_
connaître	connaître	VINF	_
l'	le	DET	_
origine	origine	NC	_
des	de_le	P+D	_
propriétés	propriété	NC	_
,	,	PONCT	_
ou	ou	CC	_
leur	leur	DET	_
légitimité	légitimité	NC	_
.	.	PONCT	_
Que	que	CS	_
le	le	DET	_
possesseur	possesseur	NC	_
actuel	actuel	ADJ	_
d'	de	P	_
un	un	DET	_
fonds	fond	NC	_
de	de	P	_
terre	terre	NC	_
,	,	PONCT	_
ou	ou	CC	_
celui	celui	PRO	_
qui	qui	PROREL	_
le	il	CLO	_
lui	il	CLO	_
a	avoir	V	_
transmis	transmettre	VPP	_
,	,	PONCT	_
l'	il	CLO	_
aient	avoir	V	_
eu	avoir	VPP	_
à	à	P	_
titre	titre	NC	_
de	de	P	_
premier	premier	ADJ	_
occupant	occuper	VPR	_
,	,	PONCT	_
ou	ou	CC	_
par	par	P	_
une	un	DET	_
violence	violence	NC	_
,	,	PONCT	_
ou	ou	CC	_
par	par	P	_
une	un	DET	_
fraude	fraude	NC	_
,	,	PONCT	_
l'	le	DET	_
effet	effet	NC	_
est	être	V	_
le	le	DET	_
même	même	NC	_
par	par	P	_
rapport	rapport	NC	_
au	à_le	P+D	_
revenu	revenu	NC	_
qui	qui	PROREL	_
sort	sortir	V	_
de	de	P	_
ce	ce	DET	_
fonds	fond	NC	_
.	.	PONCT	_
On	on	CLS	_
peut	pouvoir	V	_
seulement	seulement	ADV	_
remarquer	remarquer	VINF	_
que	que	CS	_
la	le	DET	_
propriété	propriété	NC	_
du	de_le	P+D	_
fonds	fond	NC	_
que	que	PROREL	_
nous	nous	CLS	_
avons	avoir	V	_
nommé	nommer	VPP	_
facultés	faculté	NC	_
industrielles	industriel	ADJ	_
,	,	PONCT	_
et	et	CC	_
la	le	DET	_
propriété	propriété	NC	_
de	de	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
composent	composer	V	_
nos	notre	DET	_
capitaux	capital	NC	_
,	,	PONCT	_
a	avoir	V	_
quelque	quelque	DET	_
chose	chose	NC	_
de	de	P	_
plus	plus	ADV	_
incontestable	incontestable	ADJ	_
et	et	CC	_
de	de	P	_
plus	plus	ADV	_
sacré	sacré	ADJ	_
que	que	CS	_
la	le	DET	_
propriété	propriété	NC	_
des	de_le	P+D	_
fonds	fond	NC	_
de	de	P	_
terre	terre	NC	_
.	.	PONCT	_
Les	le	DET	_
facultés	faculté	NC	_
industrielles	industriel	ADJ	_
d'	de	P	_
un	un	DET	_
homme	homme	NC	_
,	,	PONCT	_
son	son	DET	_
intelligence	intelligence	NC	_
,	,	PONCT	_
sa	son	DET	_
force	force	NC	_
musculaire	musculaire	ADJ	_
,	,	PONCT	_
son	son	DET	_
adresse	adresse	NC	_
,	,	PONCT	_
sont	être	V	_
des	un	DET	_
dons	don	NC	_
que	que	CS	_
la	le	DET	_
nature	nature	NC	_
a	avoir	V	_
faits	faire	VPP	_
incontestablement	incontestablement	ADV	_
à	à	P	_
lui	il	PRO	_
et	et	CC	_
à	à	P	_
nul	nul	DET	_
autre	autre	NC	_
.	.	PONCT	_
Et	et	CC	_
quant_à	quant_à	P	_
ses	son	DET	_
capitaux	capital	NC	_
,	,	PONCT	_
à	à	P	_
ses	son	DET	_
accumulations	accumulation	NC	_
,	,	PONCT	_
ce	ce	CLS	_
sont	être	V	_
des	un	DET	_
valeurs	valeur	NC	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
épargnées	épargner	VPP	_
sur	sur	P	_
ses	son	DET	_
consommations	consommation	NC	_
.	.	PONCT	_
S'	si	CS	_
il	il	CLS	_
les	il	CLO	_
eût	avoir	V	_
consommées	consommer	VPP	_
,	,	PONCT	_
détruites	détruire	VPP	_
,	,	PONCT	_
elles	il	CLS	_
n'	ne	ADV	_
auraient	avoir	V	_
jamais	jamais	ADV	_
été	être	VPP	_
la	le	DET	_
propriété	propriété	NC	_
de	de	P	_
personne	personne	PRO	_
;	;	PONCT	_
nul	nul	PRO	_
ne	ne	ADV	_
peut	pouvoir	V	_
donc	donc	ADV	_
avoir	avoir	VINF	_
des	un	DET	_
droits	droit	NC	_
sur	sur	P	_
elles	il	PRO	_
.	.	PONCT	_
L'	le	DET	_
épargne	épargne	NC	_
équivaut	équivaloir	V	_
à	à	P	_
la	le	DET	_
création	création	NC	_
,	,	PONCT	_
et	et	CC	_
la	le	DET	_
création	création	NC	_
donne	donner	V	_
un	un	DET	_
droit	droit	NC	_
incontestable	incontestable	ADJ	_
.	.	PONCT	_
Les	le	DET	_
fonds	fond	NC	_
productifs	productif	ADJ	_
sont	être	V	_
,	,	PONCT	_
les	le	DET	_
uns	un	NC	_
aliénables	aliénable	ADJ	_
comme	comme	P	_
les	le	DET	_
terres	terre	NC	_
,	,	PONCT	_
les	le	DET	_
ustensiles	ustensile	NC	_
des	de_le	P+D	_
arts	art	NC	_
;	;	PONCT	_
les	le	DET	_
autres	autre	NC	_
non	non	I	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
facultés	faculté	NC	_
personnelles	personnel	ADJ	_
.	.	PONCT	_
Les	le	DET	_
uns	un	NC	_
peuvent	pouvoir	V	_
se	se	CLO	_
consommer	consommer	VINF	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
capitaux	capital	NC	_
mobiliers	mobilier	ADJ	_
;	;	PONCT	_
les	le	DET	_
autres	autre	NC	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
pas	pas	ADV	_
se	se	CLO	_
consommer	consommer	VINF	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
biens-fonds	bien-fonds	NC	_
.	.	PONCT	_
D'	un	DET	_
autres	autre	NC	_
ne	ne	ADV	_
s'	se	CLO	_
aliènent	aliéner	V	_
pas	pas	ADV	_
,	,	PONCT	_
ne	ne	ADV	_
se	se	CLO	_
consomment	consommer	V	_
pas	pas	ADV	_
,	,	PONCT	_
à	à	P	_
proprement	proprement	ADV	_
parler	parler	VINF	_
;	;	PONCT	_
mais	mais	CC	_
ils	il	CLS	_
peuvent	pouvoir	V	_
se	se	CLO	_
détruire	détruire	VINF	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
talens	talent	NC	_
qui	qui	PROREL	_
meurent	mourir	V	_
avec	avec	P	_
l'	le	DET	_
homme	homme	NC	_
.	.	PONCT	_
Les	le	DET	_
valeurs	valeur	NC	_
mobilières	mobilier	ADJ	_
qui	qui	PROREL	_
servent	servir	V	_
à	à	P	_
la	le	DET	_
production	production	NC	_
sont	être	V	_
incessamment	incessamment	ADV	_
consommées	consommer	VPP	_
et	et	CC	_
ne	ne	ADV	_
demeurent	demeurer	V	_
fonds	fond	NC	_
productifs	productif	ADJ	_
,	,	PONCT	_
ne	ne	ADV	_
se	se	CLO	_
perpétuent	perpétuer	V	_
,	,	PONCT	_
que	que	ADV	_
par	par	P	_
la	le	DET	_
reproduction	reproduction	NC	_
.	.	PONCT	_
La	le	DET	_
consommation	consommation	NC	_
qu'	que	PROREL	_
on	on	CLS	_
en	en	P	_
fai	fai	NC	_
dans	dans	P	_
les	le	DET	_
opérations	opération	NC	_
productives	productif	ADJ	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
qu'	qu'	ADV	_
une	un	DET	_
avance	avance	NC	_
.	.	PONCT	_
Quoique	quoique	CS	_
les	le	DET	_
richesses	richesse	NC	_
d'	de	P	_
un	un	DET	_
particulier	particulier	NC	_
se	se	CLO	_
composent	composer	V	_
aussi	aussi	ADV	_
bien	bien	ADV	_
de	de	P	_
ses	son	DET	_
revenus	revenu	NC	_
que	que	CS	_
de	de	P	_
ses	son	DET	_
fonds	fond	NC	_
productifs	productif	ADJ	_
,	,	PONCT	_
on	on	CLS	_
ne	ne	ADV	_
le	il	CLO	_
considère	considérer	V	_
pas	pas	ADV	_
comme	comme	P	_
altérant	altérer	VPR	_
sa	son	DET	_
fortune	fortune	NC	_
lorsqu'	lorsque	CS	_
il	il	CLS	_
consomme	consommer	V	_
ses	son	DET	_
revenus	revenu	NC	_
,	,	PONCT	_
pourvu_qu'	pourvu_que	CS	_
il	il	CLS	_
n'	ne	ADV	_
entame	entamer	V	_
par	par	P	_
ses	son	DET	_
fonds	fond	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
que	que	CS	_
les	le	DET	_
revenus	revenu	NC	_
consommés	consommer	VPP	_
peuvent	pouvoir	V	_
être	être	VINF	_
remplacés	remplacer	VPP	_
à	à	P	_
mesure	mesure	NC	_
,	,	PONCT	_
puisque	puisque	CS	_
les	le	DET	_
fonds	fond	NC	_
conservent	conserver	V	_
à	à	P	_
perpétuité	perpétuité	NC	_
,	,	PONCT	_
tant	tant	ADV	_
qu'	que	CS	_
ils	il	CLS	_
existent	exister	V	_
,	,	PONCT	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
donner	donner	VINF	_
de	un	DET	_
nouveaux	nouveau	ADJ	_
produits	produit	NC	_
.	.	PONCT	_
La	le	DET	_
valeur	valeur	NC	_
courante	courant	ADJ	_
des	de_le	P+D	_
fonds	fond	NC	_
productifs	productif	ADJ	_
susceptibles	susceptible	ADJ	_
de	de	P	_
s'	se	CLO	_
aliéner	aliéner	VINF	_
s'	se	CLO	_
établit	établir	V	_
sur	sur	P	_
les	le	DET	_
mêmes	même	ADJ	_
principes	principe	NC	_
que	que	CS	_
la	le	DET	_
valeur	valeur	NC	_
de	de	P	_
toutes	tout	ADJ	_
les	le	DET	_
autres	autre	ADJ	_
choses	chose	NC	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
en	en	P	_
proportion	proportion	NC	_
de	de	P	_
l'	le	DET	_
offre	offre	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
demande	demande	NC	_
.	.	PONCT	_
Il	il	CLS	_
convient	convenir	V	_
seulement	seulement	ADV	_
de	de	P	_
remarquer	remarquer	VINF	_
que	que	CS	_
la	le	DET	_
quantité	quantité	NC	_
demandée	demander	VPP	_
ne	ne	ADV	_
peut	pouvoir	V	_
avoir	avoir	VINF	_
pour	pour	P	_
motif	motif	NC	_
la	le	DET	_
satisfaction	satisfaction	NC	_
qu'	que	PROREL	_
on	on	CLS	_
peut	pouvoir	V	_
tirer	tirer	VINF	_
de	de	P	_
l'	le	DET	_
usage	usage	NC	_
d'	de	P	_
un	un	DET	_
fonds	fond	NC	_
:	:	PONCT	_
un	un	DET	_
champ	champ	NC	_
ou	ou	CC	_
une	un	DET	_
usine	usine	NC	_
ne	ne	ADV	_
procurent	procurer	V	_
directement	directement	ADV	_
aucune	aucun	DET	_
satisfaction	satisfaction	NC	_
appréciable	appréciable	ADJ	_
à	à	P	_
leur	leur	DET	_
possesseur	possesseur	NC	_
;	;	PONCT	_
leur	leur	DET	_
valeur	valeur	NC	_
vient	venir	V	_
donc	donc	ADV	_
de	de	P	_
la	le	DET	_
valeur	valeur	NC	_
du	de_le	P+D	_
produit	produit	NC	_
qui	qui	PROREL	_
peut	pouvoir	V	_
en	en	CLO	_
sortir	sortir	VINF	_
,	,	PONCT	_
laquelle	il	PROREL	_
est	être	V	_
fondée	fonder	VPP	_
sur	sur	P	_
l'	le	DET	_
usage	usage	NC	_
qu'	que	PROREL	_
on	on	CLS	_
peut	pouvoir	V	_
faire	faire	VINF	_
de	de	P	_
ce	ce	DET	_
produit	produit	NC	_
,	,	PONCT	_
sur	sur	P	_
la	le	DET	_
satisfaction	satisfaction	NC	_
qu'	que	PROREL	_
on	on	CLS	_
en	en	CLO	_
peut	pouvoir	V	_
tirr	tirr	ADV	_
.	.	PONCT	_
Et	et	CC	_
quant_aux	quant_à_le	P+D	_
fonds	fond	NC	_
inaliénables	inaliénable	ADJ	_
,	,	PONCT	_
telsque	telsque	ADJ	_
les	le	DET	_
facultés	faculté	NC	_
personnelles	personnel	ADJ	_
,	,	PONCT	_
comme	comme	CS	_
ils	il	CLS	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
devenir	devenir	VINF	_
l'	le	DET	_
objet	objet	NC	_
d'	de	P	_
un	un	DET	_
échange	échange	NC	_
,	,	PONCT	_
leur	leur	DET	_
valeur	valeur	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
de	de	P	_
même	même	ADV	_
s'	se	CLO	_
apprécier	apprécier	VINF	_
que	que	ADV	_
par	par	P	_
la	le	DET	_
valeur	valeur	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
sont	être	V	_
susceptibles	susceptible	ADJ	_
de	de	P	_
produire	produire	VINF	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
le	le	DET	_
fonds	fond	NC	_
de	de	P	_
facultés	faculté	NC	_
industrielles	industriel	ADJ	_
d'	de	P	_
où	où	PROREL	_
un	un	DET	_
ouvrier	ouvrier	NC	_
peut	pouvoir	V	_
tirer	tirer	VINF	_
un	un	DET	_
salaire	salaire	NC	_
de	de	P	_
trois	trois	DET	_
francs	franc	NC	_
par	par	P	_
jour	jour	NC	_
,	,	PONCT	_
ou	ou	CC	_
environ	environ	ADV	_
mille	mille	DET	_
francs	franc	NC	_
par	par	P	_
an	an	NC	_
,	,	PONCT	_
peut	pouvoir	V	_
être	être	VINF	_
évalué	évaluer	VPP	_
autant	autant	ADV	_
qu'	que	CS	_
un	un	DET	_
capital	capital	NC	_
placé	placer	VPP	_
à	à	P	_
fonds	fond	NC	_
perdu	perdu	ADJ	_
,	,	PONCT	_
et	et	CC	_
rapportant	rapporter	VPR	_
un	un	DET	_
revenu	revenu	NC	_
comme	comme	P	_
celui	celui	PRO	_
-là	là	ADV	_
.	.	PONCT	_
Après	après	P	_
nous	nous	CLO	_
être	être	VINF	_
fait	faire	VPP	_
des	un	DET	_
idées	idée	NC	_
générales	général	ADJ	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
pour	pour	P	_
ainsi	ainsi	ADV	_
dire	dire	VINF	_
,	,	PONCT	_
superficielles	superficiel	ADJ	_
et	et	CC	_
extérieures	extérieur	ADJ	_
,	,	PONCT	_
des	un	DET	_
fonds	fond	NC	_
et	et	CC	_
des	de_le	P+D	_
revenus	revenu	NC	_
,	,	PONCT	_
si	si	CS	_
nous	nous	CLS	_
voulons	vouloir	V	_
pénétrer	pénétrer	VINF	_
plus	plus	ADV	_
intimement	intimement	ADV	_
dans	dans	P	_
leur	leur	DET	_
nature	nature	NC	_
,	,	PONCT	_
nous	nous	CLS	_
rencontrerons	rencontrer	V	_
et	et	CC	_
nous	nous	CLO	_
surmonterons	surmonter	V	_
quelques-unes	quelqu'un	PRO	_
des	de_le	P+D	_
principales	principal	ADJ	_
difficultés	difficulté	NC	_
que	que	PROREL	_
présente	présenter	V	_
l'	le	DET	_
économie	économie	NC	_
politique	politique	ADJ	_
.	.	PONCT	_
Le	le	DET	_
premier	premier	ADJ	_
produit	produit	NC	_
d'	de	P	_
un	un	DET	_
fonds	fond	NC	_
productif	productif	ADJ	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
un	un	DET	_
produit	produit	NC	_
proprement	proprement	ADV	_
dit	dire	VPP	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
seulement	seulement	ADV	_
un	un	DET	_
service	service	NC	_
productif	productif	ADJ	_
dont	dont	PROREL	_
nous	nous	CLS	_
achetons	acheter	V	_
un	un	DET	_
produit	produit	NC	_
.	.	PONCT	_
Les	le	DET	_
produits	produit	NC	_
ne	ne	ADV	_
doivent	devoir	V	_
donc	donc	ADV	_
être	être	VINF	_
considérés	considérer	VPP	_
que	que	ADV	_
comme	comme	P	_
les	le	DET	_
fruits	fruit	NC	_
d'	de	P	_
un	un	DET	_
échange	échange	NC	_
dans	dans	P	_
lequel	lequel	PROREL	_
nous	nous	CLS	_
donnons	donner	V	_
des	un	DET	_
services	service	NC	_
productifs	productif	ADJ	_
pour	pour	P	_
obtenir	obtenir	VINF	_
des	de_le	P+D	_
produits	produit	NC	_
.	.	PONCT	_
C'	ce	CLS	_
