ACTE	acte	NC	_
.	.	PONCT	_
J'	je	CLS	_
aimerais	aimer	V	_
mieux	mieux	ADV	_
mille	mille	DET	_
fois	fois	NC	_
,	,	PONCT	_
mille	mille	DET	_
fois	fois	NC	_
,	,	PONCT	_
en	en	CLO	_
finir	finir	VINF	_
dès	dès	P	_
demain	demain	ADV	_
et	et	CC	_
prendre	prendre	VINF	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
nous	nous	CLO	_
laisse	laisser	V	_
,	,	PONCT	_
puisqu'	puisque	CS	_
on	on	CLS	_
veut	vouloir	V	_
bien	bien	ADV	_
nous	nous	CLO	_
laisser	laisser	VINF	_
quelque	quelque	DET	_
chose	chose	NC	_
.	.	PONCT	_
Quand	quand	CS	_
le	le	DET	_
passé	passé	NC	_
ne	ne	ADV	_
nous	nous	CLO	_
occuperait	occuper	V	_
plus	plus	ADV	_
,	,	PONCT	_
nous	nous	CLS	_
penserions	penser	V	_
à	à	P	_
l'	le	DET	_
avenir	avenir	NC	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Tu	tu	CLS	_
en	en	CLO	_
parles	parler	V	_
bien	bien	ADV	_
légèrement	légèrement	ADV	_
,	,	PONCT	_
mon	mon	DET	_
enfant	enfant	NC	_
,	,	PONCT	_
de	de	P	_
l'	le	DET	_
avenir	avenir	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Il	il	CLS	_
me	je	CLO	_
préoccupe	préoccuper	V	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
ne	ne	ADV	_
m'	je	CLO	_
épouvante	épouvanter	V	_
pas	pas	ADV	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
Blanche	Blanche	NP	_
que	que	CS	_
je	je	CLS	_
trouve	trouver	V	_
de	de	P	_
beaucoup	beaucoup	ADV	_
la	le	DET	_
plus	plus	ADV	_
malheureuse	malheureux	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
perd	perdre	V	_
un	un	DET	_
mari	mari	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
plaisait	plaire	V	_
.	.	PONCT	_
Marie	Marie	NP	_
.	.	PONCT	_
Rien	rien	PRO	_
ne	ne	ADV	_
dit	dire	V	_
qu'	que	CS	_
elle	il	CLS	_
le	il	CLO	_
perdra	perdre	V	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Tout	tout	ADJ	_
le	le	DET	_
dit	dit	NC	_
,	,	PONCT	_
au	à_le	P+D	_
contraire	contraire	NC	_
.	.	PONCT	_
Blanche	blanc	ADJ	_
ne	ne	ADV	_
se	se	CLO	_
mariera	marier	V	_
pas	pas	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
clair	clair	ADJ	_
comme	comme	P	_
le	le	DET	_
jour	jour	NC	_
.	.	PONCT	_
à	à	P	_
sa	son	DET	_
place	place	NC	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
attendrais	attendre	V	_
pas	pas	ADV	_
que	que	CS	_
M.	M.	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
me	je	CLO	_
redemandât	redemander	V	_
sa	son	DET	_
parole	parole	NC	_
,	,	PONCT	_
je	je	CLS	_
la	il	CLO	_
lui	il	CLO	_
rendrais	rendre	V	_
moi	je	PRO	_
-même	même	ADJ	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Regarde	regarder	V	_
,	,	PONCT	_
mon	mon	DET	_
enfant	enfant	NC	_
,	,	PONCT	_
que	que	CS	_
de	de	P	_
sottises	sottise	NC	_
tu	tu	CLS	_
as	avoir	V	_
dites	dire	VPP	_
en	en	P	_
cinq	cinq	DET	_
minutes	minute	NC	_
.	.	PONCT	_
Tu	tu	CLS	_
m'	je	CLO	_
as	avoir	V	_
blessée	blesser	VPP	_
d'	de	P	_
abord	abord	NC	_
,	,	PONCT	_
tu	tu	CLS	_
as	avoir	V	_
découragé	décourager	VPP	_
une	un	PRO	_
de	de	P	_
tes	ton	DET	_
soeurs	sœur	NC	_
et	et	CC	_
tu	tu	CLS	_
fais	faire	V	_
pleurer	pleurer	VINF	_
l'	le	DET	_
autre	autre	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
,	,	PONCT	_
allant	aller	VPR	_
à	à	P	_
Blanche	Blanche	NP	_
.	.	PONCT	_
tu	tu	CLS	_
m'	je	CLO	_
en	en	CLO	_
veux	vouloir	V	_
?	?	PONCT	_
Blanche	blanc	ADJ	_
.	.	PONCT	_
Non	non	I	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
t'	tu	CLO	_
en	en	CLO	_
veux	vouloir	V	_
pas	pas	ADV	_
.	.	PONCT	_
Tu	tu	CLS	_
parles	parler	V	_
de	de	P	_
M.	M.	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
sans	sans	P	_
le	il	CLO	_
connaître	connaître	VINF	_
.	.	PONCT	_
J'	je	CLS	_
étais	être	V	_
très	très	ADV	_
heureuse	heureux	ADJ	_
de	de	P	_
lui	il	CLO	_
apporter	apporter	VINF	_
une	un	DET	_
dot	dot	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
perdue	perdre	VPP	_
,	,	PONCT	_
il	il	CLS	_
ne	ne	ADV	_
m'	je	CLO	_
en	en	CLO	_
aime	aimer	V	_
pas	pas	ADV	_
moins	moins	ADV	_
et	et	CC	_
me	je	CLO	_
témoigne	témoigner	V	_
le	le	DET	_
même	même	ADJ	_
désir	désir	NC	_
de	de	P	_
m'	je	CLO	_
épouser	épouser	VINF	_
.	.	PONCT	_
Les	le	DET	_
difficultés	difficulté	NC	_
viennent	venir	V	_
de	de	P	_
sa	son	DET	_
mère	mère	NC	_
.	.	PONCT	_
Une	un	DET	_
mère	mère	NC	_
cède	céder	V	_
tôt	tôt	ADV	_
ou	ou	CC	_
tard	tard	ADV	_
;	;	PONCT	_
Mme	Mme	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
fera	faire	V	_
comme	comme	P	_
toutes	tout	ADJ	_
les	le	DET	_
autres	autre	NC	_
.	.	PONCT	_
(	(	PONCT	_
changeant	changer	VPR	_
de	de	P	_
ton	ton	NC	_
.	.	PONCT	_
)	)	PONCT	_
elle	il	CLS	_
trouvera	trouver	V	_
plus	plus	ADV	_
sage	sage	ADJ	_
de	de	P	_
nous	nous	CLO	_
donner	donner	VINF	_
son	son	DET	_
consentement	consentement	NC	_
,	,	PONCT	_
quand	quand	CS	_
elle	il	CLS	_
nous	nous	CLO	_
verra	voir	V	_
résolus	résoudre	VPP	_
à	à	P	_
nous	nous	PRO	_
en	en	CLO	_
passer	passer	VINF	_
.	.	PONCT	_
Tu	tu	CLS	_
as	avoir	V	_
raison	raison	NC	_
,	,	PONCT	_
ma	mon	DET	_
grande	grand	ADJ	_
soeur	sœur	NC	_
,	,	PONCT	_
en	en	P	_
disant	dire	VPR	_
que	que	CS	_
nous	nous	CLS	_
ne	ne	ADV	_
nous	nous	CLO	_
défendons	défendre	V	_
pas	pas	ADV	_
bien	bien	ADV	_
sérieusement	sérieusement	ADV	_
;	;	PONCT	_
mais	mais	CC	_
cette	ce	DET	_
décision	décision	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
manque	manquer	V	_
dans	dans	P	_
nos	notre	DET	_
affaires	affaire	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
aurai	avoir	V	_
,	,	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
je	je	CLS	_
te	tu	CLO	_
le	il	CLO	_
promets	promettre	V	_
,	,	PONCT	_
pour	pour	P	_
mon	mon	DET	_
mariage	mariage	NC	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Ah	ah	I	_
çà	çà	I	_
!	!	PONCT	_
Mes	mon	DET	_
enfants	enfant	NC	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
vous	vous	CLO	_
comprends	comprendre	V	_
pas	pas	ADV	_
.	.	PONCT	_
Vous	vous	CLS	_
parlez	parler	V	_
toujours	toujours	ADV	_
de	de	P	_
décision	décision	NC	_
,	,	PONCT	_
nous	nous	CLS	_
manquons	manquer	V	_
de	de	P	_
décision	décision	NC	_
,	,	PONCT	_
il	il	CLS	_
faudrait	falloir	V	_
de	de	P	_
la	le	DET	_
décision	décision	NC	_
,	,	PONCT	_
vous	vous	CLS	_
ne	ne	ADV	_
dites	dire	V	_
pas	pas	ADV	_
autre	autre	ADJ	_
chose	chose	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
quand	quand	CS	_
je	je	CLS	_
vous	vous	CLO	_
propose	proposer	V	_
une	un	DET	_
véritable	véritable	ADJ	_
mesure	mesure	NC	_
,	,	PONCT	_
vous	vous	CLS	_
êtes	être	V	_
les	le	DET	_
premières	première	NC	_
à	à	P	_
m'	je	CLO	_
en	en	CLO	_
détourner	détourner	VINF	_
.	.	PONCT	_
Voulez	vouloir	V	_
-vous	vous	CLS	_
,	,	PONCT	_
oui	oui	I	_
ou	ou	CC	_
non	non	I	_
,	,	PONCT	_
renvoyer	renvoyer	VINF	_
M.	M.	NC	_
Bourdon	Bourdon	NP	_
et	et	CC	_
le	il	CLO	_
remplacer	remplacer	VINF	_
?	?	PONCT	_
Marie	Marie	NP	_
.	.	PONCT	_
Par	par	P	_
qui	qui	PROWH	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Par	par	P	_
qui	qui	PROWH	_
?	?	PONCT	_
Par	par	P	_
le	le	DET	_
premier	premier	ADJ	_
venu	venu	NC	_
.	.	PONCT	_
(	(	PONCT	_
à	à	P	_
Judith	Judith	NP	_
.	.	PONCT	_
)	)	PONCT	_
par	par	P	_
ce	ce	DET	_
monsieur	monsieur	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
a	avoir	V	_
envoyé	envoyer	VPP	_
sa	son	DET	_
carte	carte	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Prenons	prendre	V	_
ce	ce	DET	_
monsieur	monsieur	NC	_
,	,	PONCT	_
je	je	CLS	_
le	il	CLO	_
veux	vouloir	V	_
bien	bien	ADV	_
.	.	PONCT	_
Marie	Marie	NP	_
.	.	PONCT	_
Et	et	CC	_
moi	je	PRO	_
je	je	CLS	_
m'	je	CLO	_
oppose	opposer	V	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
le	il	CLO	_
prenne	prendre	V	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Eh_bien	eh_bien	I	_
!	!	PONCT	_
Mes	mon	DET	_
enfants	enfant	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
votre	votre	DET	_
mère	mère	NC	_
qui	qui	PROREL	_
vous	vous	CLO	_
mettra	mettre	V	_
d'	de	P	_
accord	accord	NC	_
.	.	PONCT	_
Si	si	CS	_
M.	M.	NC	_
Bourdon	Bourdon	NP	_
me	je	CLO	_
dit	dire	V	_
encore	encore	ADV	_
un	un	DET	_
mot	mot	NC	_
,	,	PONCT	_
un	un	DET	_
seul	seul	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ne	ne	ADV	_
me	je	CLO	_
paraisse	paraître	V	_
pas	pas	ADV	_
à	à	P	_
sa	son	DET	_
place	place	NC	_
,	,	PONCT	_
je	je	CLS	_
le	il	CLO	_
congédie	congédier	V	_
et	et	CC	_
j'	je	CLS	_
envoie	envoyer	V	_
chercher	chercher	VINF	_
ce	ce	DET	_
monsieur	monsieur	NC	_
.	.	PONCT	_
Où	où	PROWH	_
est	être	V	_
-elle	il	CLS	_
d'	de	P	_
abord	abord	NC	_
,	,	PONCT	_
la	le	DET	_
carte	carte	NC	_
de	de	P	_
ce	ce	DET	_
monsieur	monsieur	NC	_
?	?	PONCT	_
(	(	PONCT	_
silence	silence	NC	_
.	.	PONCT	_
)	)	PONCT	_
cherche	chercher	V	_
dans	dans	P	_
ce	ce	DET	_
meuble	meuble	NC	_
,	,	PONCT	_
Judith	Judith	NP	_
,	,	PONCT	_
et	et	CC	_
cherche	chercher	V	_
avec	avec	P	_
soin	soin	NC	_
.	.	PONCT	_
Marie	Marie	NP	_
,	,	PONCT	_
va	aller	V	_
au	à_le	P+D	_
piano	piano	NC	_
,	,	PONCT	_
cette	ce	DET	_
carte	carte	NC	_
s'	se	CLO	_
y	y	CLO	_
trouve	trouver	V	_
peut-être	peut-être	ADV	_
.	.	PONCT	_
Et	et	CC	_
toi	tu	PRO	_
aussi	aussi	ADV	_
,	,	PONCT	_
Blanche	Blanche	NP	_
,	,	PONCT	_
fais	faire	V	_
quelque	quelque	DET	_
chose	chose	NC	_
,	,	PONCT	_
regarde	regarder	V	_
sur	sur	P	_
la	le	DET	_
cheminée	cheminée	NC	_
.	.	PONCT	_
(	(	PONCT	_
nouveau	nouveau	ADJ	_
silence	silence	NC	_
.	.	PONCT	_
)	)	PONCT	_
ne	ne	ADV	_
cherchez	chercher	V	_
plus	plus	ADV	_
,	,	PONCT	_
mes	mon	DET	_
enfants	enfant	NC	_
,	,	PONCT	_
j'	je	CLS	_
avais	avoir	V	_
cette	ce	DET	_
carte	carte	NC	_
dans	dans	P	_
ma	mon	DET	_
poche	poche	NC	_
.	.	PONCT	_
(	(	PONCT	_
à	à	P	_
Judith	Judith	NP	_
.	.	PONCT	_
)	)	PONCT	_
pourquoi	pourquoi	PROWH	_
ris	rire	V	_
-tu	tu	CLS	_
?	?	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Je	je	CLS	_
ris	rire	V	_
en	en	P	_
pensant	penser	VPR	_
que	que	CS	_
nos	notre	DET	_
adversaires	adversaire	NC	_
savent	savoir	V	_
ce	ce	PRO	_
qu'	que	PROREL	_
ils	il	CLS	_
font	faire	V	_
de	de	P	_
leurs	leur	DET	_
instruments	instrument	NC	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
,	,	PONCT	_
tristement	tristement	ADV	_
.	.	PONCT	_
est	être	V	_
-ce	ce	CLS	_
que	que	PROREL	_
tu	tu	CLS	_
vas	aller	V	_
recommencer	recommencer	VINF	_
?	?	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Non	non	I	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
vais	aller	V	_
pas	pas	ADV	_
recommencer	recommencer	VINF	_
et	et	CC	_
je	je	CLS	_
te	tu	CLO	_
demande	demander	V	_
pardon	pardon	ADV	_
.	.	PONCT	_
Si	si	CS	_
je	je	CLS	_
m'	je	CLO	_
emporte	emporter	V	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
bien	bien	ADV	_
malgré	malgré	P	_
moi	je	PRO	_
.	.	PONCT	_
Je	je	CLS	_
voudrais	vouloir	V	_
que	que	CS	_
toutes	tout	ADJ	_
ces	ce	DET	_
affaires	affaire	NC	_
fussent	être	V	_
finies	finir	VPP	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
elles	il	CLS	_
nous	nous	CLO	_
irritent	irriter	V	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
elles	il	CLS	_
nous	nous	CLO	_
aigrissent	aigrir	V	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
au	à_le	P+D	_
lieu	lieu	NC	_
de	de	P	_
batailler	batailler	VINF	_
avec	avec	P	_
les	le	DET	_
autres	autre	NC	_
nous	nous	CLS	_
nous	nous	CLO	_
querellons	quereller	V	_
entre	entre	P	_
nous	nous	PRO	_
.	.	PONCT	_
On	on	CLS	_
pourrait	pouvoir	V	_
croire	croire	VINF	_
que	que	CS	_
nous	nous	CLS	_
nous	nous	CLO	_
aimions	aimer	V	_
davantage	davantage	ADV	_
quand	quand	CS	_
nous	nous	CLS	_
étions	être	V	_
plus	plus	ADV	_
heureuses	heureux	ADJ	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
contraire	contraire	NC	_
qui	qui	PROREL	_
est	être	V	_
la	le	DET	_
vérité	vérité	NC	_
.	.	PONCT	_
elle	il	CLS	_
embrasse	embrasser	V	_
sa	son	DET	_
mère	mère	NC	_
;	;	PONCT	_
Marie	Marie	NP	_
et	et	CC	_
Blanche	Blanche	NP	_
se	se	CLO	_
sont	être	V	_
rapprochées	rapprocher	VPP	_
;	;	PONCT	_
émotion	émotion	NC	_
générale	général	ADJ	_
.	.	PONCT	_
Rosalie	Rosalie	NP	_
,	,	PONCT	_
entrant	entrer	VPR	_
.	.	PONCT	_
M.	M.	NC	_
Bourdon	Bourdon	NP	_
,	,	PONCT	_
madame	madame	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Cette	ce	DET	_
fois	fois	NC	_
je	je	CLS	_
me	je	CLO	_
sauve	sauver	V	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Allez	aller	V	_
vous	vous	CLO	_
reposer	reposer	VINF	_
,	,	PONCT	_
mes	mon	DET	_
enfants	enfant	NC	_
,	,	PONCT	_
je	je	CLS	_
vais	aller	V	_
recevoir	recevoir	VINF	_
M.	M.	NC	_
Bourdon	Bourdon	NP	_
.	.	PONCT	_
ACTE	acte	NC	_
3	3	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
4	4	ADJ	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
,	,	PONCT	_
Bourdon	Bourdon	NP	_
.	.	PONCT	_
Bourdon	bourdon	NC	_
.	.	PONCT	_
Mon	mon	DET	_
intention	intention	NC	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
après	après	P	_
l'	le	DET	_
inutilité	inutilité	NC	_
de	de	P	_
mes	mon	DET	_
conseils	conseil	NC	_
,	,	PONCT	_
était	être	V	_
de	de	P	_
laisser	laisser	VINF	_
aller	aller	VINF	_
les	le	DET	_
choses	chose	NC	_
et	et	CC	_
de	de	P	_
vous	vous	CLO	_
voir	voir	VINF	_
venir	venir	VINF	_
quand	quand	CS	_
vous	vous	CLS	_
le	il	CLO	_
jugeriez	juger	V	_
à	à	P	_
propos	propos	NC	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
donc	donc	ADV	_
pour	pour	P	_
rien	rien	PRO	_
,	,	PONCT	_
croyez	croire	V	_
-le	il	CLO	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
mauvaise	mauvais	ADJ	_
nouvelle	nouvelle	NC	_
qu'	que	PROREL	_
on	on	CLS	_
m'	je	CLO	_
a	avoir	V	_
chargé	charger	VPP	_
de	de	P	_
vous	vous	CLO	_
annoncer	annoncer	VINF	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Je	je	CLS	_
commence	commencer	V	_
à	à	P	_
m'	je	CLO	_
y	y	CLO	_
faire	faire	VINF	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Bourdon	Bourdon	NP	_
,	,	PONCT	_
aux	à_le	P+D	_
mauvaises	mauvais	ADJ	_
nouvelles	nouveau	ADJ	_
.	.	PONCT	_
Bourdon	bourdon	NC	_
.	.	PONCT	_
Il	il	CLS	_
le	il	CLO	_
faut	falloir	V	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
il	il	CLS	_
le	il	CLO	_
faut	falloir	V	_
.	.	PONCT	_
Au	à_le	P+D	_
point	point	NC	_
où	où	PROREL	_
vous	vous	CLS	_
en	en	CLO	_
êtes	être	V	_
,	,	PONCT	_
le	le	DET	_
courage	courage	NC	_
et	et	CC	_
la	le	DET	_
résignation	résignation	NC	_
sont	être	V	_
de	de	P	_
première	premier	ADJ	_
nécessité	nécessité	NC	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Il	il	CLS	_
me	je	CLO	_
semble	sembler	V	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Bourdon	Bourdon	NP	_
,	,	PONCT	_
que	que	PROREL	_
mes	mon	DET	_
affaires	affaire	NC	_
vont	aller	V	_
vous	vous	CLO	_
donner	donner	VINF	_
bien	bien	ADV	_
du	de_le	P+D	_
mal	mal	NC	_
pour	pour	P	_
le	le	DET	_
peu	peu	NC	_
de	de	P	_
profit	profit	NC	_
que	que	PROREL	_
vous	vous	CLS	_
en	en	CLO	_
tirerez	tirer	V	_
.	.	PONCT	_
On	on	CLS	_
m'	je	CLO	_
a	avoir	V	_
parlé	parler	VPP	_
justement	justement	ADV	_
d'	de	P	_
une	un	DET	_
personne	personne	NC	_
,	,	PONCT	_
très	très	ADV	_
honorable	honorable	ADJ	_
et	et	CC	_
très	très	ADV	_
intelligente	intelligent	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
consentirait	consentir	V	_
à	à	P	_
s'	se	CLO	_
en	en	CLO	_
charger	charger	VINF	_
.	.	PONCT	_
Bourdon	bourdon	NC	_
.	.	PONCT	_
Très	très	ADV	_
bien	bien	ADV	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
très	très	ADV	_
bien	bien	ADV	_
.	.	PONCT	_
Il	il	CLS	_
eût	avoir	V	_
été	être	VPP	_
plus	plus	ADV	_
convenable	convenable	ADJ	_
peut-être	peut-être	ADV	_
de	de	P	_
m'	je	CLO	_
éviter	éviter	VINF	_
cette	ce	DET	_
visite	visite	NC	_
en	en	P	_
m'	je	CLO	_
informant	informer	VPR	_
plus	plus	ADV	_
tôt	tôt	ADV	_
de	de	P	_
votre	votre	DET	_
résolution	résolution	NC	_
.	.	PONCT	_
Peu	peu	ADV	_
importe	importer	V	_
.	.	PONCT	_
Dois	devoir	V	_
-je	je	CLS	_
envoyer	envoyer	VINF	_
ici	ici	ADV	_
tous	tout	ADJ	_
vos	votre	DET	_
papiers	papier	NC	_
ou	ou	CC	_
bien	bien	ADV	_
les	il	CLO	_
fera	faire	V	_
-t-on	on	CLS	_
prendre	prendre	VINF	_
à	à	P	_
mon	mon	DET	_
étude	étude	NC	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
,	,	PONCT	_
troublée	troubler	VPP	_
.	.	PONCT	_
mais	mais	CC	_
je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
pas	pas	ADV	_
engagée	engager	VPP	_
encore	encore	ADV	_
avec	avec	P	_
cette	ce	DET	_
personne	personne	NC	_
;	;	PONCT	_
attendons	attendre	V	_
;	;	PONCT	_
rien	rien	PRO	_
ne	ne	ADV	_
presse	presser	V	_
.	.	PONCT	_
Bourdon	bourdon	NC	_
.	.	PONCT	_
Si	si	CS	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
si	si	CS	_
,	,	PONCT	_
tout	tout	ADV	_
presse	presser	V	_
au	à_le	P+D	_
contraire	contraire	NC	_
,	,	PONCT	_
et	et	CC	_
puisque	puisque	CS	_
vous	vous	CLS	_
avez	avoir	V	_
trouvé	trouver	VPP	_
,	,	PONCT	_
me	je	CLO	_
dites	dire	V	_
-vous	vous	CLS	_
,	,	PONCT	_
un	un	DET	_
homme	homme	NC	_
capable	capable	ADJ	_
,	,	PONCT	_
expérimenté	expérimenter	VPP	_
,	,	PONCT	_
consciencieux	consciencieux	ADJ	_
,	,	PONCT	_
quelque	quelque	DET	_
agent	agent	NC	_
d'	de	P	_
affaires	affaire	NC	_
probablement	probablement	ADV	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
de	un	DET	_
temps	temps	NC	_
à	à	P	_
perdre	perdre	VINF	_
pour	pour	P	_
étudier	étudier	VINF	_
une	un	DET	_
succession	succession	NC	_
dont	dont	PROREL	_
il	il	CLS	_
ne	ne	ADV	_
sait	savoir	V	_
pas	pas	ADV	_
le	le	DET	_
premier	premier	ADJ	_
mot	mot	NC	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Qui	qui	PROWH	_
vous	vous	CLO	_
dit	dire	V	_
que	que	CS	_
ce	ce	CLS	_
soit	être	V	_
un	un	DET	_
agent	agent	NC	_
d'	de	P	_
affaires	affaire	NC	_
?	?	PONCT	_
Bourdon	bourdon	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
devine	deviner	V	_
.	.	PONCT	_
Y	y	CLO	_
a	avoir	V	_
-t-il	il	CLS	_
de	de	P	_
l'	le	DET	_
indiscrétion	indiscrétion	NC	_
à	à	P	_
vous	vous	CLO	_
demander	demander	VINF	_
le	le	DET	_
nom	nom	NC	_
de	de	P	_
cette	ce	DET	_
personne	personne	NC	_
?	?	PONCT	_
(	(	PONCT	_
Mme	Mme	NC	_
Vigneron	Vigneron	NP	_
,	,	PONCT	_
après	après	P	_
avoir	avoir	VINF	_
hésité	hésiter	VPP	_
,	,	PONCT	_
tire	tirer	V	_
la	le	DET	_
carte	carte	NC	_
de	de	P	_
sa	son	DET	_
poche	poche	NC	_
et	et	CC	_
la	le	DET	_
lui	il	CLO	_
remet	remettre	V	_
;	;	PONCT	_
il	il	CLS	_
sourit	sourire	V	_
.	.	PONCT	_
)	)	PONCT	_
un	un	DET	_
dernier	dernier	ADJ	_
avis	avis	NC	_
,	,	PONCT	_
voulez	vouloir	V	_
-vous	vous	CLS	_
,	,	PONCT	_
madame	madame	NC	_
?	?	PONCT	_
Vous	vous	CLS	_
en	en	CLO	_
ferez	faire	V	_
ce	ce	PRO	_
que	que	PROREL	_
vous	vous	CLS	_
voudrez	vouloir	V	_
.	.	PONCT	_
Duhamel	Duhamel	NP	_
,	,	PONCT	_
dont	dont	PROREL	_
voici	voici	V	_
la	le	DET	_
carte	carte	NC	_
,	,	PONCT	_
est	être	V	_
un	un	DET	_
ancien	ancien	ADJ	_
avoué	avoué	NC	_
qui	qui	PROREL	_
a	avoir	V	_
dû	devoir	VPP	_
se	se	CLO	_
démettre	démettre	VINF	_
de	de	P	_
sa	son	DET	_
charge	charge	NC	_
après	après	P	_
malversations	malversation	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
ignorez	ignorer	V	_
peut-être	peut-être	ADV	_
que	que	CS	_
dans	dans	P	_
la	le	DET	_
compagnie	compagnie	NC	_
des	de_le	P+D	_
avoués	avoué	NC	_
comme	comme	P	_
dans	dans	P	_
celle	celui	PRO	_
des	de_le	P+D	_
notaires	notaire	NC	_
,	,	PONCT	_
les	le	DET	_
brebis	brebis	NC	_
galeuses	galeux	ADJ	_
sont	être	V	_
expulsées	expulser	VPP	_
impitoyablement	impitoyablement	ADV	_
.	.	PONCT	_
Duhamel	Duhamel	NP	_
,	,	PONCT	_
après	après	P	_
cette	ce	DET	_
mésaventure	mésaventure	NC	_
,	,	PONCT	_
a	avoir	V	_
établi	établir	VPP	_
aux	à_le	P+D	_
abords	abord	NC	_
du	de_le	P+D	_
palais	palais	NC	_
de	de	P	_
justice	justice	NC	_
un	un	DET	_
cabinet	cabinet	NC	_
d'	de	P	_
affaires	affaire	NC	_
.	.	PONCT	_
Ce	ce	PRO	_
qui	qui	PROREL	_
se	se	CLO	_
passe	passer	V	_
là	là	ADV	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
suis	être	V	_
pas	pas	ADV	_
chargé	charger	VPP	_
de	de	P	_
vous	vous	CLO	_
le	il	CLO	_
dire	dire	VINF	_
,	,	PONCT	_
mais	mais	CC	_
vous	vous	CLS	_
viendrez	venir	V	_
dans	dans	P	_
