notice	notice	NC	_
l'	il	CLO	_
avait	avoir	V	_
conduit	conduire	VPP	_
à	à	P	_
délaisser	délaisser	VINF	_
la	le	DET	_
véritable	véritable	ADJ	_
fleur	fleur	NC	_
pour	pour	P	_
son	son	DET	_
image	image	NC	_
fidèlement	fidèlement	ADV	_
exécutée	exécuter	VPP	_
,	,	PONCT	_
grâce	grâce	NC	_
aux	à_le	P+D	_
miracles	miracle	NC	_
des	de_le	P+D	_
caoutchoucs	caoutchouc	NC	_
et	et	CC	_
des	un	DET	_
fils	fils	NC	_
,	,	PONCT	_
des	un	DET	_
percalines	percaline	NC	_
et	et	CC	_
des	un	DET	_
taffetas	taffetas	NC	_
,	,	PONCT	_
des	un	DET	_
papiers	papier	NC	_
et	et	CC	_
des	un	DET	_
velours	velours	NC	_
.	.	PONCT	_
Il	il	CLS	_
possédait	posséder	V	_
ainsi	ainsi	ADV	_
une	un	DET	_
merveilleuse	merveilleux	ADJ	_
collection	collection	NC	_
de	de	P	_
plantes	plante	NC	_
des	de_le	P+D	_
tropiques	tropique	NC	_
,	,	PONCT	_
ouvrées	ouvré	ADJ	_
par	par	P	_
les	le	DET	_
doigts	doigt	NC	_
de	de	P	_
profonds	profond	ADJ	_
artistes	artiste	NC	_
,	,	PONCT	_
suivant	suivant	P	_
la	le	DET	_
nature	nature	NC	_
pas	pas	ADV	_
à	à	P	_
pas	pas	NC	_
,	,	PONCT	_
la	il	CLO	_
créant	créer	VPR	_
à	à	P	_
nouveau	nouveau	ADJ	_
,	,	PONCT	_
prenant	prendre	VPR	_
la	le	DET	_
fleur	fleur	NC	_
dès	dès	P	_
sa	son	DET	_
naissance	naissance	NC	_
,	,	PONCT	_
la	il	CLO	_
menant	mener	VPR	_
à	à	P	_
maturité	maturité	NC	_
,	,	PONCT	_
la	il	CLO	_
simulant	simuler	VPR	_
jusqu'	jusque	P	_
à	à	P	_
son	son	DET	_
déclin	déclin	NC	_
;	;	PONCT	_
arrivant	arriver	VPR	_
à	à	P	_
noter	noter	VINF	_
les	le	DET	_
nuances	nuance	NC	_
les	le	DET	_
plus	plus	ADV	_
infinies	infini	ADJ	_
,	,	PONCT	_
les	le	DET	_
traits	trait	NC	_
les	le	DET	_
plus	plus	ADV	_
fugitifs	fugitif	ADJ	_
de	de	P	_
son	son	DET	_
réveil	réveil	NC	_
ou	ou	CC	_
de	de	P	_
son	son	DET	_
repos	repos	NC	_
;	;	PONCT	_
observant	observer	VPR	_
la	le	DET	_
tenue	tenue	NC	_
de	de	P	_
ses	son	DET	_
pétales	pétale	NC	_
,	,	PONCT	_
retroussés	retrousser	VPP	_
par	par	P	_
le	le	DET	_
vent	vent	NC	_
ou	ou	CC	_
fripés	friper	VPP	_
par	par	P	_
la	le	DET	_
pluie	pluie	NC	_
;	;	PONCT	_
jetant	jeter	VPR	_
sur	sur	P	_
ses	son	DET	_
corolles	corolle	NC	_
matineuses	matineux	ADJ	_
,	,	PONCT	_
des	un	DET	_
gouttes	goutte	NC	_
de	de	P	_
rosée	rosée	NC	_
en	en	P	_
gomme	gomme	NC	_
;	;	PONCT	_
la	il	CLO	_
façonnant	façonner	VPR	_
,	,	PONCT	_
en	en	P	_
pleine	plein	ADJ	_
floraison	floraison	NC	_
,	,	PONCT	_
alors	alors	ADV	_
que	que	CS	_
les	le	DET	_
branches	branche	NC	_
se	se	CLO	_
courbent	courber	V	_
sous	sous	P	_
le	le	DET	_
poids	poids	NC	_
de	de	P	_
la	le	DET	_
sève	sève	NC	_
,	,	PONCT	_
ou	ou	CC	_
élançant	élancer	VPR	_
sa	son	DET	_
tige	tige	NC	_
sèche	sec	ADJ	_
,	,	PONCT	_
sa	son	DET	_
cupule	cupule	NC	_
racornie	racornir	VPP	_
,	,	PONCT	_
quand	quand	CS	_
les	le	DET	_
calices	calice	NC	_
se	se	CLO	_
dépouillent	dépouiller	V	_
et	et	CC	_
quand	quand	CS	_
les	le	DET	_
feuilles	feuille	NC	_
tombent	tomber	V	_
.	.	PONCT	_
Cet	ce	DET	_
art	art	NC	_
admirable	admirable	ADJ	_
l'	il	CLO	_
avait	avoir	V	_
longtemps	longtemps	ADV	_
séduit	séduire	VPP	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
rêvait	rêver	V	_
maintenant	maintenant	ADV	_
à	à	P	_
la	le	DET	_
combinaison	combinaison	NC	_
d'	de	P	_
une	un	DET	_
autre	autre	ADJ	_
flore	flore	NC	_
.	.	PONCT	_
Après	après	P	_
les	le	DET	_
fleurs	fleur	NC	_
factices	factice	ADJ	_
singeant	singer	VPR	_
les	le	DET	_
véritables	véritable	ADJ	_
fleurs	fleur	NC	_
,	,	PONCT	_
il	il	CLS	_
voulait	vouloir	V	_
des	un	DET	_
fleurs	fleur	NC	_
naturelles	naturel	ADJ	_
imitant	imiter	VPR	_
des	un	DET	_
fleurs	fleur	NC	_
fausses	faux	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
dirigea	diriger	V	_
ses	son	DET	_
pensées	pensée	NC	_
dans	dans	P	_
ce	ce	DET	_
sens	sens	NC	_
;	;	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
eut	avoir	V	_
point	point	ADV	_
à	à	P	_
chercher	chercher	VINF	_
longtemps	longtemps	ADV	_
,	,	PONCT	_
à	à	P	_
aller	aller	VINF	_
loin	loin	ADV	_
,	,	PONCT	_
puisque	puisque	CS	_
sa	son	DET	_
maison	maison	NC	_
était	être	V	_
située	situer	VPP	_
au	à_le	P+D	_
beau	beau	ADJ	_
milieu	milieu	NC	_
du	de_le	P+D	_
pays	pays	NC	_
des	de_le	P+D	_
grands	grand	ADJ	_
horticulteurs	horticulteur	NC	_
.	.	PONCT	_
Il	il	CLS	_
s'	se	CLO	_
en	en	CLO	_
fut	être	V	_
tout	tout	ADV	_
bonnement	bonnement	ADV	_
visiter	visiter	VINF	_
les	le	DET	_
serres	serre	NC	_
de	de	P	_
l'	le	DET	_
avenue	avenue	NC	_
de	de	P	_
Châtillon	Châtillon	NP	_
et	et	CC	_
de	de	P	_
la	le	DET	_
vallée	vallée	NC	_
d'	de	P	_
Aunay	Aunay	NP	_
,	,	PONCT	_
revint	revenir	V	_
éreinté	éreinter	VPP	_
,	,	PONCT	_
la	le	DET	_
bourse	bourse	NC	_
vide	vide	ADJ	_
,	,	PONCT	_
émerveillé	émerveiller	VPP	_
des	un	DET	_
folies	folie	NC	_
de	de	P	_
végétation	végétation	NC	_
qu'	que	PROREL	_
il	il	CLS	_
avait	avoir	V	_
vues	voir	VPP	_
,	,	PONCT	_
ne	ne	ADV	_
pensant	penser	VPR	_
plus	plus	ADV	_
qu'	que	CS	_
aux	à_le	P+D	_
espèces	espèce	NC	_
qu'	que	PROREL	_
il	il	CLS	_
avait	avoir	V	_
acquises	acquérir	VPP	_
,	,	PONCT	_
hanté	hanter	VPP	_
sans	sans	P	_
trêve	trêve	NC	_
par	par	P	_
des	un	DET	_
souvenirs	souvenir	NC	_
de	de	P	_
corbeilles	corbeille	NC	_
magnifiques	magnifique	ADJ	_
et	et	CC	_
bizarres	bizarre	ADJ	_
.	.	PONCT	_
Deux	deux	DET	_
jours	jour	NC	_
après	après	ADV	_
,	,	PONCT	_
les	le	DET	_
voitures	voiture	NC	_
arrivèrent	arriver	V	_
.	.	PONCT	_
Sa	son	DET	_
liste	liste	NC	_
à	à	P	_
la	le	DET	_
main	main	NC	_
,	,	PONCT	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
appelait	appeler	V	_
,	,	PONCT	_
vérifiait	vérifier	V	_
ses	son	DET	_
emplettes	emplette	NC	_
,	,	PONCT	_
une	un	PRO	_
à	à	P	_
une	un	PRO	_
.	.	PONCT	_
Les	le	DET	_
jardiniers	jardinier	NC	_
descendirent	descendre	V	_
de	de	P	_
leurs	leur	DET	_
carrioles	carriole	NC	_
une	un	DET	_
collection	collection	NC	_
de	de	P	_
caladiums	caladium	NC	_
qui	qui	PROREL	_
appuyaient	appuyer	V	_
sur	sur	P	_
des	un	DET	_
tiges	tige	NC	_
turgides	turgide	ADJ	_
et	et	CC	_
velues	velu	ADJ	_
d'	de	P	_
énormes	énorme	ADJ	_
feuilles	feuille	NC	_
,	,	PONCT	_
de	de	P	_
la	le	DET	_
forme	forme	NC	_
d'	de	P	_
un	un	DET	_
coeur	cœur	NC	_
;	;	PONCT	_
tout	tout	ADV	_
en	en	P	_
conservant	conserver	VPR	_
entre	entre	P	_
eux	il	PRO	_
un	un	DET	_
air	air	NC	_
de	de	P	_
parenté	parenté	NC	_
,	,	PONCT	_
aucun	aucun	PRO	_
ne	ne	ADV	_
se	se	CLO	_
répétait	répéter	V	_
.	.	PONCT	_
Il	il	CLS	_
y	y	CLO	_
en	en	CLO	_
avait	avoir	V	_
d'	de	P	_
extraordinaires	extraordinaire	ADJ	_
,	,	PONCT	_
des	de_le	P+D	_
rosâtres	rosâtre	ADJ	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
le	le	DET	_
virginale	virginale	NC	_
qui	qui	PROREL	_
semblait	sembler	V	_
découpé	découper	VPP	_
dans	dans	P	_
de	de	X	_
la	le	DET	_
toile	toile	NC	_
vernie	vernir	VPP	_
,	,	PONCT	_
dans	dans	P	_
du	de_le	P+D	_
taffetas	taffetas	NC	_
gommé	gommer	VPP	_
d'	de	P	_
Angleterre	Angleterre	NP	_
;	;	PONCT	_
de	de	P	_
tout	tout	ADV	_
blancs	blanc	ADJ	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
l'	le	DET	_
Albane	Albane	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
paraissait	paraître	V	_
taillé	tailler	VPP	_
dans	dans	P	_
la	le	DET	_
plèvre	plèvre	NC	_
transparente	transparent	ADJ	_
d'	de	P	_
un	un	DET	_
boeuf	bœuf	NC	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
vessie	vessie	NC	_
diaphane	diaphane	ADJ	_
d'	de	P	_
un	un	DET	_
porc	porc	NC	_
;	;	PONCT	_
quelques-uns	quelqu'un	PRO	_
,	,	PONCT	_
surtout	surtout	ADV	_
le	le	DET	_
Madame	madame	NC	_
Mame	Mame	NP	_
,	,	PONCT	_
imitaient	imiter	V	_
le	le	DET	_
zinc	zinc	NC	_
,	,	PONCT	_
parodiaient	parodier	V	_
des	un	DET	_
morceaux	morceau	NC	_
de	de	P	_
métal	métal	NC	_
estampé	estamper	VPP	_
,	,	PONCT	_
teints	teindre	VPP	_
en	en	P	_
vert	vert	ADJ	_
empereur	empereur	NC	_
,	,	PONCT	_
salis	salir	VPP	_
par	par	P	_
des	un	DET	_
gouttes	goutte	NC	_
de	de	P	_
peinture	peinture	NC	_
à	à	P	_
l'	le	DET	_
huile	huile	NC	_
,	,	PONCT	_
par	par	P	_
des	un	DET	_
taches	tache	NC	_
de	de	P	_
minium	minium	NC	_
et	et	CC	_
de	de	P	_
céruse	céruse	NC	_
;	;	PONCT	_
ceux	celui	PRO	_
-ci	ci	ADV	_
,	,	PONCT	_
comme	comme	P	_
le	le	DET	_
Bosphore	Bosphore	NP	_
,	,	PONCT	_
donnaient	donner	V	_
l'	le	DET	_
illusion	illusion	NC	_
d'	de	P	_
un	un	DET	_
calicot	calicot	NC	_
empesé	empeser	VPP	_
,	,	PONCT	_
caillouté	caillouter	VPP	_
de	de	P	_
cramoisi	cramoisi	NC	_
et	et	CC	_
de	de	P	_
vert	vert	ADJ	_
myrte	myrte	NC	_
;	;	PONCT	_
ceux	celui	PRO	_
-là	là	ADV	_
,	,	PONCT	_
comme	comme	CS	_
l'	le	DET	_
Aurore	Aurore	NP	_
Boréale	Boréale	NP	_
,	,	PONCT	_
étalaient	étaler	V	_
une	un	DET	_
feuille	feuille	NC	_
couleur	couleur	NC	_
de	de	P	_
viande	viande	NC	_
crue	croire	VPP	_
,	,	PONCT	_
striée	strier	VPP	_
de	de	P	_
côtes	côte	NC	_
pourpre	pourpre	ADJ	_
,	,	PONCT	_
de	de	P	_
fibrilles	fibrille	NC	_
violacées	violacé	ADJ	_
,	,	PONCT	_
une	un	DET	_
feuille	feuille	NC	_
tuméfiée	tuméfié	ADJ	_
,	,	PONCT	_
suant	suer	VPR	_
le	le	DET	_
vin	vin	NC	_
bleu	bleu	ADJ	_
et	et	CC	_
le	le	DET	_
sang	sang	NC	_
.	.	PONCT	_
Avec	avec	P	_
l'	le	DET	_
Albane	Albane	NP	_
,	,	PONCT	_
l'	le	DET	_
Aurore	Aurore	NP	_
présentait	présenter	V	_
les	le	DET	_
deux	deux	ADJ	_
notes	note	NC	_
extrêmes	extrême	ADJ	_
du	de_le	P+D	_
tempérament	tempérament	NC	_
,	,	PONCT	_
l'	le	DET	_
apoplexie	apoplexie	NC	_
et	et	CC	_
la	le	DET	_
chlorose	chlorose	NC	_
de	de	P	_
cette	ce	DET	_
plante	plante	NC	_
.	.	PONCT	_
Les	le	DET	_
jardiniers	jardinier	NC	_
apportèrent	apporter	V	_
encore	encore	ADV	_
de	un	DET	_
nouvelles	nouveau	ADJ	_
variétés	variété	NC	_
;	;	PONCT	_
elles	il	CLS	_
affectaient	affecter	V	_
,	,	PONCT	_
cette	ce	DET	_
fois	fois	NC	_
,	,	PONCT	_
une	un	DET	_
apparence	apparence	NC	_
de	de	P	_
peau	peau	NC	_
factice	factice	ADJ	_
sillonnée	sillonner	VPP	_
de	de	P	_
fausses	faux	ADJ	_
veines	veine	NC	_
;	;	PONCT	_
et	et	CC	_
,	,	PONCT	_
la	le	DET	_
plupart	plupart	NC	_
,	,	PONCT	_
comme	comme	P	_
rongées	ronger	VPP	_
par	par	P	_
des	un	DET	_
syphilis	syphilis	NC	_
et	et	CC	_
des	un	DET	_
lèpres	lèpre	NC	_
,	,	PONCT	_
tendaient	tendre	V	_
des	un	DET	_
chairs	chair	NC	_
livides	livide	ADJ	_
,	,	PONCT	_
marbrées	marbrer	VPP	_
de	de	P	_
roséoles	roséole	NC	_
,	,	PONCT	_
damassées	damasser	VPP	_
de	de	P	_
dartres	dartre	NC	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
avaient	avoir	V	_
le	le	DET	_
ton	ton	NC	_
rose	rose	ADJ	_
vif	vif	ADJ	_
des	de_le	P+D	_
cicatrices	cicatrice	NC	_
qui	qui	PROREL	_
se	se	CLO	_
ferment	fermer	V	_
ou	ou	CC	_
la	le	DET	_
teinte	teinte	NC	_
brune	brun	ADJ	_
des	de_le	P+D	_
croûtes	croûte	NC	_
qui	qui	PROREL	_
se	se	CLO	_
forment	former	V	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
étaient	être	V	_
bouillonnées	bouillonner	VPP	_
par	par	P	_
des	un	DET	_
cautères	cautère	NC	_
,	,	PONCT	_
soulevées	soulever	VPP	_
par	par	P	_
des	un	DET	_
brûlures	brûlure	NC	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
encore	encore	ADV	_
,	,	PONCT	_
montraient	montrer	V	_
des	un	DET	_
épidermes	épiderme	NC	_
poilus	poilu	ADJ	_
,	,	PONCT	_
creusés	creuser	VPP	_
par	par	P	_
des	un	DET	_
ulcères	ulcère	NC	_
et	et	CC	_
repoussés	repousser	VPP	_
par	par	P	_
des	un	DET	_
chancres	chancre	NC	_
;	;	PONCT	_
quelques-unes	quelqu'un	PRO	_
,	,	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
paraissaient	paraître	V	_
couvertes	couvrir	VPP	_
de	de	P	_
pansements	pansement	NC	_
,	,	PONCT	_
plaquées	plaquer	VPP	_
d'	de	P	_
axonge	axonge	NC	_
noire	noir	ADJ	_
mercurielle	mercuriel	ADJ	_
,	,	PONCT	_
d'	de	P	_
onguents	onguent	NC	_
verts	vert	ADJ	_
de	de	P	_
belladone	belladone	NC	_
,	,	PONCT	_
piquées	piquer	VPP	_
de	de	P	_
grains	grain	NC	_
de	de	P	_
poussière	poussière	NC	_
,	,	PONCT	_
par	par	P	_
les	le	DET	_
micas	mica	NC	_
jaunes	jaune	ADJ	_
de	de	P	_
la	le	DET	_
poudre	poudre	NC	_
d'	de	P	_
iodoforme	iodoforme	NC	_
.	.	PONCT	_
Réunies	réunir	VPP	_
entre	entre	P	_
elles	il	PRO	_
,	,	PONCT	_
ces	ce	DET	_
fleurs	fleur	NC	_
éclatèrent	éclater	V	_
devant	devant	P	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
,	,	PONCT	_
plus	plus	ADV	_
monstrueuses	monstrueux	ADJ	_
que	que	CS	_
lorsqu'	lorsque	CS	_
il	il	CLS	_
les	il	CLO	_
avait	avoir	V	_
surprises	surprendre	VPP	_
,	,	PONCT	_
confondues	confondre	VPP	_
avec	avec	P	_
d'	un	DET	_
autres	autre	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
dans	dans	P	_
un	un	DET	_
hôpital	hôpital	NC	_
,	,	PONCT	_
parmi	parmi	P	_
les	le	DET	_
salles	salle	NC	_
vitrées	vitrer	VPP	_
des	de_le	P+D	_
serres	serre	NC	_
.	.	PONCT	_
-	-	X	_
sapristi	sapristi	I	_
!	!	PONCT	_
Fit	faire	V	_
-il	il	CLS	_
enthousiasmé	enthousiasmer	VPP	_
.	.	PONCT	_
Une	un	DET	_
nouvelle	nouveau	ADJ	_
plante	plante	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
modèle	modèle	NC	_
similaire	similaire	ADJ	_
à	à	P	_
celui	celui	PRO	_
des	de_le	P+D	_
caladiums	caladium	NC	_
,	,	PONCT	_
l'	le	DET	_
"	"	PONCT	_
Alocasia	Alocasia	NP	_
Metallica	Metallica	NP	_
"	"	PONCT	_
,	,	PONCT	_
l'	il	CLO	_
exalta	exalter	V	_
encore	encore	ADV	_
.	.	PONCT	_
Celle	celui	PRO	_
-là	là	ADV	_
était	être	V	_
enduite	enduire	VPP	_
d'	de	P	_
une	un	DET	_
couche	couche	NC	_
de	de	P	_
vert	vert	ADJ	_
bronze	bronze	NC	_
sur	sur	P	_
laquelle	il	PROREL	_
glissaient	glisser	V	_
des	un	DET	_
reflets	reflet	NC	_
d'	de	P	_
argent	argent	NC	_
;	;	PONCT	_
elle	il	CLS	_
était	être	V	_
le	le	DET	_
chef-d'oeuvre	chef-d'œuvre	NC	_
du	de_le	P+D	_
factice	factice	NC	_
;	;	PONCT	_
on	on	CLS	_
eût	avoir	V	_
dit	dire	VPP	_
un	un	DET	_
morceau	morceau	NC	_
de	de	P	_
tuyau	tuyau	NC	_
de	de	P	_
poêle	poêle	NC	_
,	,	PONCT	_
découpé	découper	VPP	_
en	en	P	_
fer	fer	NC	_
de	de	P	_
pique	pique	NC	_
,	,	PONCT	_
par	par	P	_
un	un	DET	_
fumiste	fumiste	NC	_
.	.	PONCT	_
Les	le	DET	_
hommes	homme	NC	_
débarquèrent	débarquer	V	_
ensuite	ensuite	ADV	_
des	un	DET	_
touffes	touffe	NC	_
de	de	P	_
feuilles	feuille	NC	_
,	,	PONCT	_
losangées	losanger	VPP	_
,	,	PONCT	_
vert	vert	ADJ	_
-	-	PONCT	_
bouteille	bouteille	NC	_
;	;	PONCT	_
au	à_le	P+D	_
milieu	milieu	NC	_
s'	se	CLO	_
élevait	élever	V	_
une	un	DET	_
baguette	baguette	NC	_
au	à_le	P+D	_
bout	bout	NC	_
de	de	P	_
laquelle	il	PROREL	_
tremblotait	trembloter	V	_
un	un	DET	_
grand	grand	ADJ	_
as	as	NC	_
de	de	P	_
coeur	cœur	NC	_
,	,	PONCT	_
aussi	aussi	ADV	_
vernissé	vernisser	VPP	_
qu'	que	CS	_
un	un	DET	_
piment	piment	NC	_
;	;	PONCT	_
comme	comme	P	_
pour	pour	P	_
narguer	narguer	VINF	_
tous	tout	ADJ	_
les	le	DET	_
aspects	aspect	NC	_
connus	connaître	VPP	_
des	de_le	P+D	_
plantes	plante	NC	_
,	,	PONCT	_
du	de_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
cet	ce	DET	_
as	as	NC	_
d'	de	P	_
un	un	DET	_
vermillon	vermillon	NC	_
intense	intense	ADJ	_
,	,	PONCT	_
jaillissait	jaillir	V	_
une	un	DET	_
queue	queue	NC	_
charnue	charnu	ADJ	_
,	,	PONCT	_
cotonneuse	cotonneux	ADJ	_
,	,	PONCT	_
blanche	blanc	ADJ	_
et	et	CC	_
jaune	jaune	ADJ	_
,	,	PONCT	_
droite	droit	ADJ	_
chez	chez	P	_
les	le	DET	_
unes	un	NC	_
,	,	PONCT	_
tire-bouchonnée	tire-bouchonner	VPP	_
,	,	PONCT	_
tout	tout	ADV	_
en	en	P	_
haut	haut	NC	_
du	de_le	P+D	_
coeur	cœur	NC	_
,	,	PONCT	_
de	de	P	_
même	même	ADV	_
qu'	que	CS	_
une	un	DET	_
queue	queue	NC	_
de	de	P	_
cochon	cochon	NC	_
,	,	PONCT	_
chez	chez	P	_
les	le	DET	_
autres	autre	NC	_
.	.	PONCT	_
C'	ce	CLS	_
était	être	V	_
l'	le	DET	_
Anthurium	Anthurium	NC	_
,	,	PONCT	_
une	un	DET	_
aroïdée	aroïdée	NC	_
récemment	récemment	ADV	_
importée	importer	VPP	_
de	de	P	_
Colombie	Colombie	NP	_
en	en	P	_
France	France	NP	_
;	;	PONCT	_
elle	il	CLS	_
faisait	faire	V	_
partie	partie	NC	_
d'	de	P	_
un	un	DET	_
lot	lot	NC	_
de	de	P	_
cette	ce	DET	_
famille	famille	NC	_
à	à	P	_
laquelle	il	PROREL	_
appartenait	appartenir	V	_
aussi	aussi	ADV	_
un	un	DET	_
Amorphophallus	Amorphophallus	NC	_
,	,	PONCT	_
une	un	DET	_
plante	plante	NC	_
de	de	P	_
Cochinchine	Cochinchine	NP	_
,	,	PONCT	_
aux	à_le	P+D	_
feuilles	feuille	NC	_
taillées	tailler	VPP	_
en	en	P	_
truelles	truelle	NC	_
à	à	P	_
poissons	poisson	NC	_
,	,	PONCT	_
aux	à_le	P+D	_
longues	long	ADJ	_
tiges	tige	NC	_
noires	noir	ADJ	_
couturées	couturer	VPP	_
de	de	P	_
balafres	balafre	NC	_
,	,	PONCT	_
pareilles	pareil	ADJ	_
à	à	P	_
des	un	DET	_
membres	membre	NC	_
endommagés	endommager	VPP	_
de	de	P	_
nègre	nègre	NC	_
.	.	PONCT	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
exultait	exulter	V	_
.	.	PONCT	_
On	on	CLS	_
descendait	descendre	V	_
des	un	DET	_
voitures	voiture	NC	_
une	un	DET	_
nouvelle	nouveau	ADJ	_
fournée	fournée	NC	_
de	de	P	_
monstres	monstre	NC	_
:	:	PONCT	_
des	de_le	P+D	_
Echinopsis	Echinopsis	NP	_
,	,	PONCT	_
sortant	sortir	VPR	_
de	de	P	_
compresses	compresse	NC	_
en	en	P	_
ouate	ouate	NC	_
des	un	DET	_
fleurs	fleur	NC	_
d'	de	P	_
un	un	DET	_
rose	rose	NC	_
de	de	P	_
moignon	moignon	NC	_
ignoble	ignoble	ADJ	_
;	;	PONCT	_
des	de_le	P+D	_
Nidularium	Nidularium	NP	_
,	,	PONCT	_
ouvrant	ouvrir	VPR	_
,	,	PONCT	_
dans	dans	P	_
des	un	DET	_
lames	lame	NC	_
de	de	P	_
sabres	sabre	NC	_
,	,	PONCT	_
des	un	DET	_
fondements	fondement	NC	_
écorchés	écorché	ADJ	_
et	et	CC	_
béants	béant	ADJ	_
;	;	PONCT	_
des	de_le	P+D	_
"	"	PONCT	_
Tillandsia	tillandsia	NC	_
Lindeni	Lindeni	NP	_
"	"	PONCT	_
tirant	tirer	VPR	_
des	un	DET	_
grattoirs	grattoir	NC	_
ébréchés	ébrécher	VPP	_
,	,	PONCT	_
couleur	couleur	NC	_
de	de	P	_
moût	moût	NC	_
de	de	P	_
vin	vin	NC	_
;	;	PONCT	_
des	de_le	P+D	_
Cypripedium	Cypripedium	NP	_
,	,	PONCT	_
aux	à_le	P+D	_
contours	contour	NC	_
compliqués	compliqué	ADJ	_
,	,	PONCT	_
incohérents	incohérent	ADJ	_
,	,	PONCT	_
imaginés	imaginer	VPP	_
par	par	P	_
un	un	DET	_
inventeur	inventeur	NC	_
en	en	P	_
démence	démence	NC	_
.	.	PONCT	_
Ils	il	CLS	_
ressemblaient	ressembler	V	_
à	à	P	_
un	un	DET	_
sabot	sabot	NC	_
,	,	PONCT	_
à	à	P	_
un	un	DET	_
vide-poche	vide-poche	NC	_
,	,	PONCT	_
au-dessus	au-dessus	ADV	_
duquel	duquel	PROREL	_
se	se	CLO	_
retrousserait	retrousser	V	_
une	un	DET	_
langue	langue	NC	_
humaine	humain	ADJ	_
,	,	PONCT	_
au	à_le	P+D	_
filet	filet	NC	_
tendu	tendre	VPP	_
,	,	PONCT	_
telle	tel	ADJ	_
qu'	que	CS	_
on	on	CLS	_
en	en	CLO	_
voit	voir	V	_
dessinées	dessiner	VPP	_
sur	sur	P	_
les	le	DET	_
planches	planche	NC	_
des	de_le	P+D	_
ouvrages	ouvrage	NC	_
traitant	traiter	VPR	_
des	un	DET	_
affections	affection	NC	_
de	de	P	_
la	le	DET	_
gorge	gorge	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
bouche	bouche	NC	_
;	;	PONCT	_
deux	deux	DET	_
petites	petit	ADJ	_
ailettes	ailette	NC	_
,	,	PONCT	_
rouge	rouge	ADJ	_
de	de	P	_
jujube	jujube	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
paraissaient	paraître	V	_
empruntées	emprunter	VPP	_
à	à	P	_
un	un	DET	_
moulin	moulin	NC	_
d'	de	P	_
enfant	enfant	NC	_
,	,	PONCT	_
complétaient	compléter	V	_
ce	ce	DET	_
baroque	baroque	ADJ	_
assemblage	assemblage	NC	_
d'	de	P	_
un	un	DET	_
dessous	dessous	NC	_
de	de	P	_
langue	langue	NC	_
,	,	PONCT	_
couleur	couleur	NC	_
de	de	P	_
lie	lie	NC	_
et	et	CC	_
d'	de	P	_
ardoise	ardoise	NC	_
,	,	PONCT	_
et	et	CC	_
d'	de	P	_
une	un	DET	_
pochette	pochette	NC	_
lustrée	lustrer	VPP	_
dont	dont	PROREL	_
la	le	DET	_
doublure	doublure	NC	_
suintait	suinter	V	_
une	un	DET	_
visqueuse	visqueux	ADJ	_
colle	colle	NC	_
.	.	PONCT	_
Il	il	CLS	_
ne	ne	ADV	_
pouvait	pouvoir	V	_
détacher	détacher	VINF	_
ses	son	DET	_
yeux	œil	NC	_
de	de	P	_
cette	ce	DET	_
invraisemblable	invraisemblable	ADJ	_
orchidée	orchidée	NC	_
issue	issir	VPP	_
de	de	P	_
l'	le	DET	_
Inde	Inde	NP	_
;	;	PONCT	_
les	le	DET	_
jardiniers	jardinier	NC	_
que	que	ADV	_
ces	ce	DET	_
lenteurs	lenteur	NC	_
ennuyaient	ennuyer	V	_
se	se	CLO	_
mirent	mettre	V	_
à	à	P	_
annoncer	annoncer	VINF	_
,	,	PONCT	_
eux	il	PRO	_
-mêmes	même	ADJ	_
,	,	PONCT	_
à	à	P	_
haute	haut	ADJ	_
voix	voix	NC	_
,	,	PONCT	_
les	le	DET	_
étiquettes	étiquette	NC	_
piquées	piquer	VPP	_
dans	dans	P	_
les	le	DET	_
pots	pot	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
apportaient	apporter	V	_
.	.	PONCT	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
regardait	regarder	V	_
,	,	PONCT	_
effaré	effarer	VPP	_
,	,	PONCT	_
écoutant	écouter	VPR	_
sonner	sonner	VINF	_
les	le	DET	_
noms	nom	NC	_
rébarbatifs	rébarbatif	ADJ	_
des	de_le	P+D	_
plantes	plante	NC	_
vertes	vert	ADJ	_
