AVERTISSEMENT	avertissement	NC	_
par	par	P	_
ses	son	DET	_
habitudes	habitude	NC	_
,	,	PONCT	_
fait	faire	V	_
très	très	ADV	_
-	-	PONCT	_
peu	peu	ADV	_
d'	de	P	_
usage	usage	NC	_
de	de	P	_
la	le	DET	_
vue	vue	NC	_
,	,	PONCT	_
n'	ne	ADV	_
a	avoir	V	_
que	que	ADV	_
des	un	DET	_
yeux	œil	NC	_
très	très	ADV	_
-	-	PONCT	_
petits	petit	ADJ	_
,	,	PONCT	_
et	et	CC	_
à	à	P	_
peine	peine	NC	_
apparens	apparent	ADJ	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
elle	il	CLS	_
exerce	exercer	V	_
très	très	ADV	_
-	-	PONCT	_
peu	peu	ADV	_
cet	ce	DET	_
organe	organe	NC	_
.	.	PONCT	_
L'	le	DET	_
aspalax	aspalax	NC	_
d'	de	P	_
Olivier	Olivier	NP	_
(	(	PONCT	_
voyage	voyage	NC	_
en	en	P	_
*	*	PONCT	_
égypte	égypte	ADJ	_
et	et	CC	_
en	en	P	_
Perse	Perse	NP	_
)	)	PONCT	_
,	,	PONCT	_
qui	qui	PROREL	_
vit	vivre	V	_
sous	sous	P	_
terre	terre	NC	_
comme	comme	P	_
la	le	DET	_
taupe	taupe	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
vraisemblablement	vraisemblablement	ADV	_
s'	se	CLO	_
expose	exposer	V	_
encore	encore	ADV	_
moins	moins	ADV	_
qu'	que	CS	_
elle	il	CLS	_
à	à	P	_
la	le	DET	_
lumière	lumière	NC	_
du	de_le	P+D	_
jour	jour	NC	_
,	,	PONCT	_
a	avoir	V	_
totalement	totalement	ADV	_
perdu	perdre	VPP	_
l'	le	DET	_
usage	usage	NC	_
de	de	P	_
la	le	DET	_
vue	vue	NC	_
:	:	PONCT	_
aussi	aussi	ADV	_
n'	ne	ADV	_
offre	offrir	V	_
-t-il	il	CLS	_
plus	plus	ADV	_
que	que	CS	_
des	un	DET	_
vestiges	vestige	NC	_
de	de	P	_
l'	le	DET	_
organe	organe	NC	_
qui	qui	PROREL	_
en	en	CLO	_
est	être	V	_
le	le	DET	_
siége	siége	NC	_
;	;	PONCT	_
et	et	CC	_
encore	encore	ADV	_
ces	ce	DET	_
vestiges	vestige	NC	_
sont	être	V	_
tout	tout	PRO	_
-	-	PONCT	_
à	à	P	_
-	-	PONCT	_
fait	faire	V	_
cachés	cacher	VPP	_
sous	sous	P	_
la	le	DET	_
peau	peau	NC	_
et	et	CC	_
sous	sous	P	_
quelques	quelque	DET	_
autres	autre	ADJ	_
parties	partie	NC	_
qui	qui	PROREL	_
les	il	CLO	_
recouvrent	recouvrer	V	_
,	,	PONCT	_
et	et	CC	_
ne	ne	ADV	_
laissent	laisser	V	_
plus	plus	ADV	_
le	le	DET	_
moindre	moindre	ADJ	_
accès	accès	NC	_
à	à	P	_
la	le	DET	_
lumière	lumière	NC	_
.	.	PONCT	_
Le	le	DET	_
protée	protée	NC	_
,	,	PONCT	_
reptile	reptile	ADJ	_
aquatique	aquatique	ADJ	_
,	,	PONCT	_
voisin	voisin	ADJ	_
des	de_le	P+D	_
salamandres	salamandre	NC	_
par	par	P	_
ses	son	DET	_
rapports	rapport	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
habite	habiter	V	_
dans	dans	P	_
des	un	DET	_
cavités	cavité	NC	_
profondes	profond	ADJ	_
et	et	CC	_
obscures	obscur	ADJ	_
qui	qui	PROREL	_
sont	être	V	_
sous	sous	P	_
les	le	DET	_
eaux	eau	NC	_
,	,	PONCT	_
n'	ne	ADV	_
a	avoir	V	_
plus	plus	ADV	_
,	,	PONCT	_
comme	comme	CS	_
l'	le	DET	_
aspalax	aspalax	NC	_
,	,	PONCT	_
que	que	ADV	_
des	un	DET	_
vestiges	vestige	NC	_
de	de	P	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
la	le	DET	_
vue	vue	NC	_
;	;	PONCT	_
vestiges	vestige	NC	_
qui	qui	PROREL	_
sont	être	V	_
couverts	couvrir	VPP	_
et	et	CC	_
cachés	cacher	VPP	_
de	de	P	_
la	le	DET	_
même	même	ADJ	_
manière	manière	NC	_
.	.	PONCT	_
Voici	voici	V	_
une	un	DET	_
considération	considération	NC	_
décisive	décisif	ADJ	_
,	,	PONCT	_
relativement	relativement	ADV	_
à	à	P	_
la	le	DET	_
question	question	NC	_
que	que	PROREL	_
j'	je	CLS	_
agite	agiter	V	_
actuellement	actuellement	ADV	_
.	.	PONCT	_
La	le	DET	_
lumière	lumière	NC	_
ne	ne	ADV	_
pénètre	pénétrer	V	_
point	point	ADV	_
partout	partout	ADV	_
;	;	PONCT	_
conséquemment	conséquemment	ADV	_
,	,	PONCT	_
les	le	DET	_
animaux	animal	NC	_
qui	qui	PROREL	_
vivent	vivre	V	_
habituellement	habituellement	ADV	_
dans	dans	P	_
les	le	DET	_
lieux	lieu	NC	_
où	où	PROREL	_
elle	il	CLS	_
n'	ne	ADV	_
arrive	arriver	V	_
pas	pas	ADV	_
,	,	PONCT	_
manquent	manquer	V	_
d'	de	P	_
occasion	occasion	NC	_
d'	de	P	_
exercer	exercer	VINF	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
la	le	DET	_
vue	vue	NC	_
,	,	PONCT	_
si	si	CS	_
la	le	DET	_
nature	nature	NC	_
les	il	CLO	_
en	en	CLO	_
a	avoir	V	_
munis	munir	VPP	_
.	.	PONCT	_
Or	or	CC	_
,	,	PONCT	_
les	le	DET	_
animaux	animal	NC	_
qui	qui	PROREL	_
font	faire	V	_
partie	partie	NC	_
d'	de	P	_
un	un	DET	_
plan	plan	NC	_
d'	de	P	_
organisation	organisation	NC	_
,	,	PONCT	_
dans	dans	P	_
lequel	lequel	PROREL	_
les	le	DET	_
yeux	œil	NC	_
entrent	entrer	V	_
nécessairement	nécessairement	ADV	_
,	,	PONCT	_
en	en	CLO	_
ont	avoir	V	_
dû	devoir	VPP	_
avoir	avoir	VINF	_
dans	dans	P	_
leur	leur	DET	_
origine	origine	NC	_
.	.	PONCT	_
Cependant	cependant	ADV	_
,	,	PONCT	_
puisqu'	puisque	CS	_
on	on	CLS	_
en	en	CLO	_
trouve	trouver	V	_
parmi	parmi	P	_
eux	il	PRO	_
qui	qui	PROREL	_
sont	être	V	_
privés	priver	VPP	_
de	de	P	_
l'	le	DET	_
usage	usage	NC	_
de	de	P	_
cet	ce	DET	_
organe	organe	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
n'	ne	ADV	_
en	en	CLO	_
ont	avoir	V	_
plus	plus	ADV	_
que	que	ADV	_
des	un	DET	_
vestiges	vestige	NC	_
cachés	caché	ADJ	_
et	et	CC	_
recouverts	recouvrir	VPP	_
,	,	PONCT	_
il	il	CLS	_
devient	devenir	V	_
évident	évident	ADJ	_
que	que	CS	_
l'	le	DET	_
appauvrissement	appauvrissement	NC	_
et	et	CC	_
la	le	DET	_
disparition	disparition	NC	_
même	même	ADJ	_
de	de	P	_
l'	le	DET	_
organe	organe	NC	_
dont	dont	PROREL	_
il	il	CLS	_
s'	se	CLO	_
agit	agir	V	_
,	,	PONCT	_
sont	être	V	_
les	le	DET	_
résultats	résultat	NC	_
,	,	PONCT	_
pour	pour	P	_
cet	ce	DET	_
organe	organe	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
défaut	défaut	NC	_
constant	constant	ADJ	_
d'	de	P	_
exercice	exercice	NC	_
.	.	PONCT	_
Ce	ce	PRO	_
qui	qui	PROREL	_
le	il	CLO	_
prouve	prouver	V	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
l'	le	DET	_
ouïe	ouïe	NC	_
n'	ne	ADV	_
est	être	V	_
jamais	jamais	ADV	_
dans	dans	P	_
ce	ce	DET	_
cas	cas	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
on	on	CLS	_
le	il	CLO	_
trouve	trouver	V	_
toujours	toujours	ADV	_
dans	dans	P	_
les	le	DET	_
animaux	animal	NC	_
où	où	PROREL	_
la	le	DET	_
nature	nature	NC	_
de	de	P	_
leur	leur	DET	_
organisation	organisation	NC	_
doit	devoir	V	_
le	il	CLO	_
faire	faire	VINF	_
exister	exister	VINF	_
:	:	PONCT	_
en	en	CLO	_
voici	voici	V	_
la	le	DET	_
raison	raison	NC	_
.	.	PONCT	_
La	le	DET	_
matière	matière	NC	_
du	de_le	P+D	_
son	son	NC	_
,	,	PONCT	_
celle	celui	PRO	_
qui	qui	PROREL	_
,	,	PONCT	_
mue	mouvoir	VPP	_
par	par	P	_
le	le	DET	_
choc	choc	NC	_
ou	ou	CC	_
les	le	DET	_
vibrations	vibration	NC	_
des	de_le	P+D	_
corps	corps	NC	_
,	,	PONCT	_
transmet	transmettre	V	_
à	à	P	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
l'	le	DET	_
ouïe	ouïe	NC	_
l'	le	DET	_
impression	impression	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
en	en	CLO	_
a	avoir	V	_
reçue	recevoir	VPP	_
,	,	PONCT	_
pénètre	pénétrer	V	_
partout	partout	ADV	_
,	,	PONCT	_
traverse	traverser	V	_
tous	tout	ADJ	_
les	le	DET	_
milieux	milieu	NC	_
,	,	PONCT	_
et	et	CC	_
même	même	ADV	_
la	le	DET	_
masse	masse	NC	_
des	de_le	P+D	_
corps	corps	NC	_
les	le	DET	_
plus	plus	ADV	_
denses	dense	ADJ	_
:	:	PONCT	_
il	il	CLS	_
en	en	CLO	_
résulte	résulter	V	_
que	que	CS	_
tout	tout	ADV	_
animal	animal	ADJ	_
qui	qui	PROREL	_
fait	faire	V	_
partie	partie	NC	_
d'	de	P	_
un	un	DET	_
plan	plan	NC	_
d'	de	P	_
organisation	organisation	NC	_
dans	dans	P	_
lequel	lequel	PROREL	_
l'	le	DET	_
ouïe	ouïe	NC	_
entre	entre	P	_
essentiellement	essentiellement	ADV	_
,	,	PONCT	_
a	avoir	V	_
toujours	toujours	ADV	_
occasion	occasion	NC	_
d'	de	P	_
exercer	exercer	VINF	_
cet	ce	DET	_
organe	organe	NC	_
dans	dans	P	_
quelque	quelque	DET	_
lieu	lieu	NC	_
qu'	que	PROREL	_
il	il	CLS	_
habite	habiter	V	_
.	.	PONCT	_
Aussi	aussi	ADV	_
,	,	PONCT	_
parmi	parmi	P	_
les	le	DET	_
animaux	animal	NC	_
vertébrés	vertébré	ADJ	_
,	,	PONCT	_
n'	ne	ADV	_
en	en	CLO	_
voit	voir	V	_
-on	on	CLS	_
aucun	aucun	PRO	_
qui	qui	PROREL	_
soit	être	V	_
privé	priver	VPP	_
de	de	P	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
l'	le	DET	_
ouïe	ouïe	NC	_
;	;	PONCT	_
et	et	CC	_
après	après	P	_
eux	il	PRO	_
,	,	PONCT	_
lorsque	lorsque	CS	_
le	le	DET	_
même	même	ADJ	_
organe	organe	NC	_
manque	manquer	V	_
,	,	PONCT	_
on	on	CLS	_
ne	ne	ADV	_
le	il	CLO	_
retrouve	retrouver	V	_
plus	plus	ADV	_
ensuite	ensuite	ADV	_
dans	dans	P	_
aucun	aucun	PRO	_
des	de_le	P+D	_
animaux	animal	NC	_
des	de_le	P+D	_
classes	classe	NC	_
postérieures	postérieur	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
est	être	V	_
pas	pas	ADV	_
ainsi	ainsi	ADV	_
de	de	P	_
l'	le	DET	_
organe	organe	NC	_
de	de	P	_
la	le	DET	_
vue	vue	NC	_
;	;	PONCT	_
car	car	CC	_
on	on	CLS	_
voit	voir	V	_
cet	ce	DET	_
organe	organe	NC	_
disparoître	disparaître	VINF	_
,	,	PONCT	_
reparoître	reparaître	VINF	_
et	et	CC	_
disparoître	disparaître	VINF	_
encore	encore	ADV	_
,	,	PONCT	_
à	à	P	_
raison	raison	NC	_
,	,	PONCT	_
pour	pour	P	_
l'	le	DET	_
animal	animal	NC	_
,	,	PONCT	_
de	de	P	_
la	le	DET	_
possibilité	possibilité	NC	_
ou	ou	CC	_
de	de	P	_
l'	le	DET	_
impossibilité	impossibilité	NC	_
de	de	P	_
l'	il	CLO	_
exercer	exercer	VINF	_
.	.	PONCT	_
Dans	dans	P	_
les	le	DET	_
mollusques	mollusque	NC	_
acéphalés	acéphalé	ADJ	_
,	,	PONCT	_
le	le	DET	_
grand	grand	ADJ	_
développement	développement	NC	_
du	de_le	P+D	_
manteau	manteau	NC	_
de	de	P	_
ces	ce	DET	_
mollusques	mollusque	NC	_
eût	avoir	V	_
rendu	rendre	VPP	_
leurs	leur	DET	_
yeux	œil	NC	_
et	et	CC	_
même	même	ADV	_
leur	leur	DET	_
tête	tête	NC	_
tout	tout	PRO	_
-	-	PONCT	_
à	à	P	_
-	-	PONCT	_
fait	faire	V	_
inutiles	inutile	ADJ	_
.	.	PONCT	_
Ces	ce	DET	_
organes	organe	NC	_
,	,	PONCT	_
quoique	quoique	ADV	_
faisant	faire	VPR	_
partie	partie	NC	_
d'	de	P	_
un	un	DET	_
plan	plan	NC	_
d'	de	P	_
organisation	organisation	NC	_
qui	qui	PROREL	_
doit	devoir	V	_
les	il	CLO	_
comprendre	comprendre	VINF	_
,	,	PONCT	_
ont	avoir	V	_
donc	donc	ADV	_
dû	devoir	VPP	_
disparoître	disparaître	VINF	_
et	et	CC	_
s'	se	CLO	_
anéantir	anéantir	VINF	_
par	par	P	_
un	un	DET	_
défaut	défaut	NC	_
constant	constant	ADJ	_
d'	de	P	_
usage	usage	NC	_
.	.	PONCT	_
Enfin	enfin	ADV	_
,	,	PONCT	_
il	il	CLS	_
entroit	entrer	V	_
dans	dans	P	_
le	le	DET	_
plan	plan	NC	_
d'	de	P	_
organisation	organisation	NC	_
des	de_le	P+D	_
reptiles	reptile	NC	_
,	,	PONCT	_
comme	comme	P	_
des	un	DET	_
autres	autre	ADJ	_
animaux	animal	NC	_
vertébrés	vertébré	ADJ	_
,	,	PONCT	_
d'	de	P	_
avoir	avoir	VINF	_
quatre	quatre	DET	_
pattes	patte	NC	_
dépendantes	dépendre	VPR	_
de	de	P	_
leur	leur	DET	_
squelette	squelette	NC	_
.	.	PONCT	_
Les	le	DET	_
serpens	serpent	NC	_
devroient	devoir	V	_
conséquemment	conséquemment	ADV	_
en	en	CLO	_
avoir	avoir	VINF	_
quatre	quatre	PRO	_
,	,	PONCT	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
qu'	que	CS	_
ils	il	CLS	_
ne	ne	ADV	_
constituent	constituer	V	_
point	point	ADV	_
le	le	DET	_
dernier	dernier	ADJ	_
ordre	ordre	NC	_
des	de_le	P+D	_
reptiles	reptile	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
ils	il	CLS	_
sont	être	V	_
moins	moins	ADV	_
voisins	voisin	ADJ	_
des	de_le	P+D	_
poissons	poisson	NC	_
que	que	CS	_
les	le	DET	_
batraciens	batracien	NC	_
(	(	PONCT	_
les	le	DET	_
grenouilles	grenouille	NC	_
,	,	PONCT	_
les	le	DET	_
salamandres	salamandre	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
)	)	PONCT	_
cependant	cependant	ADV	_
les	le	DET	_
serpens	serpent	NC	_
ayant	avoir	VPR	_
pris	prendre	VPP	_
l'	le	DET	_
habitude	habitude	NC	_
de	de	P	_
ramper	ramper	VINF	_
sur	sur	P	_
la	le	DET	_
terre	terre	NC	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
se	se	CLO	_
cacher	cacher	VINF	_
sous	sous	P	_
les	le	DET	_
herbes	herbe	NC	_
,	,	PONCT	_
leur	leur	DET	_
corps	corps	NC	_
,	,	PONCT	_
par	par	P	_
suite	suite	NC	_
d'	de	P	_
efforts	effort	NC	_
toujours	toujours	ADV	_
répétés	répéter	VPP	_
pour	pour	P	_
s'	se	CLO	_
allonger	allonger	VINF	_
,	,	PONCT	_
afin_de	afin_de	P	_
passer	passer	VINF	_
dans	dans	P	_
des	un	DET	_
espaces	espace	NC	_
étroits	étroit	ADJ	_
,	,	PONCT	_
a	avoir	V	_
acquis	acquérir	VPP	_
une	un	DET	_
longueur	longueur	NC	_
considérable	considérable	ADJ	_
et	et	CC	_
nullement	nullement	ADV	_
proportionnée	proportionner	VPP	_
à	à	P	_
sa	son	DET	_
grosseur	grosseur	NC	_
.	.	PONCT	_
Or	or	CC	_
,	,	PONCT	_
des	un	DET	_
pattes	patte	NC	_
eussent	avoir	V	_
été	être	VPP	_
très	très	ADV	_
inutiles	inutile	ADJ	_
à	à	P	_
ces	ce	DET	_
animaux	animal	NC	_
,	,	PONCT	_
et	et	CC	_
conséquemment	conséquemment	ADV	_
sans	sans	P	_
emploi	emploi	NC	_
:	:	PONCT	_
car	car	CC	_
des	un	DET	_
pattes	patte	NC	_
allongées	allongé	ADJ	_
eussent	avoir	V	_
été	être	VPP	_
nuisibles	nuisible	ADJ	_
à	à	P	_
leur	leur	DET	_
besoin	besoin	NC	_
de	de	P	_
ramper	ramper	VINF	_
,	,	PONCT	_
et	et	CC	_
des	un	DET	_
pattes	patte	NC	_
très	très	ADV	_
-	-	PONCT	_
courtes	court	ADJ	_
,	,	PONCT	_
ne	ne	ADV	_
pouvant	pouvoir	VPR	_
être	être	VINF	_
qu'	qu'	ADV	_
au	à_le	P+D	_
nombre	nombre	NC	_
de	de	P	_
quatre	quatre	NC	_
,	,	PONCT	_
eussent	avoir	V	_
été	être	VPP	_
incapables	incapable	ADJ	_
de	de	P	_
mouvoir	mouvoir	VINF	_
leur	leur	DET	_
corps	corps	NC	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
le	le	DET	_
défaut	défaut	NC	_
d'	de	P	_
emploi	emploi	NC	_
de	de	P	_
ces	ce	DET	_
parties	partie	NC	_
ayant	avoir	VPR	_
été	être	VPP	_
constant	constant	ADJ	_
dans	dans	P	_
les	le	DET	_
races	race	NC	_
de	de	P	_
ces	ce	DET	_
animaux	animal	NC	_
,	,	PONCT	_
a	avoir	V	_
fait	faire	VPP	_
disparoître	disparaître	VINF	_
totalement	totalement	ADV	_
ces	ce	DET	_
mêmes	même	ADJ	_
parties	partie	NC	_
,	,	PONCT	_
quoiqu'	quoique	CS	_
elles	il	CLS	_
fussent	être	V	_
réellement	réellement	ADV	_
dans	dans	P	_
le	le	DET	_
plan	plan	NC	_
d'	de	P	_
organisation	organisation	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
de	de	P	_
leur	leur	DET	_
classe	classe	NC	_
.	.	PONCT	_
Beaucoup	beaucoup	PRO	_
d'	de	P	_
insectes	insecte	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
caractère	caractère	NC	_
naturel	naturel	ADJ	_
de	de	P	_
leur	leur	DET	_
ordre	ordre	NC	_
,	,	PONCT	_
et	et	CC	_
même	même	ADV	_
de	de	P	_
leur	leur	DET	_
genre	genre	NC	_
,	,	PONCT	_
devroient	devoir	V	_
avoir	avoir	VINF	_
des	un	DET	_
ailes	aile	NC	_
,	,	PONCT	_
en	en	CLO	_
manquent	manquer	V	_
plus	plus	ADV	_
ou	ou	CC	_
moins	moins	ADV	_
complétement	complétement	ADV	_
,	,	PONCT	_
par	par	P	_
défaut	défaut	NC	_
d'	de	P	_
emploi	emploi	NC	_
.	.	PONCT	_
Quantité	quantité	NC	_
de	de	P	_
coléoptères	coléoptère	NC	_
,	,	PONCT	_
d'	de	P	_
orthoptères	orthoptère	NC	_
,	,	PONCT	_
d'	de	P	_
hyménoptères	hyménoptère	NC	_
et	et	CC	_
d'	de	P	_
hémiptères	hémiptère	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
,	,	PONCT	_
en	en	CLO	_
offrent	offrir	V	_
des	un	DET	_
exemples	exemple	NC	_
;	;	PONCT	_
les	le	DET	_
habitudes	habitude	NC	_
de	de	P	_
ces	ce	DET	_
animaux	animal	NC	_
ne	ne	ADV	_
les	il	CLO	_
mettant	mettre	VPR	_
jamais	jamais	ADV	_
dans	dans	P	_
le	le	DET	_
cas	cas	NC	_
de	de	P	_
faire	faire	VINF	_
usage	usage	NC	_
de	de	P	_
leurs	leur	DET	_
ailes	aile	NC	_
.	.	PONCT	_
Mais	mais	CC	_
il	il	CLS	_
ne	ne	ADV	_
suffit	suffire	V	_
pas	pas	ADV	_
de	de	P	_
donner	donner	VINF	_
l'	le	DET	_
explication	explication	NC	_
de	de	P	_
la	le	DET	_
cause	cause	NC	_
qui	qui	PROREL	_
a	avoir	V	_
amené	amener	VPP	_
l'	le	DET	_
état	état	NC	_
des	de_le	P+D	_
organes	organe	NC	_
des	de_le	P+D	_
différens	différent	NC	_
animaux	animal	ADJ	_
;	;	PONCT	_
état	état	NC	_
que	que	PROREL	_
l'on	on	CLS	_
voit	voir	V	_
toujours	toujours	ADV	_
le	le	DET	_
même	même	NC	_
dans	dans	P	_
ceux	celui	PRO	_
de	de	P	_
même	même	ADJ	_
espèce	espèce	NC	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
,	,	PONCT	_
en_outre	en_outre	ADV	_
,	,	PONCT	_
faire	faire	VINF	_
voir	voir	VINF	_
des	un	DET	_
changemens	changement	NC	_
d'	de	P	_
état	état	NC	_
opérés	opérer	VPP	_
dans	dans	P	_
les	le	DET	_
organes	organe	NC	_
d'	de	P	_
un	un	DET	_
même	même	ADJ	_
individu	individu	NC	_
pendant	pendant	P	_
sa	son	DET	_
vie	vie	NC	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
seul	seul	ADJ	_
produit	produit	NC	_
d'	de	P	_
une	un	DET	_
grande	grand	ADJ	_
mutation	mutation	NC	_
dans	dans	P	_
les	le	DET	_
habitudes	habitude	NC	_
particulières	particulier	ADJ	_
aux	à_le	P+D	_
individus	individu	NC	_
de	de	P	_
son	son	DET	_
espèce	espèce	NC	_
.	.	PONCT	_
Le	le	DET	_
fait	fait	NC	_
suivant	suivant	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
est	être	V	_
des	un	DET	_
plus	plus	ADV	_
remarquables	remarquable	ADJ	_
,	,	PONCT	_
achevera	achever	V	_
de	de	P	_
prouver	prouver	VINF	_
l'	le	DET	_
influence	influence	NC	_
des	de_le	P+D	_
habitudes	habitude	NC	_
sur	sur	P	_
l'	le	DET	_
état	état	NC	_
des	de_le	P+D	_
organes	organe	NC	_
,	,	PONCT	_
et	et	CC	_
combien	combien	PROWH	_
des	un	DET	_
changemens	changement	NC	_
soutenus	soutenir	VPP	_
dans	dans	P	_
les	le	DET	_
habitudes	habitude	NC	_
d'	de	P	_
un	un	DET	_
individu	individu	NC	_
,	,	PONCT	_
en	en	CLO	_
amènent	amener	V	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
des	de_le	P+D	_
organes	organe	NC	_
qui	qui	PROREL	_
entrent	entrer	V	_
en	en	P	_
action	action	NC	_
pendant	pendant	P	_
l'	le	DET	_
exercice	exercice	NC	_
de	de	P	_
ces	ce	DET	_
habitudes	habitude	NC	_
.	.	PONCT	_
*	*	X	_
M	M	NC	_
Tenon	Tenon	NP	_
,	,	PONCT	_
membre	membre	NC	_
de	de	P	_
l'	le	DET	_
institut	institut	NC	_
,	,	PONCT	_
a	avoir	V	_
fait	faire	VPP	_
part	part	NC	_
à	à	P	_
la	le	DET	_
classe	classe	NC	_
des	de_le	P+D	_
sciences	science	NC	_
,	,	PONCT	_
qu'	que	CS	_
ayant	avoir	VPR	_
examiné	examiner	VPP	_
le	le	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
de	de	P	_
plusieurs	plusieurs	DET	_
hommes	homme	NC	_
qui	qui	PROREL	_
avoient	avoyer	V	_
été	être	VPP	_
buveurs	buveur	ADJ	_
passionnés	passionner	VPP	_
pendant	pendant	P	_
une	un	DET	_
grande	grand	ADJ	_
partie	partie	NC	_
de	de	P	_
leur	leur	DET	_
vie	vie	NC	_
,	,	PONCT	_
il	il	CLS	_
l'	il	CLO	_
avoit	avoir	V	_
constamment	constamment	ADV	_
trouvé	trouver	VPP	_
raccourci	raccourcir	VPP	_
d'	de	P	_
une	un	DET	_
quantité	quantité	NC	_
extraordinaire	extraordinaire	ADJ	_
,	,	PONCT	_
comparativement	comparativement	ADV	_
au	à_le	P+D	_
même	même	ADV	_
organe	organe	NC	_
de	de	P	_
tous	tout	ADJ	_
ceux	celui	PRO	_
qui	qui	PROREL	_
n'	ne	ADV	_
ont	avoir	V	_
pas	pas	ADV	_
pris	prendre	VPP	_
une	un	DET	_
pareille	pareil	ADJ	_
habitude	habitude	NC	_
.	.	PONCT	_
On	on	CLS	_
sait	savoir	V	_
que	que	CS	_
les	le	DET	_
grands	grand	ADJ	_
buveurs	buveuse	NC	_
,	,	PONCT	_
ou	ou	CC	_
ceux	celui	PRO	_
qui	qui	PROREL	_
se	se	CLO	_
sont	être	V	_
adonnés	adonner	VPP	_
à	à	P	_
l'	le	DET	_
ivrognerie	ivrognerie	NC	_
,	,	PONCT	_
prennent	prendre	V	_
très	très	ADV	_
-	-	PONCT	_
peu	peu	ADV	_
d'	de	P	_
alimens	aliment	NC	_
solides	solide	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
ils	il	CLS	_
ne	ne	ADV	_
mangent	manger	V	_
presque	presque	ADV	_
point	point	ADV	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
la	le	DET	_
boisson	boisson	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
prennent	prendre	V	_
en	en	P	_
abondance	abondance	NC	_
et	et	CC	_
fréquemment	fréquemment	ADV	_
,	,	PONCT	_
suffit	suffire	V	_
pour	pour	P	_
les	il	CLO	_
nourrir	nourrir	VINF	_
.	.	PONCT	_
Or	or	CC	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
alimens	aliment	NC	_
fluides	fluide	ADJ	_
,	,	PONCT	_
surtout	surtout	ADV	_
les	le	DET	_
boissons	boisson	NC	_
spiritueuses	spiritueux	ADJ	_
,	,	PONCT	_
ne	ne	ADV	_
séjournent	séjourner	V	_
pas	pas	ADV	_
long-temps	long-temps	ADV	_
,	,	PONCT	_
soit	soit	CC	_
dans	dans	P	_
l'	le	DET	_
estomac	estomac	NC	_
,	,	PONCT	_
soit	soit	CC	_
dans	dans	P	_
les	le	DET	_
intestins	intestin	NC	_
,	,	PONCT	_
l'	le	DET	_
estomac	estomac	NC	_
et	et	CC	_
le	le	DET	_
reste	reste	NC	_
du	de_le	P+D	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
perdent	perdre	V	_
l'	le	DET	_
habitude	habitude	NC	_
d'	de	P	_
être	être	VINF	_
distendus	distendre	VPP	_
dans	dans	P	_
les	le	DET	_
buveurs	buveuse	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
dans	dans	P	_
les	le	DET	_
personnes	personne	NC	_
sédentaires	sédentaire	ADJ	_
et	et	CC	_
continuellement	continuellement	ADV	_
appliquées	appliquer	VPP	_
aux	à_le	P+D	_
travaux	travail	NC	_
d'	de	P	_
esprit	esprit	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
se	se	CLO	_
sont	être	V	_
habituées	habituer	VPP	_
à	à	P	_
ne	ne	ADV	_
prendre	prendre	VINF	_
que	que	ADV	_
très	très	ADV	_
-	-	PONCT	_
peu	peu	ADV	_
d'	de	P	_
alimens	aliment	NC	_
.	.	PONCT	_
Peu	peu	ADV	_
à	à	P	_
peu	peu	ADV	_
,	,	PONCT	_
et	et	CC	_
à	à	P	_
